asset,chop_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
ada,43,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,43,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,43,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,43,0.06808195810866824,1.6328180830851515,3.2070479175890227,1.3066803597374717,6.948662517327493,0.17985189310104763,0.5294117647058824,1.3066803597374717,0.7653823296103631,17
bnb,43,0.14315997301922145,4.419915259642669,5.0,2.331470695822473,25.675732461812867,0.08154948161326153,0.47058823529411764,2.331470695822473,0.47372914395442706,17
btc,43,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,44,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,44,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,44,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,44,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,44,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,44,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,44,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,44,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,44,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,44,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,44,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,44,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,44,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,44,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,44,0.06808195810866824,1.6328180830851515,3.2070479175890227,1.3066803597374717,6.948662517327493,0.17985189310104763,0.5294117647058824,1.3066803597374717,0.7653823296103631,17
bnb,44,0.14315997301922145,4.419915259642669,5.0,2.331470695822473,25.675732461812867,0.08154948161326153,0.47058823529411764,2.331470695822473,0.47372914395442706,17
btc,44,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,45,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,45,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,45,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,45,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,45,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,45,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,45,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,45,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,45,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,45,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,45,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,45,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,45,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,45,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,45,0.06808195810866824,1.6328180830851515,3.2070479175890227,1.3066803597374717,6.948662517327493,0.17985189310104763,0.5294117647058824,1.3066803597374717,0.7653823296103631,17
bnb,45,0.14315997301922145,4.419915259642669,5.0,2.331470695822473,25.675732461812867,0.08154948161326153,0.47058823529411764,2.331470695822473,0.47372914395442706,17
btc,45,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,46,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,46,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,46,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,46,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,46,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,46,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,46,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,46,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,46,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,46,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,46,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,46,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,46,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,46,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,46,0.06808195810866824,1.6328180830851515,3.2070479175890227,1.3066803597374717,6.948662517327493,0.17985189310104763,0.5294117647058824,1.3066803597374717,0.7653823296103631,17
bnb,46,0.14315997301922145,4.419915259642669,5.0,2.331470695822473,25.675732461812867,0.08154948161326153,0.47058823529411764,2.331470695822473,0.47372914395442706,17
btc,46,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,47,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,47,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,47,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,47,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,47,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,47,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,47,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,47,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,47,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,47,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,47,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,47,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,47,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,47,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,47,-0.06106452435491483,-0.8562074954181415,-1.655099820948912,0.8691591848373325,-3.6584710709546333,0.17985189310104763,0.47058823529411764,0.8691591848373325,0.768485386413573,17
bnb,47,0.1698817729512634,5.2195499897014574,5.0,2.738599666367076,29.87568390130469,0.08154948161326168,0.5882352941176471,2.738599666367076,0.46677329267851625,17
btc,47,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,48,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,48,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,48,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,48,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,48,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,48,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,48,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,48,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,48,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,48,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,48,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,48,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,48,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,48,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,48,-0.06106452435491483,-0.8562074954181415,-1.655099820948912,0.8691591848373325,-3.6584710709546333,0.17985189310104763,0.47058823529411764,0.8691591848373325,0.768485386413573,17
bnb,48,0.05847963131866796,1.9507062797267511,4.059239141423316,1.4451547818112598,7.514256176053917,0.1269308304733205,0.47058823529411764,1.4451547818112598,0.4889463814867122,17
btc,48,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,49,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,49,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,49,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,49,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,49,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,49,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,49,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,49,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,49,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,49,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,49,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,49,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,49,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,49,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,49,-0.09375043368702662,-1.5449360738157762,-3.049364381815691,0.7764031037618927,-5.847952336623457,0.20231967090705794,0.4117647058823529,0.7764031037618927,0.7658283163157612,17
bnb,49,-0.13481374302107751,-4.272861319302798,-5.0,0.44161498857968434,-13.82369167200471,0.14679418627216992,0.35294117647058826,0.44161498857968434,0.47491304271967655,17
btc,49,0.0054871320097833465,0.3912452201330962,0.6678219266066534,1.0620763429972826,1.431341804908749,0.11150844764763958,0.47058823529411764,1.0620763429972826,0.4079454380663084,17
xrp,50,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,50,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,50,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,50,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,50,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,50,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,50,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,50,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,50,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,50,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,50,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,50,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,50,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,50,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,50,0.23817161373160856,4.665891960210583,5.0,2.1527813807266236,51.778104918190316,0.06637807168082087,0.6470588235294118,2.1527813807266236,0.7366074459215689,17
bnb,50,-0.043086921256702326,-1.0900737338712563,-1.2165812408682455,0.8144020153273648,-5.745200292038437,0.0932788093642353,0.5294117647058824,0.8144020153273648,0.49162311332574105,17
btc,50,0.04513670189973684,1.8081816375221347,2.8683053280173834,1.3207870414479106,9.583113216481907,0.07647238723460055,0.5294117647058824,1.3207870414479106,0.4052931019740276,17
xrp,51,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,51,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,51,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,51,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,51,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,51,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,51,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,51,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,51,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,51,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,51,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,51,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,51,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,51,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,51,0.06225623684714621,1.527322293813834,2.892322707049585,1.284277391770406,15.297342173592579,0.07647072123570592,0.5882352941176471,1.284277391770406,0.765914826060015,17
bnb,51,-0.03253338269047157,-0.7583793918608565,-0.8160064781495449,0.8669650251202246,-4.002165899041748,0.0932788093642353,0.5882352941176471,0.8669650251202246,0.4922566118585313,17
btc,51,0.04513670189973684,1.8081816375221347,2.8683053280173834,1.3207870414479106,9.583113216481907,0.07647238723460055,0.5294117647058824,1.3207870414479106,0.4052931019740276,17
xrp,52,-0.103340600694386,-2.0562947424157696,-3.1371218682860866,0.7144115048259004,-11.070438343795054,0.12592600553197061,0.35294117647058826,0.7144115048259004,0.6779456521317149,17
eth,52,0.11570076064095858,2.7563597158124975,5.0,1.5537796105622788,13.40545771398428,0.1367082590061326,0.4117647058823529,1.5537796105622788,0.6648757688431501,17
algo,52,-0.09870351263972232,-1.3492848421479426,-2.562724074775399,0.7834057024547608,-7.526008120933126,0.15725050480045205,0.35294117647058826,0.7834057024547608,0.8771080347015963,17
vet,52,-0.026389145267942338,-0.029423648627637813,-0.06220502595610692,0.9947370762627736,-0.1882947596031586,0.14067182648530407,0.47058823529411764,0.9947370762627736,0.9002203664880449,17
atom,52,-0.05498223878289743,-0.2963228591282322,-0.3319752403706063,0.9407791088406524,-1.6726046808177621,0.18429181447980825,0.5294117647058824,0.9407791088406524,1.0402415542363994,17
pol,52,-0.18537670452164567,-3.1483658611107477,-4.25453080098586,0.5687607182980237,-12.065585766083371,0.22172589984343932,0.4117647058823529,0.5687607182980237,0.8497274392942363,17
tao,52,-0.3241174420183932,-7.479448445168392,-5.0,0.27950221062914354,-15.340805333616592,0.3569167461351494,0.4117647058823529,0.27950221062914354,0.7320580338118644,17
ltc,52,0.012572081143612746,0.6489498794032464,1.203633159254122,1.118328274793608,4.192120109494174,0.15698124978933023,0.47058823529411764,1.118328274793608,1.0140756242385507,17
xlm,52,-0.15482348001731072,-3.4668750346870496,-5.0,0.5585969553602914,-13.642711783889443,0.16695285052899692,0.47058823529411764,0.5585969553602914,0.6569863633609404,17
avax,52,-0.1448519097981411,-2.519853626538406,-3.810635350790121,0.6642236250950062,-10.092964056954163,0.1987723754386091,0.47058823529411764,0.6642236250950062,0.7961583243123757,17
link,52,-0.1899468610091951,-3.743430516867422,-4.780625507692289,0.5364471126164378,-12.889953063533012,0.21916087600949027,0.4117647058823529,0.5364471126164378,0.7546482811410915,17
ada,52,-0.1923840614757617,-4.120941270300697,-5.0,0.5101363996602978,-13.991737243642808,0.20803097445294053,0.4117647058823529,0.5101363996602978,0.7063227894223605,17
trx,52,-0.011897630041108442,-0.46114177765747455,-0.4516759423999187,0.9106376219692294,-2.3516751501276447,0.05772725520620376,0.5294117647058824,0.9106376219692294,0.2943904849461337,17
sui,52,-0.2773829635492179,-5.7893463618675876,-5.0,0.36944347953822637,-15.258954873755926,0.2937173107037678,0.4117647058823529,0.36944347953822637,0.7741494306144691,17
sol,52,0.044451999503064776,1.1979412884710288,2.223712499965411,1.2167894471873621,10.483546951363754,0.08768456155015016,0.5294117647058824,1.2167894471873621,0.7673541489616795,17
bnb,52,0.00991196700111252,0.5340036311156388,0.5307038004751242,1.1057189274024075,2.8197966145714437,0.0932788093642353,0.6470588235294118,1.1057189274024075,0.492557083005241,17
