asset,ema_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
uni,80,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,80,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,80,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,81,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,81,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,81,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,82,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,82,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,82,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,83,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,83,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,83,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,84,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,84,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,84,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,85,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,85,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,85,0.11123112977979854,2.809469625284625,5.0,1.5775633248027245,34.49981992694534,0.07565185235121176,0.6666666666666666,1.5775633248027245,0.9289921698271603,12
uni,86,0.1533214505137248,4.360455200233545,5.0,2.231272480319771,49.51578289935015,0.06590709169482324,0.5833333333333334,2.231272480319771,0.7484175605596503,12
xmr,86,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
