total_return,annualized_return,volatility,sharpe_ratio,sortino_ratio,max_drawdown,win_rate,omega_ratio,calmar_ratio,num_trades,avg_return,std_return,asset,fast_period,slow_period,signal_period,my_type,macd_combination
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,38,9,0,5-38-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,38,9,0,5-38-9
-0.17271016850616439,-0.17271016850616439,0.6313920291711946,-0.27353872162889786,-0.2949632212886641,0.20477685904791207,0.1,0.20381523747358446,-0.8434066686497766,10,-0.018040614156187296,0.03977395926131953,doge,5,39,9,0,5-39-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,39,9,0,5-39-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,39,9,0,5-39-9
-0.17271016850616439,-0.17271016850616439,0.6313920291711946,-0.27353872162889786,-0.2949632212886641,0.20477685904791207,0.1,0.20381523747358446,-0.8434066686497766,10,-0.018040614156187296,0.03977395926131953,doge,5,40,9,0,5-40-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,40,9,0,5-40-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,40,9,0,5-40-9
-0.17271016850616439,-0.17271016850616439,0.6313920291711946,-0.27353872162889786,-0.2949632212886641,0.20477685904791207,0.1,0.20381523747358446,-0.8434066686497766,10,-0.018040614156187296,0.03977395926131953,doge,5,41,9,0,5-41-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,41,9,0,5-41-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,41,9,0,5-41-9
-0.17271016850616439,-0.17271016850616439,0.6313920291711946,-0.27353872162889786,-0.2949632212886641,0.20477685904791207,0.1,0.20381523747358446,-0.8434066686497766,10,-0.018040614156187296,0.03977395926131953,doge,5,42,9,0,5-42-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,42,9,0,5-42-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,42,9,0,5-42-9
-0.17271016850616439,-0.17271016850616439,0.6313920291711946,-0.27353872162889786,-0.2949632212886641,0.20477685904791207,0.1,0.20381523747358446,-0.8434066686497766,10,-0.018040614156187296,0.03977395926131953,doge,5,43,9,0,5-43-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,43,9,0,5-43-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,43,9,0,5-43-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,44,9,0,5-44-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,44,9,0,5-44-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,44,9,0,5-44-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,45,9,0,5-45-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,45,9,0,5-45-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,45,9,0,5-45-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,46,9,0,5-46-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,46,9,0,5-46-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,46,9,0,5-46-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,47,9,0,5-47-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,47,9,0,5-47-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,47,9,0,5-47-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,48,9,0,5-48-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,48,9,0,5-48-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,48,9,0,5-48-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,49,9,0,5-49-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,49,9,0,5-49-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,49,9,0,5-49-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,50,9,0,5-50-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,50,9,0,5-50-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,50,9,0,5-50-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,51,9,0,5-51-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,51,9,0,5-51-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,51,9,0,5-51-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,52,9,0,5-52-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,52,9,0,5-52-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,52,9,0,5-52-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,53,9,0,5-53-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,53,9,0,5-53-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,53,9,0,5-53-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,54,9,0,5-54-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,54,9,0,5-54-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,54,9,0,5-54-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,55,9,0,5-55-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,55,9,0,5-55-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,55,9,0,5-55-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,56,9,0,5-56-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,56,9,0,5-56-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,56,9,0,5-56-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,57,9,0,5-57-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,57,9,0,5-57-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,57,9,0,5-57-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,58,9,0,5-58-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,58,9,0,5-58-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,58,9,0,5-58-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,59,9,0,5-59-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,59,9,0,5-59-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,59,9,0,5-59-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,60,9,0,5-60-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,60,9,0,5-60-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,60,9,0,5-60-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,61,9,0,5-61-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,61,9,0,5-61-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,61,9,0,5-61-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,62,9,0,5-62-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,62,9,0,5-62-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,62,9,0,5-62-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,63,9,0,5-63-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,63,9,0,5-63-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,63,9,0,5-63-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,64,9,0,5-64-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,64,9,0,5-64-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,64,9,0,5-64-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,65,9,0,5-65-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,65,9,0,5-65-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,65,9,0,5-65-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,66,9,0,5-66-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,66,9,0,5-66-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,66,9,0,5-66-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,67,9,0,5-67-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,67,9,0,5-67-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,67,9,0,5-67-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,68,9,0,5-68-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,68,9,0,5-68-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,68,9,0,5-68-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,69,9,0,5-69-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,69,9,0,5-69-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,69,9,0,5-69-9
-0.0758125549094888,-0.0758125549094888,0.4074345979037864,-0.186072943484764,-0.2550381485073063,0.11163510666353713,0.1,0.3793443676831711,-0.6791103370195561,10,-0.007555986377329527,0.025665967180405168,doge,5,70,9,0,5-70-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,70,9,0,5-70-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,70,9,0,5-70-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,71,9,0,5-71-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,71,9,0,5-71-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,71,9,0,5-71-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,72,9,0,5-72-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,72,9,0,5-72-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,72,9,0,5-72-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,73,9,0,5-73-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,73,9,0,5-73-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,73,9,0,5-73-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,74,9,0,5-74-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,74,9,0,5-74-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,74,9,0,5-74-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,75,9,0,5-75-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,75,9,0,5-75-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,75,9,0,5-75-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,76,9,0,5-76-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,76,9,0,5-76-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,76,9,0,5-76-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,77,9,0,5-77-9
-0.07891412878227011,-0.07891412878227011,0.8198309828950936,-0.09625658267219701,-0.5860970346028946,0.1626492356771948,0.1,0.5888477374134673,-0.4851798316402094,10,-0.006982321337751229,0.05164449756776347,shib,5,77,9,0,5-77-9
-0.2939810667207302,-0.2939810667207302,1.0754511853531585,-0.273356030217394,-0.7828602536143429,0.2939810667207302,0.0,0.0,-1.0,10,-0.031916838664022465,0.06774705675319255,pepe,5,77,9,0,5-77-9
-0.07060850986193545,-0.07060850986193545,0.40915348568804255,-0.17257218215603967,-0.24823455358373417,0.11163510666353707,0.1,0.3976331360151289,-0.6324937734394447,10,-0.006996045265023865,0.025774246932994897,doge,5,78,9,0,5-78-9
