total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades,asset,fast_period,slow_period,apo_combination,period_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,143,64-143,2.234375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,143,64-143,2.234375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,144,64-144,2.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,144,64-144,2.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,144,64-144,2.25
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,145,64-145,2.265625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,145,64-145,2.265625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,145,64-145,2.265625
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,146,64-146,2.28125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,146,64-146,2.28125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,146,64-146,2.28125
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,147,64-147,2.296875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,147,64-147,2.296875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,147,64-147,2.296875
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,148,64-148,2.3125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,148,64-148,2.3125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,148,64-148,2.3125
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,149,64-149,2.328125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,149,64-149,2.328125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,149,64-149,2.328125
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,150,64-150,2.34375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,150,64-150,2.34375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,150,64-150,2.34375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,151,64-151,2.359375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,151,64-151,2.359375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,151,64-151,2.359375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,152,64-152,2.375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,152,64-152,2.375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,152,64-152,2.375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,153,64-153,2.390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,153,64-153,2.390625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,153,64-153,2.390625
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,154,64-154,2.40625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,154,64-154,2.40625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,154,64-154,2.40625
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,155,64-155,2.421875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,155,64-155,2.421875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,155,64-155,2.421875
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,156,64-156,2.4375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,156,64-156,2.4375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,156,64-156,2.4375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,157,64-157,2.453125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,157,64-157,2.453125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,157,64-157,2.453125
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,158,64-158,2.46875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,158,64-158,2.46875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,158,64-158,2.46875
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,159,64-159,2.484375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,159,64-159,2.484375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,159,64-159,2.484375
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,64,160,64-160,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,64,160,64-160,2.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,64,160,64-160,2.5
-0.09690672643871778,-3.6013543867754336,-3.115008497483034,0.4321562020757669,-17.849214736305,0.13191164422107698,0.42857142857142855,0.4321562020757669,0.6537871620096932,7,doge,65,66,65-66,1.0153846153846153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,66,65-66,1.0153846153846153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,66,65-66,1.0153846153846153
-0.12012626090514222,-4.575254025864945,-4.523846444636874,0.37375345259233606,-19.467138051595537,0.15423116324199088,0.375,0.37375345259233606,0.656234458177958,8,doge,65,67,65-67,1.0307692307692307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,67,65-67,1.0307692307692307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,67,65-67,1.0307692307692307
-0.12012626090514222,-4.575254025864945,-4.523846444636874,0.37375345259233606,-19.467138051595537,0.15423116324199088,0.375,0.37375345259233606,0.656234458177958,8,doge,65,68,65-68,1.0461538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,68,65-68,1.0461538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,68,65-68,1.0461538461538462
-0.10414193734872967,-4.054559336627798,-3.921012693726759,0.4110265302701604,-18.490249880360818,0.13886641016437548,0.375,0.4110265302701604,0.6332808107486054,8,doge,65,69,65-69,1.0615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,69,65-69,1.0615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,69,65-69,1.0615384615384615
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,70,65-70,1.0769230769230769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,70,65-70,1.0769230769230769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,70,65-70,1.0769230769230769
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,71,65-71,1.0923076923076922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,71,65-71,1.0923076923076922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,71,65-71,1.0923076923076922
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,72,65-72,1.1076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,72,65-72,1.1076923076923078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,72,65-72,1.1076923076923078
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,73,65-73,1.123076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,73,65-73,1.123076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,73,65-73,1.123076923076923
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,74,65-74,1.1384615384615384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,74,65-74,1.1384615384615384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,74,65-74,1.1384615384615384
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,75,65-75,1.1538461538461537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,75,65-75,1.1538461538461537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,75,65-75,1.1538461538461537
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,76,65-76,1.1692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,76,65-76,1.1692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,76,65-76,1.1692307692307693
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,77,65-77,1.1846153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,77,65-77,1.1846153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,77,65-77,1.1846153846153846
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,78,65-78,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,78,65-78,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,78,65-78,1.2
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,79,65-79,1.2153846153846153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,79,65-79,1.2153846153846153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,79,65-79,1.2153846153846153
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,80,65-80,1.2307692307692308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,80,65-80,1.2307692307692308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,80,65-80,1.2307692307692308
-0.149216502303828,-5.807977563019135,-5.0,0.31841878637968174,-21.052291039059355,0.18219383394754726,0.3333333333333333,0.31841878637968174,0.6604015900832744,9,doge,65,81,65-81,1.2461538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,81,65-81,1.2461538461538462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,81,65-81,1.2461538461538462
-0.149216502303828,-5.807977563019135,-5.0,0.31841878637968174,-21.052291039059355,0.18219383394754726,0.3333333333333333,0.31841878637968174,0.6604015900832744,9,doge,65,82,65-82,1.2615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,82,65-82,1.2615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,82,65-82,1.2615384615384615
-0.149216502303828,-5.807977563019135,-5.0,0.31841878637968174,-21.052291039059355,0.18219383394754726,0.3333333333333333,0.31841878637968174,0.6604015900832744,9,doge,65,83,65-83,1.2769230769230768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,83,65-83,1.2769230769230768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,83,65-83,1.2769230769230768
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,84,65-84,1.2923076923076924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,84,65-84,1.2923076923076924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,84,65-84,1.2923076923076924
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,85,65-85,1.3076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,85,65-85,1.3076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,85,65-85,1.3076923076923077
-0.15201324951991435,-5.945411968889898,-5.0,0.3138167456169328,-21.19254277043932,0.1848821760750085,0.3333333333333333,0.3138167456169328,0.6590163044148286,9,doge,65,86,65-86,1.323076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,86,65-86,1.323076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,86,65-86,1.323076923076923
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,87,65-87,1.3384615384615384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,87,65-87,1.3384615384615384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,87,65-87,1.3384615384615384
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,88,65-88,1.353846153846154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,88,65-88,1.353846153846154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,88,65-88,1.353846153846154
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,89,65-89,1.3692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,89,65-89,1.3692307692307693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,89,65-89,1.3692307692307693
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,90,65-90,1.3846153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,90,65-90,1.3846153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,90,65-90,1.3846153846153846
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,91,65-91,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,91,65-91,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,91,65-91,1.4
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,92,65-92,1.4153846153846155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,92,65-92,1.4153846153846155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,92,65-92,1.4153846153846155
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,93,65-93,1.4307692307692308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,93,65-93,1.4307692307692308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,93,65-93,1.4307692307692308
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,94,65-94,1.4461538461538461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,94,65-94,1.4461538461538461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,94,65-94,1.4461538461538461
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,95,65-95,1.4615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,95,65-95,1.4615384615384615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,95,65-95,1.4615384615384615
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,96,65-96,1.476923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,96,65-96,1.476923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,96,65-96,1.476923076923077
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,97,65-97,1.4923076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,97,65-97,1.4923076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,97,65-97,1.4923076923076923
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,98,65-98,1.5076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,98,65-98,1.5076923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,98,65-98,1.5076923076923077
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,99,65-99,1.523076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,99,65-99,1.523076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,99,65-99,1.523076923076923
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,100,65-100,1.5384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,100,65-100,1.5384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,100,65-100,1.5384615384615385
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,101,65-101,1.5538461538461539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,101,65-101,1.5538461538461539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,101,65-101,1.5538461538461539
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,102,65-102,1.5692307692307692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,102,65-102,1.5692307692307692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,102,65-102,1.5692307692307692
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,103,65-103,1.5846153846153845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,103,65-103,1.5846153846153845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,103,65-103,1.5846153846153845
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,104,65-104,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,104,65-104,1.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,104,65-104,1.6
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,105,65-105,1.6153846153846154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,105,65-105,1.6153846153846154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,105,65-105,1.6153846153846154
-0.15201324951991435,-5.945411968889898,-5.0,0.3138167456169328,-21.19254277043932,0.1848821760750085,0.3333333333333333,0.3138167456169328,0.6590163044148286,9,doge,65,106,65-106,1.6307692307692307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,106,65-106,1.6307692307692307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,106,65-106,1.6307692307692307
-0.052691476961983175,-2.950607386502998,-4.292533998078788,0.5840810354028351,-11.430071254691835,0.11163510666353713,0.375,0.5840810354028351,0.4324523925230322,8,doge,65,107,65-107,1.646153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,107,65-107,1.646153846153846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,107,65-107,1.646153846153846
-0.052691476961983175,-2.950607386502998,-4.292533998078788,0.5840810354028351,-11.430071254691835,0.11163510666353713,0.375,0.5840810354028351,0.4324523925230322,8,doge,65,108,65-108,1.6615384615384616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,108,65-108,1.6615384615384616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,108,65-108,1.6615384615384616
-0.056272691148333887,-3.1769523329869087,-4.610535079906579,0.5664900301979641,-12.283443670254252,0.11163510666353713,0.3333333333333333,0.5664900301979641,0.43162861780653416,9,doge,65,109,65-109,1.676923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,109,65-109,1.676923076923077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,109,65-109,1.676923076923077
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,110,65-110,1.6923076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,110,65-110,1.6923076923076923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,110,65-110,1.6923076923076923
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,111,65-111,1.7076923076923076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,111,65-111,1.7076923076923076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,111,65-111,1.7076923076923076
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,112,65-112,1.7230769230769232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,112,65-112,1.7230769230769232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,112,65-112,1.7230769230769232
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,113,65-113,1.7384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,113,65-113,1.7384615384615385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,113,65-113,1.7384615384615385
-0.15521898672886247,-6.110627867572278,-5.0,0.30866693212669694,-21.35194561211827,0.18796365528014208,0.3,0.30866693212669694,0.6567884400054361,10,doge,65,114,65-114,1.7538461538461538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,shib,65,114,65-114,1.7538461538461538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,pepe,65,114,65-114,1.7538461538461538
