time,open,high,low,close,volume,market_cap,roc_1d
2023-09-09 00:00:00+00:00,,,,0.0,3275,,
2023-09-10 00:00:00+00:00,,,,0.0,4951,,
2023-09-11 00:00:00+00:00,,,,0.0,4854,,
2023-09-12 00:00:00+00:00,,,,0.0,1845,,
2023-09-13 00:00:00+00:00,,,,0.0,1424,,
2023-09-14 00:00:00+00:00,,,,0.0,587,,
2023-09-15 00:00:00+00:00,,,,0.0,2734,,
2023-09-16 00:00:00+00:00,,,,0.0,18132,,
2023-09-17 00:00:00+00:00,,,,0.0,11128,,
2023-09-21 00:00:00+00:00,,,,0.0,7411,,
2023-09-22 00:00:00+00:00,,,,0.0,6043,,
2023-09-23 00:00:00+00:00,,,,0.0,1588,,
2023-09-24 00:00:00+00:00,,,,0.0,2808,,
2023-09-25 00:00:00+00:00,,,,0.0,1627,,
2023-09-26 00:00:00+00:00,,,,0.0,2206,,
2023-09-27 00:00:00+00:00,,,,0.0,3720,,
2023-09-28 00:00:00+00:00,,,,0.0,3391,,
2023-09-29 00:00:00+00:00,,,,0.0,2154,,
2023-09-30 00:00:00+00:00,,,,0.0,1946,,
2023-10-01 00:00:00+00:00,,,,0.0,5518,,
2023-10-02 00:00:00+00:00,,,,0.0,6313,,
2023-10-03 00:00:00+00:00,,,,0.0,3776,,
2023-10-04 00:00:00+00:00,,,,0.0,1612,,
2023-10-05 00:00:00+00:00,,,,0.0,2580,,
2023-10-06 00:00:00+00:00,,,,0.0,12858,,
2023-10-07 00:00:00+00:00,,,,0.0,6665,,
2023-10-08 00:00:00+00:00,,,,0.0,3439,,
2023-10-09 00:00:00+00:00,,,,0.0,206,,
2023-10-10 00:00:00+00:00,,,,0.0,1050,,
2023-10-11 00:00:00+00:00,,,,0.0,893,,
2023-10-12 00:00:00+00:00,,,,0.0,726,,
2023-10-13 00:00:00+00:00,,,,0.0,3005,,
2023-10-14 00:00:00+00:00,,,,0.0,650,,
2023-10-15 00:00:00+00:00,,,,0.0,1149,,
2023-10-16 00:00:00+00:00,,,,0.0,1243,,
2023-10-17 00:00:00+00:00,,,,0.0,1024,,
2023-10-18 00:00:00+00:00,,,,0.0,1262,,
2023-10-19 00:00:00+00:00,,,,0.0,1654,,
2023-10-20 00:00:00+00:00,,,,0.0,6403,,
2023-10-21 00:00:00+00:00,,,,0.0,273,,
2023-10-22 00:00:00+00:00,,,,0.0,1417,,
2023-10-23 00:00:00+00:00,,,,0.0,1034,,
2023-10-24 00:00:00+00:00,,,,0.0,3745,,
2023-10-25 00:00:00+00:00,,,,0.0,5188,,
2023-10-26 00:00:00+00:00,,,,0.0,1697,,
2023-10-27 00:00:00+00:00,,,,0.0,1264,,
2023-10-28 00:00:00+00:00,,,,0.0,3218,,
2023-10-29 00:00:00+00:00,,,,0.0,5829,,
2023-10-30 00:00:00+00:00,,,,0.0,1070,,
2023-10-31 00:00:00+00:00,,,,0.0,686,,
2023-11-01 00:00:00+00:00,,,,0.0,793,,
2023-11-02 00:00:00+00:00,,,,0.0,1723,,
2023-11-03 00:00:00+00:00,,,,0.0,58689,,
2023-11-04 00:00:00+00:00,,,,0.0,39415,,
2023-11-05 00:00:00+00:00,,,,0.0,7008,,
2023-11-06 00:00:00+00:00,,,,0.0,5948,,
2023-11-07 00:00:00+00:00,,,,0.0,9339,,
2023-11-08 00:00:00+00:00,,,,0.0,12922,,
2023-11-09 00:00:00+00:00,,,,0.0,7919,,
2023-11-10 00:00:00+00:00,,,,0.0,2042,,
2023-11-11 00:00:00+00:00,,,,0.0,2299,,
2023-11-12 00:00:00+00:00,,,,0.0,4018,,
2023-11-13 00:00:00+00:00,,,,0.0,2907,,
2023-11-14 00:00:00+00:00,,,,0.0,3314,,
2023-11-15 00:00:00+00:00,,,,0.0,784,,
2023-11-16 00:00:00+00:00,,,,0.0,327,,
2023-11-17 00:00:00+00:00,,,,0.0,1752,,
2023-11-18 00:00:00+00:00,,,,0.0,394,,
2023-11-19 00:00:00+00:00,,,,0.0,21021,,
2023-11-20 00:00:00+00:00,,,,0.0,7351,,
2023-11-21 00:00:00+00:00,,,,0.0,887,,
2023-11-22 00:00:00+00:00,,,,0.0,1238,,
2023-11-23 00:00:00+00:00,,,,0.0,4353,,
2023-11-24 00:00:00+00:00,,,,0.0,1159,,
2023-11-25 00:00:00+00:00,,,,0.0,357,,
2023-11-26 00:00:00+00:00,,,,0.0,1975,,
2023-11-27 00:00:00+00:00,,,,0.0,1834,,
2023-11-28 00:00:00+00:00,,,,0.0,1372,,
2023-11-29 00:00:00+00:00,,,,0.0,1501,,
2023-11-30 00:00:00+00:00,,,,0.0,667,,
2023-12-01 00:00:00+00:00,,,,0.0,2644,,
2023-12-02 00:00:00+00:00,,,,0.0,1439,,
2023-12-03 00:00:00+00:00,,,,0.0,935,,
2023-12-04 00:00:00+00:00,,,,0.0,838,,
2023-12-05 00:00:00+00:00,,,,0.0,1067,,
2023-12-06 00:00:00+00:00,,,,0.0,1808,,
2023-12-07 00:00:00+00:00,,,,0.0,262,,
2023-12-08 00:00:00+00:00,,,,0.0,238,,
2023-12-09 00:00:00+00:00,,,,0.0,1765,,
2023-12-10 00:00:00+00:00,,,,0.0,8291,,
2023-12-11 00:00:00+00:00,,,,0.0,1975,,
2023-12-12 00:00:00+00:00,,,,0.0,4164,,
2023-12-13 00:00:00+00:00,,,,0.0,872,,
2023-12-14 00:00:00+00:00,,,,0.0,834,,
2023-12-15 00:00:00+00:00,,,,0.0,2159,,
2023-12-16 00:00:00+00:00,,,,0.0,1598,,
2023-12-17 00:00:00+00:00,,,,0.0,1176,,
2023-12-18 00:00:00+00:00,,,,0.0,1385,,
2023-12-19 00:00:00+00:00,,,,0.0,671,,
2023-12-20 00:00:00+00:00,,,,0.0,310,,
2023-12-21 00:00:00+00:00,,,,0.0,242,,
2023-12-22 00:00:00+00:00,,,,0.0,1555,,
2023-12-23 00:00:00+00:00,,,,0.0,172,,
2023-12-24 00:00:00+00:00,,,,0.0,530,,
2023-12-25 00:00:00+00:00,,,,0.0,3199,,
2023-12-26 00:00:00+00:00,,,,0.0,11100,,
2023-12-27 00:00:00+00:00,,,,0.0,2447,,
2023-12-28 00:00:00+00:00,,,,0.0,772,,
2023-12-29 00:00:00+00:00,,,,0.0,554,,
2023-12-30 00:00:00+00:00,,,,0.0,2375,,
2023-12-31 00:00:00+00:00,,,,0.0,3334,,
2024-01-01 00:00:00+00:00,,,,0.0,2464,,
2024-01-02 00:00:00+00:00,,,,0.0,1067,,
2024-01-03 00:00:00+00:00,,,,0.0,78877,,
2024-01-04 00:00:00+00:00,,,,0.0,398171,,
2024-01-05 00:00:00+00:00,,,,0.0,239372,,
2024-01-06 00:00:00+00:00,,,,0.0,95682,,
2024-01-07 00:00:00+00:00,,,,0.0,126745,,
2024-01-08 00:00:00+00:00,,,,0.0,231016,,
2024-01-09 00:00:00+00:00,,,,0.0,672300,,
2024-01-10 00:00:00+00:00,,,,0.0,74288,,
2024-01-11 00:00:00+00:00,,,,0.0,42850,,
2024-01-12 00:00:00+00:00,,,,0.0,50730,,
2024-01-13 00:00:00+00:00,,,,0.0,58230,,
2024-01-14 00:00:00+00:00,,,,0.0,31505,,
2024-01-15 00:00:00+00:00,,,,0.0,37335,,
2024-01-16 00:00:00+00:00,,,,0.0,17092,,
2024-01-17 00:00:00+00:00,,,,0.0,8223,,
2024-01-18 00:00:00+00:00,,,,0.0,16204,,
2024-01-19 00:00:00+00:00,,,,0.0,13292,,
2024-01-20 00:00:00+00:00,,,,0.0,10254,,
2024-01-21 00:00:00+00:00,,,,0.0,4430,,
2024-01-22 00:00:00+00:00,,,,0.0,29543,,
2024-01-23 00:00:00+00:00,,,,0.0,14730,,
2024-01-24 00:00:00+00:00,,,,0.0,23387,,
2024-01-25 00:00:00+00:00,,,,0.0,9673,,
2024-01-26 00:00:00+00:00,,,,0.0,16161,,
2024-01-27 00:00:00+00:00,,,,0.0,14438,,
2024-01-28 00:00:00+00:00,,,,0.0,19976,,
2024-01-29 00:00:00+00:00,,,,0.0,4544,,
2024-01-30 00:00:00+00:00,,,,0.0,5907,,
2024-01-31 00:00:00+00:00,,,,0.0,2518,,
2024-02-01 00:00:00+00:00,,,,0.0,9894,,
2024-02-02 00:00:00+00:00,,,,0.0,4202,,
2024-02-03 00:00:00+00:00,,,,0.0,3454,,
2024-02-04 00:00:00+00:00,,,,0.0,1158,,
2024-02-05 00:00:00+00:00,,,,0.0,630,,
2024-02-06 00:00:00+00:00,,,,0.0,4071,,
2024-02-07 00:00:00+00:00,,,,0.0,2888,,
2024-02-08 00:00:00+00:00,,,,0.0,1964,,
2024-02-09 00:00:00+00:00,,,,0.0,3381,,
2024-02-10 00:00:00+00:00,,,,0.0,2779,,
2024-02-11 00:00:00+00:00,,,,0.0,2651,,
2024-02-12 00:00:00+00:00,,,,0.0,3643,,
2024-02-13 00:00:00+00:00,,,,0.0,3371,,
2024-02-14 00:00:00+00:00,,,,0.0,1332,,
2024-02-15 00:00:00+00:00,,,,0.0,1638,,
2024-02-16 00:00:00+00:00,,,,0.0,1693,,
2024-02-17 00:00:00+00:00,,,,0.0,912,,
2024-02-18 00:00:00+00:00,,,,0.0,2209,,
2024-02-19 00:00:00+00:00,,,,0.0,2883,,
2024-02-20 00:00:00+00:00,,,,0.0,2352,,
2024-02-21 00:00:00+00:00,,,,0.0,1547,,
2024-02-22 00:00:00+00:00,,,,0.0,4054,,
2024-02-23 00:00:00+00:00,,,,0.0,1648,,
2024-02-24 00:00:00+00:00,,,,0.0,3569,,
2024-02-25 00:00:00+00:00,,,,0.0,3114,,
2024-02-26 00:00:00+00:00,,,,0.0,2505,,
2024-02-27 00:00:00+00:00,,,,0.0,2564,,
2024-02-28 00:00:00+00:00,,,,0.0,941,,
2024-02-29 00:00:00+00:00,,,,0.0,2815,,
2024-03-01 00:00:00+00:00,,,,0.0,3904,,
2024-03-02 00:00:00+00:00,,,,0.0,3093,,
2024-03-03 00:00:00+00:00,,,,0.0,1862,,
2024-03-04 00:00:00+00:00,,,,0.0,1903,,
2024-03-05 00:00:00+00:00,,,,0.0,3874,,
2024-03-06 00:00:00+00:00,,,,0.0,1604,,
2024-03-07 00:00:00+00:00,,,,0.0,29988,,
2024-03-08 00:00:00+00:00,,,,0.0,5292,,
2024-03-09 00:00:00+00:00,,,,0.0,5757,,
2024-03-10 00:00:00+00:00,,,,0.0,3852,,
2024-03-11 00:00:00+00:00,,,,0.0,13242,,
2024-03-12 00:00:00+00:00,,,,0.0,3092,,
2024-03-13 00:00:00+00:00,,,,0.0,7980,,
2024-03-14 00:00:00+00:00,,,,0.0,5217,,
2024-03-15 00:00:00+00:00,,,,0.0,3384,,
2024-03-16 00:00:00+00:00,,,,0.0,4180,,
2024-03-17 00:00:00+00:00,,,,0.0,3191,,
2024-03-18 00:00:00+00:00,,,,0.0,5215,,
2024-03-19 00:00:00+00:00,,,,0.0,1796,,
2024-03-20 00:00:00+00:00,,,,0.0,3395,,
2024-03-21 00:00:00+00:00,,,,0.0,1186,,
2024-03-22 00:00:00+00:00,,,,0.0,602,,
2024-03-23 00:00:00+00:00,,,,0.0,579,,
2024-03-24 00:00:00+00:00,,,,0.0,432,,
2024-03-25 00:00:00+00:00,,,,0.0,1533,,
2024-03-26 00:00:00+00:00,,,,0.0,388,,
2024-03-27 00:00:00+00:00,,,,0.0,271,,
2024-03-28 00:00:00+00:00,,,,0.0,1826,,
2024-03-29 00:00:00+00:00,,,,0.0,1377,,
2024-03-30 00:00:00+00:00,,,,0.0,1712,,
2024-03-31 00:00:00+00:00,,,,0.0,3089,,
2024-04-01 00:00:00+00:00,,,,0.0,1022,,
2024-04-02 00:00:00+00:00,,,,0.0,499,,
2024-04-03 00:00:00+00:00,,,,0.0,446,,
2024-04-04 00:00:00+00:00,,,,0.0,700,,
2024-04-05 00:00:00+00:00,,,,0.0,321,,
2024-04-06 00:00:00+00:00,,,,0.0,615,,
2024-04-07 00:00:00+00:00,,,,0.0,330,,
2024-04-08 00:00:00+00:00,,,,0.0,4977,,
2024-04-09 00:00:00+00:00,,,,0.0,1069,,
2024-04-10 00:00:00+00:00,,,,0.0,1404,,
2024-04-11 00:00:00+00:00,,,,0.0,1890,,
2024-04-12 00:00:00+00:00,,,,0.0,504,,
2024-04-13 00:00:00+00:00,,,,0.0,1331,,
2024-04-14 00:00:00+00:00,,,,0.0,98,,
2024-04-15 00:00:00+00:00,,,,0.0,1964,,
2024-04-16 00:00:00+00:00,,,,0.0,100,,
2024-04-17 00:00:00+00:00,,,,0.0,1361,,
2024-04-18 00:00:00+00:00,,,,0.0,646,,
2024-04-19 00:00:00+00:00,,,,0.0,397,,
2024-04-20 00:00:00+00:00,,,,0.0,786,,
2024-04-21 00:00:00+00:00,,,,0.0,479,,
2024-04-22 00:00:00+00:00,,,,0.0,37,,
2024-04-23 00:00:00+00:00,,,,0.0,307,,
2024-04-24 00:00:00+00:00,,,,0.0,101,,
2024-04-25 00:00:00+00:00,,,,0.0,48,,
2024-04-26 00:00:00+00:00,,,,0.0,43,,
2024-04-27 00:00:00+00:00,,,,0.0,261,,
2024-04-28 00:00:00+00:00,,,,0.0,178,,
2024-04-29 00:00:00+00:00,,,,0.0,504,,
2024-04-30 00:00:00+00:00,,,,0.0,257,,
2024-05-01 00:00:00+00:00,,,,0.0,79,,
2024-05-02 00:00:00+00:00,,,,0.0,354,,
2024-05-03 00:00:00+00:00,,,,0.0,60,,
2024-05-04 00:00:00+00:00,,,,0.0,69,,
2024-05-05 00:00:00+00:00,,,,0.0,10,,
2024-05-06 00:00:00+00:00,,,,0.0,22,,
2024-05-07 00:00:00+00:00,,,,0.0,17,,
2024-05-08 00:00:00+00:00,,,,0.0,58,,
2024-05-09 00:00:00+00:00,,,,0.0,10,,
2024-05-10 00:00:00+00:00,,,,0.0,11,,
2024-05-11 00:00:00+00:00,,,,0.0,40,,
2024-05-12 00:00:00+00:00,,,,0.0,49,,
2024-05-13 00:00:00+00:00,,,,0.0,5,,
2024-05-14 00:00:00+00:00,,,,0.0,1,,
2024-05-15 00:00:00+00:00,,,,0.0,4,,
2024-05-16 00:00:00+00:00,,,,0.0,6,,
2024-05-17 00:00:00+00:00,,,,0.0,6,,
2024-05-18 00:00:00+00:00,,,,0.0,7,,
2024-05-20 00:00:00+00:00,,,,0.0,15,,
2024-05-21 00:00:00+00:00,,,,0.0,1,,
2024-05-22 00:00:00+00:00,,,,0.0,2,,
2024-05-23 00:00:00+00:00,,,,0.0,4,,
2024-05-24 00:00:00+00:00,,,,0.0,5,,
2024-05-25 00:00:00+00:00,,,,0.0,39,,
2024-05-26 00:00:00+00:00,,,,0.0,6,,
2024-05-27 00:00:00+00:00,,,,0.0,11,,
2024-05-29 00:00:00+00:00,,,,0.0,3,,
2024-05-30 00:00:00+00:00,,,,0.0,2,,
2024-06-01 00:00:00+00:00,,,,0.0,1,,
2024-06-03 00:00:00+00:00,,,,0.0,1,,
2024-06-04 00:00:00+00:00,,,,0.0,6,,
2024-06-05 00:00:00+00:00,,,,0.0,2,,
2024-06-06 00:00:00+00:00,,,,0.0,3,,
2024-06-07 00:00:00+00:00,,,,0.0,9,,
2024-06-11 00:00:00+00:00,,,,0.0,2,,
2024-06-12 00:00:00+00:00,,,,0.0,1,,
2024-06-14 00:00:00+00:00,,,,0.0,3,,
2024-06-15 00:00:00+00:00,,,,0.0,13,,
2024-06-16 00:00:00+00:00,,,,0.0,3,,
2024-06-19 00:00:00+00:00,,,,0.0,1,,
2024-06-20 00:00:00+00:00,,,,0.0,3,,
2024-06-21 00:00:00+00:00,,,,0.0,1,,
2024-06-23 00:00:00+00:00,,,,0.0,10,,
2024-06-24 00:00:00+00:00,,,,0.0,5,,
2024-06-27 00:00:00+00:00,,,,0.0,2,,
2024-06-29 00:00:00+00:00,,,,0.0,1,,
2024-06-30 00:00:00+00:00,,,,0.0,10,,
2024-07-01 00:00:00+00:00,,,,0.0,1,,
2024-07-02 00:00:00+00:00,,,,0.0,10,,
2024-07-04 00:00:00+00:00,,,,0.0,2,,
2024-07-05 00:00:00+00:00,,,,0.0,1,,
2024-07-09 00:00:00+00:00,,,,0.0,6,,
2024-07-10 00:00:00+00:00,,,,0.0,9,,
2024-07-12 00:00:00+00:00,,,,0.0,1,,
2024-07-18 00:00:00+00:00,,,,0.0,1,,
2024-07-20 00:00:00+00:00,,,,0.0,2,,
2024-07-23 00:00:00+00:00,,,,0.0,5,,
2024-07-24 00:00:00+00:00,,,,0.0,3,,
2024-07-25 00:00:00+00:00,,,,0.0,5,,
2024-07-26 00:00:00+00:00,,,,0.0,17,,
2024-07-27 00:00:00+00:00,,,,0.0,34,,
2024-07-28 00:00:00+00:00,,,,0.0,11,,
2024-07-29 00:00:00+00:00,,,,0.0,13,,
2024-07-30 00:00:00+00:00,,,,0.0,72,,
2024-07-31 00:00:00+00:00,,,,0.0,10,,
2024-08-01 00:00:00+00:00,,,,0.0,9,,
2024-08-02 00:00:00+00:00,,,,0.0,2,,
2024-08-03 00:00:00+00:00,,,,0.0,2,,
2024-08-04 00:00:00+00:00,,,,0.0,15,,
2024-08-05 00:00:00+00:00,,,,0.0,5,,
2024-08-06 00:00:00+00:00,,,,0.0,5,,
2024-08-07 00:00:00+00:00,,,,0.0,2,,
2024-08-08 00:00:00+00:00,,,,0.0,8,,
2024-08-09 00:00:00+00:00,,,,0.0,12,,
2024-08-11 00:00:00+00:00,,,,0.0,6,,
2024-08-13 00:00:00+00:00,,,,0.0,11,,
2024-08-14 00:00:00+00:00,,,,0.0,3,,
2024-08-15 00:00:00+00:00,,,,0.0,6,,
2024-08-16 00:00:00+00:00,,,,0.0,8,,
2024-08-17 00:00:00+00:00,,,,0.0,1,,
2024-08-18 00:00:00+00:00,,,,0.0,6,,
2024-08-19 00:00:00+00:00,,,,0.0,10,,
2024-08-21 00:00:00+00:00,,,,0.0,2,,
2024-08-22 00:00:00+00:00,,,,0.0,18,,
2024-08-23 00:00:00+00:00,,,,0.0,53,,
2024-08-24 00:00:00+00:00,,,,0.0,14,,
2024-08-25 00:00:00+00:00,,,,0.0,3,,
2024-08-26 00:00:00+00:00,,,,0.0,5,,
2024-08-28 00:00:00+00:00,,,,0.0,2,,
2024-08-29 00:00:00+00:00,,,,0.0,1,,
2024-08-30 00:00:00+00:00,,,,0.0,7,,
2024-09-05 00:00:00+00:00,,,,0.0,10,,
2024-09-09 00:00:00+00:00,,,,0.0,11,,
2024-09-12 00:00:00+00:00,,,,0.0,10,,
2024-09-13 00:00:00+00:00,,,,0.0,16,,
2024-09-15 00:00:00+00:00,,,,0.0,6,,
2024-09-16 00:00:00+00:00,,,,0.0,15,,
2024-09-17 00:00:00+00:00,,,,0.0,7,,
2024-09-18 00:00:00+00:00,,,,0.0,51,,
2024-09-19 00:00:00+00:00,,,,0.0,3,,
2024-09-20 00:00:00+00:00,,,,0.0,7,,
2024-09-21 00:00:00+00:00,,,,0.0,11,,
2024-09-22 00:00:00+00:00,,,,0.0,2,,
2024-09-23 00:00:00+00:00,,,,0.0,2,,
2024-09-24 00:00:00+00:00,,,,0.0,9,,
2024-09-25 00:00:00+00:00,,,,0.0,15,,
2024-09-26 00:00:00+00:00,,,,0.0,21,,
2024-09-27 00:00:00+00:00,,,,0.0,1,,
2024-10-05 00:00:00+00:00,,,,0.0,1,,
2024-10-13 00:00:00+00:00,,,,0.0,3,,
2024-10-17 00:00:00+00:00,,,,0.0,1,,
2024-10-18 00:00:00+00:00,,,,0.0,1,,
2024-10-20 00:00:00+00:00,,,,0.0,2,,
2024-10-22 00:00:00+00:00,,,,0.0,2,,
2024-10-23 00:00:00+00:00,,,,0.0,2,,
2024-10-25 00:00:00+00:00,,,,0.0,8,,
2024-11-05 00:00:00+00:00,,,,0.0,3,,
2024-11-06 00:00:00+00:00,,,,0.0,2,,
2024-11-08 00:00:00+00:00,,,,0.0,1,,
2024-11-10 00:00:00+00:00,,,,0.0,1,,
2024-11-14 00:00:00+00:00,,,,0.0,1,,
2024-11-15 00:00:00+00:00,,,,0.0,2,,
2024-11-16 00:00:00+00:00,,,,0.0,2,,
2024-11-19 00:00:00+00:00,,,,0.0,3,,
2024-11-20 00:00:00+00:00,,,,0.0,6,,
2024-11-21 00:00:00+00:00,,,,0.0,1,,
2024-11-22 00:00:00+00:00,,,,0.0,1,,
2024-11-23 00:00:00+00:00,,,,0.0,4,,
2024-11-26 00:00:00+00:00,,,,0.0,3,,
2024-11-27 00:00:00+00:00,,,,0.0,1,,
2024-11-29 00:00:00+00:00,,,,0.0,1,,
2024-11-30 00:00:00+00:00,,,,0.0,6,,
2024-12-01 00:00:00+00:00,,,,0.0,1,,
2024-12-02 00:00:00+00:00,,,,0.0,2,,
2024-12-03 00:00:00+00:00,,,,0.0,11,,
2024-12-04 00:00:00+00:00,,,,0.0,1,,
