asset,vidya_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xrp,5,0.326865056495349,0.7108291321850667,0.9431041124575209,1.2815904083693341,0.5642417390033041,0.9078132309111857,0.4683641975308642,1.2815904083693341,0.7206037188219457,1296
eth,5,0.29979821596867295,0.7765857383927779,0.8946174331288156,1.2148827786960532,0.5982623846435564,0.6373220972294305,0.49702183984116477,1.2148827786960532,0.4909771308234695,1511
algo,5,-0.14934914499302365,0.281103390211981,0.3289777308075962,1.0774524735709017,0.19106742238275326,0.9349480106308844,0.49214145383104124,1.0774524735709017,0.6354889790493615,1018
vet,5,0.31708378268770043,0.7334090542293683,0.9285652775570215,1.2187698565607967,0.6690080464040061,0.7182640982774393,0.49345335515548283,1.2187698565607967,0.6551929764429173,1222
atom,5,0.28110240570565215,0.35360230684174104,0.41129118384509594,1.0974246240030447,0.25174162237791164,0.9002540078654121,0.47542448614834676,1.0974246240030447,0.6409217363892585,1119
pol,5,-0.41170715380583334,-0.14743724469953348,-0.1478425785755857,0.961704054494524,-0.12906259328761727,0.5442853662496828,0.486013986013986,0.961704054494524,0.47645275113383134,286
tao,5,1.960699817506352,0.7472175111790778,0.9217214123561532,1.2046360245951222,0.7579958669890041,0.6859865040795279,0.5011441647597255,1.2046360245951222,0.6958816236546963,437
ltc,5,0.2401497187494992,0.6393923946254944,0.7647678309326305,1.2101570539330075,0.5466473646108968,0.7254113856211941,0.48078920041536866,1.2101570539330075,0.620189144478062,1926
xlm,5,0.5440100046295862,0.9335239686364356,1.3253321171062689,1.3559664447629776,0.9341722041595906,0.69696392694168,0.4889240506329114,1.3559664447629776,0.697447896064038,1264
avax,5,0.6137038737332641,0.9881358685106824,1.244623672524725,1.3280288628561143,0.98958252243044,0.7476935455572856,0.5108173076923077,1.3280288628561143,0.7487881863176582,832
link,5,0.4211664661126353,0.8312684781118188,1.0818998145925782,1.2394918939878474,0.7526942668793749,0.8029099084383462,0.49116847826086957,1.2394918939878474,0.7270162418222875,1472
ada,5,0.6003121208485258,0.9039259981468621,1.4513999473762393,1.3758155225095627,0.9484964580559475,0.7721393920064477,0.49424405218726014,1.3758155225095627,0.8102117650615455,1303
trx,5,0.6357975029781044,0.8983919572721264,1.5122870472522874,1.437379961690574,1.1531652648088828,0.6755674825029756,0.5111256544502618,1.437379961690574,0.8671504108544013,1528
sui,5,0.3512468179800845,0.4315156160935016,0.6169090785721142,1.115563029740939,0.38304906748026446,0.6866168756982505,0.45544554455445546,1.115563029740939,0.6094981134945495,404
sol,5,0.6993817327864804,1.0787204392226022,1.3518358585453347,1.311906796795338,1.204831173976927,0.6634348372156317,0.49661181026137463,1.311906796795338,0.7409954838305921,1033
bnb,5,0.5390623095607612,0.9695039513659663,1.2976717026312485,1.3317397071803854,0.7592152024249054,0.8084196866526884,0.510828025477707,1.3317397071803854,0.6330706699870032,1570
btc,5,0.4872502293507033,1.2135989648870196,1.4263595635803306,1.3586362869178006,0.9789796272527916,0.4813463653758258,0.5233229675699689,1.3586362869178006,0.38828995326226334,2251
