asset,mfi_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
doge,28,-0.026849044054821025,-1.7702524913193407,-2.444816402417994,0.6465587873822178,-8.210607698696998,0.0645694769270006,0.2,0.6465587873822178,0.2994796770276276,5
shib,28,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,29,-0.0758125549094888,-4.2713987622616765,-5.0,0.3793443676831711,-14.213782623253191,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.3714841969938259,6
shib,29,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,30,-0.0758125549094888,-4.2713987622616765,-5.0,0.3793443676831711,-14.213782623253191,0.11163510666353713,0.16666666666666666,0.3793443676831711,0.3714841969938259,6
shib,30,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,31,-0.07160886466951533,-3.989104191469826,-5.0,0.4167063728870152,-13.358146433577556,0.11163510666353713,0.2857142857142857,0.4167063728870152,0.37382781455756275,7
shib,31,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,32,-0.06054582251123075,-3.1749499078690593,-4.163271744262276,0.5302532716434174,-11.091839248220849,0.11163510666353713,0.25,0.5302532716434174,0.39000258067095434,8
shib,32,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,33,-0.146056299229108,-5.188782445317402,-5.0,0.32358499968902493,-16.987316330701862,0.1837523662520484,0.375,0.32358499968902493,0.6015784251766966,8
shib,33,-0.09090912097503123,-4.58257569495584,0.0,0.0,-21.0,0.09090912097503123,0.0,0.0,0.4165979282299783,1
pepe,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,34,-0.05095861827928572,-2.6127384083267153,-3.364666987264492,0.5929404222940492,-9.182881777287406,0.11163510666353707,0.375,0.5929404222940492,0.3923592133904668,8
shib,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,35,-0.18683811660102523,-7.878420946219309,-5.0,0.11150725211278176,-22.322389589967194,0.18683811660102523,0.25,0.11150725211278176,0.5293793334342235,8
shib,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,36,-0.16537908271988178,-6.82097663687294,-5.0,0.12600029134008384,-21.954045015874748,0.16537908271988178,0.2857142857142857,0.12600029134008384,0.5322903185284713,7
shib,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,37,-0.1880757243328972,-7.92779282459267,-5.0,0.1107724128001021,-22.341069507775657,0.1880757243328972,0.25,0.1107724128001021,0.5300104232053263,8
shib,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,38,-0.11453120649149451,-4.855049201720051,-3.2489589303966855,0.17780836589446658,-18.43665928262077,0.13127862628066106,0.3333333333333333,0.17780836589446658,0.49852003620675417,6
shib,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,39,-0.08702532377149808,-3.2197169832688783,-2.1247534244596045,0.3769557943675428,-13.412950347459796,0.13127862628066095,0.4,0.3769557943675428,0.5468908308200171,5
shib,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,40,-0.19561648612394922,-9.307972596791402,-5.0,0.0,-22.595916659326875,0.19561648612394922,0.0,0.0,0.4748761098814166,6
shib,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,41,-0.15681255613818534,-7.073907191054722,-5.0,0.0,-21.94395546633347,0.15681255613818534,0.0,0.0,0.4864479636953208,3
shib,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
