asset,trix_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
ltc,18,0.3455548919356337,0.763241003426836,0.8388400074700141,1.2443665997491542,0.6209756256159944,0.8411321798580458,0.5110220440881763,1.2443665997491542,0.6843481669196835,1996
xlm,18,-0.5692959603963998,0.20435387750153536,0.23861570399285192,1.0659108698814017,0.15159487813820036,0.9170734647564287,0.48458498023715413,1.0659108698814017,0.6803083055396563,1265
avax,18,0.3736927685998912,0.7736042146641999,0.9160758862838685,1.2448804121999744,0.7350330855558141,0.8386786365954391,0.5115712545676004,1.2448804121999744,0.7968629621725569,821
link,18,0.5262229011352231,0.4312584683067105,0.5164954657425046,1.1145589973437147,0.37171324390820637,0.910963229203716,0.48504137492043287,1.1145589973437147,0.7851836471477335,1571
ada,18,0.31848532941577434,0.7507649542816757,0.8587561375536766,1.232319873818013,0.5373768228655773,0.8404789277276673,0.504519309778143,1.232319873818013,0.6015916077221518,1217
trx,18,0.19291159006998781,0.5528211101298716,0.6949163794708207,1.2036599194626763,0.4862541553376424,0.8606074053908412,0.5207823960880196,1.2036599194626763,0.7569789201561667,1636
sui,18,0.7309863914302706,1.1498960518248031,1.7382240852022268,1.3215202665867833,1.4176154909169887,0.5348622819391421,0.49403341288782815,1.3215202665867833,0.659389216252097,419
sol,18,0.9790354790062139,1.2546577861506678,1.5401100883045071,1.3687265909900148,1.4720806987031239,0.6693794504287781,0.502835538752363,1.3687265909900148,0.7853779572100608,1058
bnb,18,0.5934494851290557,1.0153432817837715,1.2397177365822238,1.339937639958671,0.9432127563519218,0.7054003120838634,0.52841973766396,1.339937639958671,0.6552882996608221,1601
btc,18,0.40781545620918824,1.0291183051078026,1.0824784202769613,1.294418859642106,0.679460138331218,0.6305085623809623,0.5399040558220671,1.294418859642106,0.41628395189172107,2293
xrp,19,-0.5705865657210762,0.19074144678170962,0.18626003882498715,1.0594703553709366,0.1330436019678475,0.899935475895441,0.49182879377431904,1.0594703553709366,0.627711801875981,1285
eth,19,0.30188072262787435,0.7686573095861805,0.7371038442004983,1.218985405568952,0.5826502218277445,0.7011476383522726,0.5207060420909708,1.218985405568952,0.5314771900626125,1473
algo,19,0.5866132617510691,0.4271806015821513,0.43477447793357843,1.1290741639031527,0.3938354518173788,0.7754079984788402,0.489247311827957,1.1290741639031527,0.7148806811280147,930
vet,19,0.33340939396099745,0.7550979791334547,0.8473579507214654,1.2272471598694736,0.624958129560779,0.8217051826124361,0.5141342756183745,1.2272471598694736,0.6800856950579995,1132
atom,19,1.1690373329021098,0.45775866265475007,0.5021131517982433,1.1302844189856411,0.4559147594593879,0.6847719598449947,0.4863849765258216,1.1302844189856411,0.6820136216465871,1065
pol,19,-0.3405934915254294,-0.14331270457758266,-0.1352926601954918,0.9604198790099501,-0.10989560740812306,0.5713319349783322,0.4663677130044843,0.9604198790099501,0.4381109840273251,223
tao,19,1.4606324512387165,0.7000050608109696,0.9041809346112822,1.2021689856419315,0.8651062813379773,0.555410033734461,0.4666666666666667,1.2021689856419315,0.6864074787476029,375
ltc,19,0.2700820811168725,0.679005900248214,0.7467811483778596,1.2138812010257354,0.5399727488932159,0.8637699783554761,0.5067064083457526,1.2138812010257354,0.6869045607019625,2013
xlm,19,-0.7059003784714697,0.15733374882624532,0.1876280367562544,1.0510563787179346,0.12062876813533586,0.9003485584843105,0.48221343873517786,1.0510563787179346,0.6903028645324604,1265
avax,19,0.4025515293124049,0.7995999489838332,0.949143125939471,1.2542130028867629,0.759091322553194,0.8386786365954391,0.511002444987775,1.2542130028867629,0.7961902402062475,818
link,19,0.4922605765768957,0.4283847006018966,0.5103133750683205,1.1137826323836364,0.36603503785462255,0.916957661593072,0.48536895674300257,1.1137826323836364,0.7834981779244716,1572
ada,19,0.18782743643566246,0.5794546474153162,0.6427199470306532,1.1724442621012525,0.39397767683136375,0.8752567717960071,0.5024671052631579,1.1724442621012525,0.5950968399705605,1216
trx,19,1.4602755329624548,0.42191077075424765,0.5150662696203693,1.1497493111815267,0.36051953941489195,0.8648950343758531,0.5198291641244661,1.1497493111815267,0.7390462179431586,1639
sui,19,0.8606941108545858,1.2509111660660832,1.918969505416492,1.3512608060142526,1.7139754702097814,0.48809750794293927,0.49406175771971494,1.3512608060142526,0.6687822272109502,421
sol,19,0.9567400646456183,1.238215308551981,1.5439479072268287,1.3601252942932927,1.2700559166007896,0.7684558776503622,0.49906015037593987,1.3601252942932927,0.78821665934485,1064
bnb,19,0.6051869615635319,1.0253612111846775,1.25428377393671,1.3431002457662713,0.9554017980791017,0.7054003120838636,0.52875,1.3431002457662713,0.6572715245896887,1600
btc,19,0.4292636180567939,1.0597806304230657,1.1035858725785745,1.3047825678469227,0.7080389064425846,0.6289078697047888,0.5416122004357299,1.3047825678469227,0.42017303160292085,2295
xrp,20,-0.8512980918533352,0.039060354511324676,0.03752838411201482,1.0119414049383104,0.025468251949929036,0.9585252272211328,0.48866301798279904,1.0119414049383104,0.6249805536238306,1279
eth,20,0.255966674765979,0.7004938756742616,0.6765733841544272,1.1952543206336446,0.5517192133343589,0.6778398355695223,0.5186666666666667,1.1952543206336446,0.5338765602870341,1500
algo,20,0.7969513823550025,0.4468905718341308,0.45273921551259694,1.1359726905497396,0.41863391848430925,0.7634506566887309,0.4891304347826087,1.1359726905497396,0.7151780774145501,920
vet,20,0.24605074659900472,0.6559466154774078,0.7362433683742468,1.1930576238116601,0.5243961187881087,0.8585671339187005,0.5092186128182616,1.1930576238116601,0.686380967783961,1139
atom,20,0.775350071826965,0.4259647780599838,0.46887522814232885,1.1208584633329706,0.3718048720845997,0.7802109215318469,0.48214285714285715,1.1208584633329706,0.6810098787987265,1064
pol,20,-0.3677532137673418,-0.19013140655229324,-0.1766365669393042,0.9477106111655077,-0.16003021824874178,0.5132031288390212,0.4751131221719457,0.9477106111655077,0.431953932300277,221
tao,20,0.7931057562371182,0.5721509209144322,0.7378938359608338,1.1588113874639003,0.5838457079366286,0.6673346095474723,0.46335078534031415,1.1588113874639003,0.6809749548583303,382
ltc,20,0.2715961165976233,0.6803104962061666,0.7559811151401599,1.2133245400839106,0.5368394514638343,0.8689501254153161,0.5086676572560673,1.2133245400839106,0.6856967682827292,2019
xlm,20,-0.7608500335613723,0.12899586013973105,0.15408397715341196,1.0416572814727518,0.09481583575628105,0.9365415761537498,0.4794952681388013,1.0416572814727518,0.6883862177230617,1268
avax,20,0.36207378168834237,0.7629209318493265,0.9065022326656783,1.240571049817354,0.7561572543446807,0.8018649780631308,0.5103785103785103,1.240571049817354,0.7947560420155353,819
link,20,0.197842705930954,0.40301878987733547,0.4770100826172751,1.1054921502372927,0.3518859124709042,0.8916404919453301,0.4854430379746835,1.1054921502372927,0.7785138955920256,1580
ada,20,0.19444688633384333,0.5885940041247051,0.6561273930382479,1.1761648689283293,0.42005631165571944,0.8285964462330815,0.5020712510356256,1.1761648689283293,0.5913365828000554,1207
trx,20,0.5757195360856393,0.364997948397715,0.3982753292159446,1.1132391120695058,0.27058927569782215,0.8780384609689803,0.5193470374848851,1.1132391120695058,0.6509291140714648,1654
sui,20,0.8182911670702899,1.2143929637654536,1.8811047969801515,1.337249069915201,1.5676537635974854,0.5199095510250887,0.495260663507109,1.337249069915201,0.6711486221622862,422
sol,20,0.9275241577280939,1.2212687799116841,1.517650893137512,1.3573283564893672,1.168759127664607,0.8194033789650208,0.4971537001897533,1.3573283564893672,0.7841723248455135,1054
bnb,20,0.5219805189428017,0.9801435483044177,1.1223477646875695,1.3072504837097236,0.8564516923132337,0.6995456176355755,0.5277951280449719,1.3072504837097236,0.611264573552256,1601
btc,20,0.43164611856616464,1.057099871952931,1.1057964072030022,1.3033380852267629,0.6705866492030949,0.6691821265943763,0.5421372719374457,1.3033380852267629,0.42450539621246414,2302
xrp,21,-0.8523204810886721,0.027178814159206095,0.026569770913320953,1.0082828449502885,0.017468888835121606,0.9566597991825384,0.48707909162098667,1.0082828449502885,0.6148827387043615,1277
eth,21,0.27281436260091807,0.7247602806972989,0.7038968100191446,1.2009042080962584,0.6119090973083999,0.6349695517222889,0.5191292875989446,1.2009042080962584,0.5360995291282843,1516
algo,21,0.42951047626216154,0.41293542404410133,0.4148375111761021,1.1253349629793035,0.3815659520701281,0.777814103767986,0.4901315789473684,1.1253349629793035,0.7187258872857278,912
vet,21,0.23077570717812335,0.6380447055087892,0.7168216642708141,1.1868720714287477,0.4889599944817672,0.8949830347301074,0.5079365079365079,1.1868720714287477,0.6858624418393209,1134
atom,21,1.4416069588499836,0.47752832890875785,0.5232086740781541,1.137361368237323,0.4341974937112818,0.754661660169247,0.4847908745247148,1.137361368237323,0.6861837960362996,1052
pol,21,-0.23539743458146145,-0.02124168664570958,-0.01962870764067079,0.9940255945240535,-0.020605210617119823,0.44692216152390385,0.481981981981982,0.9940255945240535,0.4335307935407527,222
