asset,adx_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xmr,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aave,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
