asset,frama_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
eth,35,-0.39843070469139963,0.1926155818838483,0.21132150714100453,1.0482927854062238,0.1314853654172067,0.8171909274391979,0.4924787442773054,1.0482927854062238,0.5578398520985858,1529
algo,35,1.5336634769554371,0.494081473552239,0.5734367175888584,1.1466211032190345,0.4071562340372629,0.8646575036270302,0.4927685950413223,1.1466211032190345,0.7125357086914137,968
vet,35,-0.22414449675725923,0.32530268977467147,0.3650683525049662,1.0877065795636538,0.3030976364948225,0.79040435717904,0.4943639291465378,1.0877065795636538,0.7364516189586999,1242
atom,35,-0.9611511468176355,-0.1954153867297238,-0.2032398630686202,0.9481363205929458,-0.13678060592052158,0.9807581091152411,0.4600985221674877,0.9481363205929458,0.6864796609480235,1015
pol,35,-0.2530038031424746,-0.020169615284314612,-0.02416989184199278,0.9951965161046207,-0.020027196572289952,0.5081119781143312,0.4689922480620155,0.9951965161046207,0.5045241727711315,258
tao,35,-0.5182234622107056,0.10674298687834348,0.11782765075076435,1.0230050909812407,0.0945801691045064,0.8946745347726154,0.5183673469387755,1.0230050909812407,0.7927309443638714,490
ltc,35,-0.9682009107869732,0.008228430674729463,0.008644056530050405,1.0022499107879426,0.005657900371944887,0.9918521587120321,0.4672663668165917,1.0022499107879426,0.6820013340971183,2001
xlm,35,0.001500347680850167,0.3132755933215373,0.35961629349112545,1.100099713307587,0.24645718224003302,0.858789589906242,0.4900398406374502,1.100099713307587,0.6756187426580955,1255
avax,35,-0.5812039365815691,0.14543214592552087,0.15117419817419053,1.038307641335632,0.12070603953737576,0.8143347754037445,0.4793814432989691,1.038307641335632,0.6758830722808944,776
link,35,-0.5781507554494385,0.24485477572147724,0.2890298066674781,1.0636183037787696,0.18166170081694144,0.9800337917251022,0.47248034310221587,1.0636183037787696,0.7271028508154275,1399
ada,35,-0.2959934440754157,0.3294502425317121,0.3107972805407972,1.0895276094894537,0.23532714303291138,0.9569859475480367,0.5052928722653494,1.0895276094894537,0.6835774872360136,1417
trx,35,-0.4723855463709362,0.18705746355451508,0.20837999780671895,1.0620852180294473,0.13012129153828733,0.8947366618308705,0.48990683229813664,1.0620852180294473,0.6223985283012169,1288
sui,35,-0.1154547148106525,0.33927939658353296,0.40201578791713777,1.0790442368390387,0.3912843534103148,0.6754166760024971,0.5,1.0790442368390387,0.7789449639837284,434
sol,35,0.7199713962762861,0.4853173918336123,0.5382683511378541,1.1280513901695703,0.4463748064477198,0.8537610333533687,0.49599198396793587,1.1280513901695703,0.7852539851824882,998
bnb,35,-0.4083363641545491,0.21003965509076744,0.24081352850370272,1.0605977704917664,0.13528841956571075,0.9473346767732742,0.4919636617749825,1.0605977704917664,0.610186734333879,1431
btc,35,0.10840751243227431,0.45152362231903687,0.48367753192399665,1.1212011944750424,0.3018740833266587,0.6938948376311649,0.5123658422771815,1.1212011944750424,0.46391563515364076,2143
xrp,36,-0.4532531566284713,0.24788145077440374,0.23279266251248315,1.0786698999960203,0.21596981158764314,0.7665653431364954,0.48601973684210525,1.0786698999960203,0.6678796344365318,1216
eth,36,0.03178660078875528,0.2786618875938238,0.3061901663165721,1.0715280010737585,0.20489548219200762,0.7508976364409072,0.4973404255319149,1.0715280010737585,0.5521226265418024,1504
algo,36,-0.3418461459697347,0.26905888094722047,0.3091877407599919,1.0781432097367876,0.20857191484909895,0.9156175680862864,0.4807692307692308,1.0781432097367876,0.7097781302476084,936
vet,36,1.696125867656213,0.49286194466999134,0.5467770877396212,1.1406894925559312,0.5291543741325259,0.6716288380424078,0.4982668977469671,1.1406894925559312,0.721084963623333,1154
atom,36,-0.9697713041780079,-0.24509455461992627,-0.25041433902442783,0.9340788052113421,-0.16926998304032304,0.9848706295643329,0.45985401459854014,0.9340788052113421,0.6801825320916918,959
pol,36,-0.35481753499660895,-0.19262074350782485,-0.21128096504444482,0.9529444210003436,-0.21086177816890347,0.4352845837638762,0.4579831932773109,0.9529444210003436,0.4765056954430941,238
tao,36,-0.5383177484297241,0.08067826956666552,0.08712268841221162,1.0178893586898894,0.07137207170430414,0.8857563337436706,0.5140388768898488,1.0178893586898894,0.7835847856436327,463
ltc,36,-0.9162229033794906,0.08017699403023483,0.0844669174906272,1.0224907936005152,0.0540799515319302,0.9793755305104116,0.4665271966527197,1.0224907936005152,0.6605957464754602,1912
xlm,36,-0.06651316366874671,0.30524480939799625,0.34664377841361677,1.0980881019633486,0.24036055604216197,0.8613947834898306,0.48659626320064986,1.0980881019633486,0.6782927104961036,1231
avax,36,-0.5124418330037555,0.17342663685849674,0.17430725497445468,1.0464443783969462,0.15600999407850147,0.7410335390655372,0.4881889763779528,1.0464443783969462,0.666614080372864,762
link,36,-0.35157372087135863,0.2908731779398435,0.33896028952571605,1.077414416076652,0.21303664515859086,0.9730043793661917,0.47601476014760147,1.077414416076652,0.712632186208863,1355
ada,36,-0.7078316010039707,0.1918300715158602,0.17149819605194158,1.0539215140888525,0.12886547772948168,0.9778020840169178,0.5023006134969326,1.0539215140888525,0.6568570385551099,1304
trx,36,-0.5784822522434138,0.1520307039392828,0.1639504430338377,1.0518600344011462,0.10609246573953984,0.888342958419235,0.48554913294797686,1.0518600344011462,0.6199175063919575,1211
sui,36,-0.6043814540664405,-0.08611133797415849,-0.09428559648290492,0.9800390165734721,-0.08891484833271221,0.6941349888198739,0.4895287958115183,0.9800390165734721,0.716733808872758,382
sol,36,1.6459113805956682,0.5652608589932531,0.5906151008861307,1.1540303535472267,0.5415477022398532,0.8211681983491619,0.5036194415718718,1.1540303535472267,0.7867195187730777,967
bnb,36,-0.31601819650011453,0.22686000531488093,0.249652208748717,1.0676158526739097,0.14767247945722783,0.9226556654052969,0.4951310861423221,1.0676158526739097,0.6005944044942733,1335
btc,36,0.16266859510036968,0.5558656649028622,0.5867026893569438,1.1538732190324525,0.43761455796516724,0.5811150370340178,0.5184652278177458,1.1538732190324525,0.45749254921689275,2085
xrp,37,-0.2826264847952068,0.2915216054670322,0.28566026626872454,1.088730737184685,0.2413445974125978,0.8195150617813318,0.4894419306184012,1.088730737184685,0.6784592597941872,1326
eth,37,0.2172900911957807,0.3093607680109683,0.3454374065412412,1.0778639762323832,0.26763376613935835,0.6452633214873116,0.49710982658959535,1.0778639762323832,0.5582293255592058,1557
algo,37,-0.2092317233328096,0.30096214213083244,0.3507518807671444,1.086219556674921,0.23522563304700495,0.9110578129661693,0.4831804281345566,1.086219556674921,0.7120634817392614,981
vet,37,0.013341615053360067,0.3604662159767915,0.40492922858011643,1.097898689611626,0.31600342847289564,0.8364731725553307,0.4963384865744508,1.097898689611626,0.7332958780528359,1229
atom,37,-0.9518694180356851,-0.15485288548088172,-0.16337242295786147,0.9592731069252489,-0.10936553861201084,0.9782155472865849,0.4614643545279383,0.9592731069252489,0.6908690779342859,1038
pol,37,-0.44886794490485404,-0.27244776491939526,-0.33692397149131587,0.9382204443873281,-0.2601181685221868,0.5490014764699903,0.4558303886925795,0.9382204443873281,0.5241564694707619,283
tao,37,-0.5763496273268677,0.05629038121068655,0.06259713179244265,1.0120892067745884,0.05088585138916617,0.8797693851378847,0.514344262295082,1.0120892067745884,0.7953013148250889,488
ltc,37,-0.897320074608387,0.1192727582115683,0.13133507692316596,1.0336146256234764,0.08358285865100121,0.9854501118228614,0.47017543859649125,1.0336146256234764,0.6905746009327617,1995
xlm,37,0.47960173206680223,0.3669032035517414,0.42491645989994214,1.1175413287377087,0.2907944012270708,0.8531384616261917,0.4897151898734177,1.1175413287377087,0.6761671353937548,1264
avax,37,-0.499550545724615,0.18951928127513765,0.19989438209138413,1.0499940683908338,0.16943408701707752,0.7642472438435602,0.48346055979643765,1.0499940683908338,0.6832525595533625,786
link,37,-0.3468058773581967,0.3005505670101238,0.36014889616555157,1.07746942143829,0.2247374269728056,0.9729875541017814,0.4762237762237762,1.07746942143829,0.7275538408085327,1430
ada,37,-0.16122837937251366,0.3502323840077956,0.32952048485926716,1.0958423470434988,0.25093157809769284,0.9458985049790113,0.5063559322033898,1.0958423470434988,0.677709473517299,1416
trx,37,-0.583919139083023,0.15526570155588973,0.1713059150037895,1.0511198360731813,0.11238408709042484,0.865488690355416,0.48853211009174313,1.0511198360731813,0.6264561675758658,1308
sui,37,-0.23143004049124916,0.27412046476624347,0.31992881206687473,1.0641246532261985,0.31382561834188505,0.6774340998538366,0.5,1.0641246532261985,0.775557474170344,420
sol,37,2.1445805711408052,0.5911945278686327,0.6646472759381536,1.1568684882530382,0.5552773745470758,0.8396521203802245,0.4965312190287413,1.1568684882530382,0.7886402917471149,1009
bnb,37,0.054206948705807,0.29703153424051504,0.3362390850837173,1.0877502334741875,0.1957076185787578,0.9241314643421148,0.4985754985754986,1.0877502334741875,0.6088901254290674,1404
btc,37,0.10231774812847205,0.4396625217074063,0.46860090101604934,1.1178380858847978,0.2675132902646513,0.7556961457884639,0.5140747577295801,1.1178380858847978,0.4598044009189473,2167
xrp,38,0.08377569923857209,0.3427108125931558,0.33021544976414513,1.1076559656993539,0.31297356776818286,0.7322617132819108,0.4913112164296998,1.1076559656993539,0.6687228780783985,1266
eth,38,1.130785433595054,0.4009558311593329,0.4343551389836854,1.1053678419549746,0.3513319410308091,0.632133349625238,0.5033875338753387,1.1053678419549746,0.5538980093442956,1476
algo,38,0.10113764209162279,0.35130601036493403,0.39148204405206327,1.10569630032281,0.269225045338245,0.9162532195765343,0.4889380530973451,1.10569630032281,0.7021750476900688,904
vet,38,0.127371066484542,0.37135401790679545,0.41156174863030126,1.1023218261890393,0.3587441156086617,0.7497500896095143,0.49747474747474746,1.1023218261890393,0.7242911611420543,1188
atom,38,-0.9408501606959977,-0.13110878596179376,-0.13579921158137162,0.9652380486930784,-0.09134924662407934,0.9782233139575927,0.46819085487077533,0.9652380486930784,0.6815711251126725,1006
pol,38,-0.2810701544498838,-0.07180829364000338,-0.08219721324045152,0.9820126186309427,-0.07635171650098103,0.4619095158853961,0.4567901234567901,0.9820126186309427,0.49113525218680437,243
tao,38,-0.6387334006131,-0.019861249225599818,-0.021675139164390657,0.9956668597372785,-0.017230259808740954,0.904071193077178,0.5096774193548387,0.9956668597372785,0.7843102599125529,465
ltc,38,-0.8752666398043002,0.13049526105845102,0.14155761896278507,1.0377298173709684,0.09082982124560045,0.9797871343855022,0.46957878315132606,1.0377298173709684,0.6819702842321026,1923
xlm,38,0.43804088951204334,0.3594657978018488,0.40745878337057734,1.1182906701180242,0.3020157586017184,0.7952763803268056,0.48578595317725753,1.1182906701180242,0.6681748326855524,1196
avax,38,-0.5384208055275338,0.1635323764090728,0.16656350353956023,1.043631904756449,0.15161828148806183,0.7236391732445959,0.4890038809831824,1.043631904756449,0.6709186906838124,773
link,38,-0.33924916952157025,0.303837425069042,0.3588217583306788,1.0811006984903955,0.2275165936697727,0.9810006338245278,0.476878612716763,1.0811006984903955,0.7345833797298916,1384
ada,38,-0.7658209044457782,0.16740314726205335,0.15050221675937228,1.0464622972649955,0.1147013330543794,0.9709332412400997,0.4988644965934898,1.0464622972649955,0.6652642969890765,1321
trx,38,-0.592863886173128,0.14756800598721262,0.16412581013017677,1.0485769473171265,0.10478569095592416,0.874166436542524,0.48578016910069177,1.0485769473171265,0.6207316650434644,1301
sui,38,-0.6049426871335459,-0.08637223087600507,-0.09469538414926719,0.9802019625301699,-0.0846163419195985,0.7315414760118367,0.48825065274151436,0.9802019625301699,0.7166697332554575,383
sol,38,0.5763980887301599,0.47486942262587933,0.4997000161451802,1.1290487679342256,0.4402948366322472,0.8500117191880605,0.49007314524555906,1.1290487679342256,0.7881235413429767,957
bnb,38,-0.2522622268945268,0.24029873939976312,0.2655430759987808,1.070913921054063,0.15642005553510568,0.9213947017258398,0.5007299270072992,1.070913921054063,0.5997726445578269,1370
btc,38,0.16192448348074717,0.5549102476211449,0.5835963046043788,1.1546660807684097,0.42359648263606414,0.596476844777016,0.5164888457807953,1.1546660807684097,0.45532677492361695,2062
xrp,39,-0.07144920898833174,0.3247375210866986,0.32057485568737154,1.0993411408297904,0.2772973161273923,0.7907287664375187,0.4861006761833208,1.0993411408297904,0.675212904206741,1331
eth,39,2.581366758475745,0.48887138148850273,0.5423130486196994,1.1263934217408749,0.45015338615254036,0.6100639491862625,0.5042180402336145,1.1263934217408749,0.5617476557118652,1541
algo,39,0.4362784462993978,0.4025323819793188,0.45915563278815397,1.1177314716215632,0.31846769813375153,0.9063558035953303,0.49432404540763675,1.1177314716215632,0.7170728601804796,969
vet,39,0.18312773608615984,0.3832354879675033,0.4401004707391839,1.1026560781868815,0.3891243266794512,0.7252211862537836,0.4964314036478985,1.1026560781868815,0.7363650148668013,1261
atom,39,-0.9326606047782986,-0.09503956287271292,-0.10178553300976603,0.9750728376704552,-0.06775661447652416,0.9756274851886012,0.4642184557438795,0.9750728376704552,0.6955547078342518,1062
pol,39,-0.4199446561088608,-0.23214876147073385,-0.2843217828097886,0.947434731280125,-0.22275756687053497,0.5421003221384939,0.45964912280701753,0.947434731280125,0.5201705492386506,285
tao,39,-0.6526950313503572,-0.03474907114809774,-0.03792345105949673,0.9924575309541618,-0.030151540132414598,0.9051741212882258,0.511727078891258,0.9924575309541618,0.7854136223822236,469
ltc,39,-0.9020754100302799,0.11043267727717036,0.12155740104509295,1.0312533329447982,0.0766689441968125,0.9873627514027411,0.47179231153270096,1.0312533329447982,0.6854860495622287,2003
xlm,39,0.7731050826952521,0.3925350959464618,0.4614597670971466,1.1244750945817616,0.32753460358179887,0.8130193908817844,0.4911196911196911,1.1244750945817616,0.678390255155938,1295
avax,39,-0.49386932033652986,0.19048252709451483,0.20112619639780258,1.0503867717302948,0.17271331780598628,0.7514482736085343,0.48341836734693877,1.0503867717302948,0.6813492369833634,784
link,39,-0.6986125690476157,0.2108419787493062,0.2583403995791195,1.0536737491158459,0.1586160001591627,0.9880871772655807,0.4712328767123288,1.0536737491158459,0.7433360130468785,1460
ada,39,-0.23771771061742664,0.33750068470723554,0.31523452022299625,1.09290911891314,0.23892625680620763,0.9582573977631352,0.5074839629365645,1.09290911891314,0.678377447746537,1403
trx,39,-0.4825953841095979,0.18743743493002363,0.21139329100901044,1.0606509624488287,0.13891523736094166,0.8454307151265803,0.49008082292432037,1.0606509624488287,0.626572853538488,1361
sui,39,-0.5060799999763826,0.06266483151743263,0.07159107386210854,1.0144153528484317,0.0669111978601297,0.713080243256567,0.49635036496350365,1.0144153528484317,0.7614008063424914,411
sol,39,1.8619728165074831,0.5741899074945278,0.64757766404774,1.1532233533613685,0.590111259839615,0.7673615143337499,0.494,1.1532233533613685,0.7886392011866553,1000
bnb,39,0.18855046540138876,0.31608798407629174,0.3572456760465447,1.0929325886083623,0.21326444170728706,0.9044395281844303,0.5031982942430704,1.0929325886083623,0.6102250030159309,1407
btc,39,0.1268766432815247,0.4873388333176666,0.5223266053735417,1.1305563279196735,0.33957534576450005,0.6664434385875362,0.5138952164009112,1.1305563279196735,0.4643745698453886,2195
xrp,40,-0.42121950650671536,0.2541236885685803,0.245017511989526,1.0794750018789765,0.21824317512488053,0.775457875134876,0.48221343873517786,1.0794750018789765,0.6659685675047021,1265
eth,40,0.684213640970839,0.3614780072692281,0.39207432509150114,1.0936341412595527,0.26147996210559277,0.7638951997073893,0.5016767270288397,1.0936341412595527,0.552573832585516,1491
algo,40,0.7956394192563851,0.4298491981508592,0.47646866983745023,1.13328420892706,0.3355905773906458,0.8882653161950094,0.48981900452488686,1.13328420892706,0.6934838348432822,884
vet,40,1.3079744861853437,0.46686846517947334,0.5339744743183322,1.130118307992792,0.4680126694256974,0.7109605328500002,0.49744463373083475,1.130118307992792,0.7127029595103058,1174
atom,40,-0.9183117259252384,-0.07094503158964072,-0.07380726400902701,0.9807656534053876,-0.05014244747860717,0.9747566590094942,0.46884576098059244,0.9807656534053876,0.6889373855172553,979
pol,40,-0.02326620269483648,0.22629774871236877,0.2684771979424546,1.0570410917450146,0.2458753894892567,0.4635832218528854,0.4708171206225681,1.0570410917450146,0.5036890816737174,257
tao,40,-0.38094915280270203,0.19313711969825964,0.20465523643831768,1.0442885973724336,0.17392003089263813,0.8579725322954939,0.5237020316027088,1.0442885973724336,0.7726045079008801,443
ltc,40,-0.8894836275798756,0.119128856589972,0.12971385264599372,1.034519121987427,0.08275961642734975,0.9825137680001411,0.4677841801990571,1.034519121987427,0.6825589105933422,1909
xlm,40,0.3511684161087023,0.35439252235204244,0.40816505138765863,1.1135931441137679,0.2872477542899161,0.8335429104312507,0.48592115848753015,1.1135931441137679,0.6756161996211983,1243
avax,40,-0.7255070324592499,0.048142370921433926,0.049067292696459215,1.0125709677616068,0.04085195286357388,0.7915314143763735,0.4852752880921895,1.0125709677616068,0.6716662144228783,781
link,40,-0.650057541334603,0.21179516359257372,0.24206617567131966,1.054764700593865,0.15195206602482156,0.9867650172838326,0.4740307242136064,1.054764700593865,0.7079528187231683,1367
ada,40,-0.8274332061415952,0.12444279274386232,0.11106061919386181,1.0346042278983083,0.08499857774612267,0.9730050273693126,0.49770290964777947,1.0346042278983083,0.6645948844658809,1306
trx,40,-0.468350478607652,0.186420232250554,0.20801200900759426,1.0610139947059127,0.1401511200943692,0.8223909959425731,0.48406676783004554,1.0610139947059127,0.6182752689738318,1318
sui,40,-0.6360802777563854,-0.13183580507761078,-0.14501814585704387,0.9699112850533881,-0.12750466206575667,0.7364780679729538,0.48586118251928023,0.9699112850533881,0.7122828818806242,389
sol,40,1.0915561803483866,0.5244895849454221,0.5581299436923001,1.1433518010428376,0.5267229548883058,0.7882010117194534,0.49117341640706125,1.1433518010428376,0.7915573118235021,963
bnb,40,-0.14207045404501928,0.262500967862425,0.2920886760025253,1.0770244850143584,0.180004053744427,0.8770927721836281,0.5007163323782235,1.0770244850143584,0.6014463709929414,1396
btc,40,0.1606116543081193,0.5521356678796981,0.575219995374527,1.153915182484244,0.40406741081485403,0.6255281395550203,0.5193798449612403,1.153915182484244,0.45777795285795825,2064
xrp,41,0.08151129299030657,0.34554197865665115,0.3442966133001633,1.1050934288108751,0.30984702421231375,0.7531075654853794,0.48851000741289846,1.1050934288108751,0.675310533859309,1349
eth,41,2.307324561880833,0.4760135768749011,0.5338224297760673,1.1216749699125268,0.4175657743532949,0.6425470933019429,0.5009560229445507,1.1216749699125268,0.5636513066172413,1569
algo,41,0.42480339987182947,0.39889069736648747,0.4455028226789626,1.1193768472477628,0.3176255491363966,0.8938183471066832,0.49145299145299143,1.1193768472477628,0.7117226478388118,936
vet,41,0.15532608993826003,0.5517367504134276,0.6463493020023544,1.1532043813923516,0.6126324562684381,0.6569254263419876,0.5016339869281046,1.1532043813923516,0.7294309056330142,1224
atom,41,-0.9491067677379809,-0.14046992082245252,-0.1496920599118274,0.9632715622630208,-0.09946867110569343,0.9821077438239006,0.4643196955280685,0.9632715622630208,0.6954439184474839,1051
pol,41,-0.24803587614463518,-0.000356901544543123,-0.0004335953374521328,0.9999163360239439,-0.00034789649535489186,0.5324217409791062,0.475,0.9999163360239439,0.5189881091002136,280
tao,41,-0.40681960589018995,0.18355173839899747,0.1978458123192676,1.0411353247191686,0.16642752149285495,0.8634956053037349,0.5228758169934641,1.0411353247191686,0.7829369237478061,459
ltc,41,-0.8629530153665136,0.14741764636649524,0.1641327569956154,1.041682853343293,0.1034392552092095,0.9870118139132128,0.4707938092860709,1.041682853343293,0.6925613685355767,2003
xlm,41,-0.2473697826947302,0.274427195440147,0.31886316071163556,1.0860915963581368,0.20955733934289167,0.8849109644648107,0.48200312989045385,1.0860915963581368,0.6757332740699256,1278
avax,41,-0.45441974784413885,0.21106774321155788,0.22456049238438733,1.0558062568944397,0.1815945930541331,0.7992842325878151,0.4828897338403042,1.0558062568944397,0.6876735058747779,789
link,41,-0.4263452784535825,0.29796162294547707,0.3655208258695752,1.0762023869910513,0.22892021929657785,0.9823043733376654,0.4746450304259635,1.0762023869910513,0.7546922665325726,1479
ada,41,-0.6109352336719762,0.24468886019829478,0.2267907799703473,1.066787359746148,0.16970784833161282,0.9748664857596437,0.5021489971346705,1.066787359746148,0.6761341467478174,1396
trx,41,-0.5528428607797607,0.16365131408335878,0.185051989930952,1.0521142926358837,0.12365339151201264,0.8237246959975605,0.4876632801161103,1.0521142926358837,0.6223986217453624,1378
sui,41,-0.6356460778100131,-0.08538873376638699,-0.0994125898957597,0.9806324682196472,-0.08353435773542373,0.771887495594388,0.48641975308641977,0.9806324682196472,0.7551245151952811,405
sol,41,0.2773316180571994,0.7008299375355179,0.7927198710627543,1.1899462813395505,0.687088385204518,0.79884437299028,0.4995004995004995,1.1899462813395505,0.7831809985140513,1001
bnb,41,0.3650101608758054,0.33655411846481315,0.37979801657438284,1.099629889005654,0.24234684265562753,0.8458397422116184,0.5035561877667141,1.099629889005654,0.6090746767642573,1406
btc,41,0.16375774698609669,0.5571893072979728,0.5854973665485993,1.153131802332277,0.44161446747283134,0.5831544924801025,0.5238317757009345,1.153131802332277,0.46219383121303964,2140
xrp,42,-0.17025156294141175,0.299925982356347,0.3019577650936711,1.0917438884303616,0.267551162549402,0.7419371608253282,0.48286367098248284,1.0917438884303616,0.6618504617634986,1313
eth,42,0.5854540929500238,0.3524137366423443,0.3884613039414734,1.0902295363947876,0.24009829762629906,0.8157783711360013,0.4977168949771689,1.0902295363947876,0.555787070096219,1533
algo,42,2.2706943083006643,0.5308092458246767,0.5819448569273256,1.1710892007334988,0.4053215003394786,0.9033637438995751,0.5012019230769231,1.1710892007334988,0.6898009989648947,832
vet,42,2.319383263156777,0.5205678987484179,0.5941649810695947,1.1464498696833976,0.5220136392104983,0.7163322096717726,0.5012897678417885,1.1464498696833976,0.7183216340337124,1163
atom,42,-0.9148376968691161,-0.06474530226557046,-0.06730140652293276,0.9824385332249911,-0.04570897799808182,0.975012358854025,0.4723360655737705,0.9824385332249911,0.6883405729718207,976
pol,42,0.06472747556182368,0.3064484735645002,0.3656757674659172,1.0771626107164685,0.37248410509793256,0.41452884514282556,0.47924528301886793,1.0771626107164685,0.5038543808827494,265
tao,42,-0.46465618189110924,0.13640977119037812,0.14480684230649477,1.0311085074734856,0.12227139086298812,0.8674064869469724,0.5239179954441914,1.0311085074734856,0.7775029360218273,439
ltc,42,-0.911710876207456,0.09883499174156789,0.1078503257783763,1.028559568735985,0.06850028602183465,0.986860992838812,0.4648705758055996,1.028559568735985,0.6839709204409142,1893
xlm,42,-0.5214426882449685,0.247809278048106,0.25189624876631467,1.0805870127288133,0.18586577737274823,0.9339116026842701,0.48629032258064514,1.0805870127288133,0.700466937305892,1240
avax,42,-0.4673962427534859,0.20106877128642642,0.2055305712392103,1.0532567990258361,0.17761567440568654,0.7671402257490878,0.4890038809831824,1.0532567990258361,0.6776593286386343,773
link,42,-0.820930207921417,0.13397320298684484,0.15442188435911575,1.0336151056988179,0.09706701647588183,0.9929590799216447,0.4717912552891396,1.0336151056988179,0.7194242820341833,1418
ada,42,-0.6351941728098495,0.23249473013523897,0.20985038075839743,1.0646669933637833,0.16037150275059756,0.9719093720690474,0.5044843049327354,1.0646669933637833,0.67040903011194,1338
trx,42,-0.29706075641485663,0.22646727516958545,0.2547912850613776,1.0747455961416341,0.17408079034386328,0.8012109694043081,0.4825757575757576,1.0747455961416341,0.6158745835645855,1320
sui,42,-0.7004072509442314,-0.2300721698366461,-0.25422936934192514,0.9480999982114047,-0.2152898973789481,0.7590472906973751,0.47959183673469385,0.9480999982114047,0.71027805508173,392
sol,42,2.033998841649227,0.5860972979552528,0.6268098482854599,1.1620942430830474,0.5927187595180906,0.7739498860637805,0.49372384937238495,1.1620942430830474,0.7826936210033762,956
bnb,42,0.7980937463173028,0.3782562541271968,0.4211493536284442,1.1144513027220897,0.27536085777294933,0.8362873525014183,0.5044510385756676,1.1144513027220897,0.6087957574179923,1348
btc,42,0.15370241284295694,0.5385325568146365,0.567402431416419,1.1494596525440737,0.42027983799429974,0.5889348159695267,0.5173243503368624,1.1494596525440737,0.45961460623460715,2078
xrp,43,-0.35635789071735424,0.27600292424037515,0.2792360686749696,1.0820352762308445,0.2368943075951064,0.7901354211289595,0.48554913294797686,1.0820352762308445,0.6781760882058481,1384
eth,43,2.268263557853797,0.4741591290336255,0.5391263396521464,1.1200403655080335,0.3984136156417637,0.672741819262928,0.4993781094527363,1.1200403655080335,0.5652733105702863,1608
algo,43,1.0177523608235393,0.4541816294051131,0.4983731178983136,1.1402343455754824,0.3508445391676125,0.9130400326004519,0.5034090909090909,1.1402343455754824,0.7053017751925859,880
vet,43,2.369165285637879,0.5259263364329224,0.6213599871734626,1.1436615719542407,0.5417599133401199,0.711454793803734,0.5024,1.1436615719542407,0.7328739040732242,1250
atom,43,-0.9375098397220217,-0.10712506361302686,-0.11294155125717471,0.9716911243117828,-0.07628159373878404,0.9765683479347211,0.46862745098039216,0.9716911243117828,0.6953945926642427,1020
pol,43,0.2987013180213274,0.49170301132272043,0.6528172224134686,1.1182569310466104,0.7072617225846863,0.3781787157744734,0.47491638795986624,1.1182569310466104,0.5439692737370049,299
tao,43,-0.35562557047572074,0.23852019913074585,0.26314996055247064,1.0533862038486967,0.2298596917734376,0.8432556326588582,0.5224839400428265,1.0533862038486967,0.8126375900890945,467
ltc,43,-0.9283385738563342,0.08692453685188903,0.0962894780680946,1.0245324562538702,0.06095725581619206,0.9879988823199527,0.46565656565656566,1.0245324562538702,0.6928504056145613,1980
xlm,43,-0.11132216072020507,0.30342779896662964,0.35606210780919,1.0933171714083312,0.2426334934564018,0.8590692257193632,0.48800599700149927,1.0933171714083312,0.6869474981100824,1334
avax,43,-0.19760956081957481,0.2981590521569995,0.32201664334831603,1.0782423351640236,0.2840550505592011,0.7268700757326324,0.48959608323133413,1.0782423351640236,0.6924864920870596,817
link,43,-0.6679289468754595,0.23213897789570617,0.28392054220118973,1.0594563690356136,0.17850063892703172,0.9842326934274981,0.4675414364640884,1.0594563690356136,0.7568145867714332,1448
ada,43,-0.6734956813830792,0.2232272106386552,0.20830593524821975,1.0603487304805115,0.15540229107457285,0.9765068659151637,0.503886925795053,1.0603487304805115,0.6798069275654384,1415
trx,43,-0.5075450067562228,0.17901979620549086,0.20331943244010134,1.0569486517110551,0.13879582533777465,0.8047193421462918,0.48627167630057805,1.0569486517110551,0.6239068953595416,1384
sui,43,-0.7476332705852298,-0.27971458405930416,-0.3208931299302334,0.939071461907049,-0.24435846950419227,0.8419997613050568,0.4830917874396135,0.939071461907049,0.7355704161345284,414
sol,43,2.1081237793757746,0.5878456390884419,0.6694399599310513,1.156146021599981,0.5738137321872928,0.8061088720014804,0.49258160237388726,1.156146021599981,0.7868670100363987,1011
bnb,43,0.5716311312597737,0.3584353120803031,0.4047282740899926,1.1063949082749795,0.2690845594626686,0.812866833352349,0.5042857142857143,1.1063949082749795,0.610235393619442,1400
btc,43,0.17455547358750256,0.5761154388291798,0.6196866038847956,1.1568556186295729,0.4748829727887855,0.5643793996441477,0.5204409738171796,1.1568556186295729,0.46520913869005,2177
xrp,44,-0.06406706834744536,0.3164924696193967,0.3155901988055925,1.0976386032522345,0.2616501341012008,0.7998484342675711,0.487673343605547,1.0976386032522345,0.6612493824526668,1298
eth,44,1.1038641313843192,0.3990229598223501,0.44050596447158746,1.1025458035739177,0.28942969010804454,0.763645633451433,0.49935316946959896,1.1025458035739177,0.5539072717535131,1546
algo,44,1.9119484331882024,0.5141090128408906,0.5752098509445416,1.159523189494931,0.39211738449396166,0.9193909830681918,0.500570125427594,1.159523189494931,0.7012310202770244,877
vet,44,2.565816344628711,0.5345331126881302,0.5990834002515528,1.1504205490298909,0.5553991304309869,0.6992786055077472,0.5059931506849316,1.1504205490298909,0.7265756231169029,1168
