asset,rsi_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xlm,35,0.20319049012900625,0.5794777683061081,0.7346887971524364,1.2141183717495825,0.5641988930378493,0.7523177697648933,0.487986743993372,1.2141183717495825,0.7324816863204281,1207
avax,35,0.5689925054031864,0.9408054498046872,1.1370945511722255,1.3130955833255853,0.9623433626517681,0.7692160281660134,0.5169385194479298,1.3130955833255853,0.7868257345922004,797
link,35,0.3042440010707097,0.7203413064076766,0.8872695547862994,1.1981000569435962,0.7386153445973189,0.7632627092747215,0.4927444794952681,1.1981000569435962,0.7826256026336682,1585
ada,35,0.43125497276464353,0.8414259247888387,1.0229043875817092,1.2938507651894129,0.7475543287660567,0.7561919257579474,0.5055889939810834,1.2938507651894129,0.6718292494020296,1163
trx,35,0.17202309266629245,0.5308175895977374,0.7208013078348842,1.2021504429549388,0.48835460032515143,0.8894858401860077,0.5109273479031305,1.2021504429549388,0.818331024614507,1693
sui,35,0.9765391575068694,1.3560263417171379,2.2438325549309672,1.3960341974816293,1.9658169662701315,0.4506993073268416,0.49760765550239233,1.3960341974816293,0.6533739926522136,418
sol,35,0.9224265325708099,1.2189699067764364,1.497195418218866,1.3577539793889537,1.165407957214179,0.820153833497421,0.4947569113441373,1.3577539793889537,0.7841159969447113,1049
bnb,35,0.5681584728884224,0.9852285803069215,1.257505255066941,1.324436900726085,0.8310835187978335,0.7857985825621635,0.5236363636363637,1.324436900726085,0.6628555688657226,1650
btc,35,0.44449690446977286,1.097183441720174,1.1702353283424145,1.31079828137194,0.754397766405306,0.6000869873586134,0.5396959459459459,1.31079828137194,0.4126058284314546,2368
xrp,36,-0.17584412710190023,0.29538707067134956,0.30076235462392814,1.0991845429684974,0.21098631043504087,0.9341455058033283,0.4872611464968153,1.0991845429684974,0.6672327032830955,1256
eth,36,0.3007150664040421,0.7777264550793414,0.8015332185242791,1.2086614188127693,0.5757260563016614,0.6750765491038135,0.5210628645495787,1.2086614188127693,0.4997376092570022,1543
algo,36,0.2860141555361484,0.6984090696277181,0.741333818862972,1.2330713166067144,0.7209657746860413,0.6424336541858389,0.5118306351183064,1.2330713166067144,0.6631825062371662,803
vet,36,0.33634541710546983,0.7610742391307618,0.874016081676759,1.2337804142765743,0.6522038699804982,0.7648143597447873,0.504225352112676,1.2337804142765743,0.6554089727329541,1065
atom,36,0.5374727674736086,0.39031098375682044,0.4064228870086336,1.1152275236160043,0.3649942407791648,0.691966565424928,0.48290155440414506,1.1152275236160043,0.6470835351874067,965
pol,36,-0.3368781999854269,-0.12432046058122624,-0.11698298541329906,0.9661075914405975,-0.09812169705987986,0.5584473283629611,0.4889867841409692,0.9661075914405975,0.4407625206771836,227
tao,36,2.5897537245921938,0.8287472905639272,1.2015573582186718,1.2144539983551905,1.031962744289187,0.6115477848506458,0.474120082815735,1.2144539983551905,0.7615041852975625,483
ltc,36,0.22283282880852373,0.6229180761573311,0.6649785526278787,1.2025806795248273,0.48766372265713376,0.843733293958855,0.4896174863387978,1.2025806795248273,0.6605332784688986,1830
xlm,36,0.20222125189337192,0.5786612206589106,0.7378580336537829,1.2136313763287674,0.5491461036445825,0.7748744993422799,0.4863297431648716,1.2136313763287674,0.7353513540147529,1207
avax,36,0.5641733450878572,0.9366615101462681,1.133988465715719,1.3109823023273126,0.9567623461559089,0.7713227429996435,0.5169385194479298,1.3109823023273126,0.7878753949444438,797
link,36,0.2683943903943955,0.6846424698932744,0.8423282243192942,1.1876090178155345,0.6553388027946101,0.8165511569193165,0.4911616161616162,1.1876090178155345,0.7816016112460502,1584
ada,36,0.46191981671857363,0.8734530379873834,1.0643707725347478,1.3079909604177515,0.8117769233643735,0.7209214258371994,0.5060449050086355,1.3079909604177515,0.6700158469905424,1158
trx,36,0.22817441410039785,0.5889880924561478,0.8093211804660012,1.2264882262457204,0.5755928943945537,0.8466192156336458,0.5126247798003524,1.2264882262457204,0.8273647821036361,1703
sui,36,0.8904434717574927,1.2848342395028747,2.1229505059693574,1.3695066998308343,1.8712227968392225,0.4506993073268419,0.49403341288782815,1.3695066998308343,0.6563950371652174,419
sol,36,0.8749071025500696,1.1862514057665796,1.4609093777657187,1.3454460095772207,1.1362056803406684,0.8201538334974209,0.4938154138915319,1.3454460095772207,0.7855530790884546,1051
bnb,36,0.557393157116705,0.9776359040640331,1.2370581855745195,1.3212206903163028,0.8229817814255249,0.7819966116196274,0.5252586731588558,1.3212206903163028,0.6582910486655908,1643
btc,36,0.47468842447190673,1.139648809706195,1.2327499013455163,1.3262549547604057,0.7952008945818934,0.5971467086543681,0.5400755350398657,1.3262549547604057,0.41666484699001705,2383
xrp,37,-0.11548178691565969,0.30429620575570443,0.30986323060344795,1.1025002712990855,0.21812670784703717,0.9298460400646883,0.48724082934609253,1.1025002712990855,0.6665356047414747,1254
eth,37,0.30411394146137916,0.7821788587452498,0.8078363799246672,1.2095205753328755,0.5822257878183364,0.6731786638981503,0.5222437137330754,1.2095205753328755,0.5010899662506072,1551
algo,37,0.2754127246587821,0.6859078335747011,0.7284683299681264,1.2290291766385317,0.7117087828790801,0.6380206554811784,0.51,1.2290291766385317,0.6620202918483927,800
vet,37,0.3027680888304205,0.7224762143443357,0.815472011347789,1.221062775026329,0.6311982291889484,0.7541351536462135,0.5032863849765258,1.221062775026329,0.658857363190309,1065
atom,37,0.3599316212033177,0.3697698530407025,0.3837746229789728,1.1092626424021361,0.3283379789179591,0.727601526556929,0.4822546972860125,1.1092626424021361,0.6460754242748582,958
pol,37,-0.24364130795927597,-0.008613718446069599,-0.008186144411939997,0.9976111997090447,-0.007103206795888508,0.541478312640012,0.4889867841409692,0.9976111997090447,0.446524048150865,227
tao,37,1.9899224746396698,0.7633243565940256,1.1048122759413592,1.1958286183132047,0.9045235995532629,0.6429069434658832,0.47107438016528924,1.1958286183132047,0.7618314516732115,484
ltc,37,0.20811797613550165,0.6047163489003404,0.6449184300195706,1.1959284148297427,0.45646244397381813,0.8763461265060535,0.48936170212765956,1.1959284148297427,0.6614987264679801,1833
xlm,37,0.1499173601470929,0.5175911611452202,0.6574355571077798,1.1897184561784888,0.4733096840977245,0.8012561585857552,0.4829024186822352,1.1897184561784888,0.732706289772163,1199
avax,37,0.46332709169782027,0.8524875388549653,1.030272225418304,1.2800274833013476,0.8425564740672836,0.7937731954890366,0.5125944584382871,1.2800274833013476,0.7845261242160476,794
link,37,0.24640499381850844,0.6622372772903928,0.8149485938012392,1.180936064531825,0.6225837889835416,0.8311312221316539,0.48991172761664564,1.180936064531825,0.781364690816618,1586
ada,37,0.40293428452451074,0.8470453440782966,0.9494769505873641,1.2748844672450619,0.724355578653939,0.7209214258371993,0.5073212747631353,1.2748844672450619,0.6165000023045489,1161
trx,37,0.173030901147184,0.5357008347485342,0.6901947947767076,1.193774173283526,0.4910875310213515,0.8466192156336458,0.513766842413591,1.193774173283526,0.7761125489302738,1707
sui,37,0.7981609773041016,1.2155207081061794,1.9858407435474599,1.345240373349116,1.7503707504106072,0.4506993073268415,0.49282296650717705,1.345240373349116,0.6490147633966203,418
sol,37,1.0095239258554893,1.2599525306160024,1.5840541783186304,1.376306634313686,1.3773195171745143,0.7351175571997651,0.4961904761904762,1.376306634313686,0.8035951627906746,1050
bnb,37,0.5601557683253022,0.9795434329838996,1.2465871291069675,1.3215660358885606,0.9259700622054418,0.6975825464604843,0.5246200607902736,1.3215660358885606,0.6594302326868463,1645
btc,37,0.4722470578257476,1.1347964396253676,1.2300558416015352,1.3240993449320428,0.7882825597213553,0.6005440955284196,0.5391377145249058,1.3240993449320428,0.4171659518115624,2389
xrp,38,-0.15641314038253007,0.2981113700484061,0.3038206865151204,1.1002778934364954,0.21255332625291226,0.9350675616840024,0.48685258964143424,1.1002778934364954,0.6667029186939848,1255
eth,38,0.3025395106228932,0.7811566668076867,0.812282290908661,1.2091893798722573,0.5732506234315804,0.6789391551681562,0.5206451612903226,1.2091893798722573,0.4982384590824646,1550
algo,38,0.26545097946282037,0.6740933367465014,0.7142780966808207,1.2255346136993295,0.6618856346419355,0.6725966229193939,0.5087939698492462,1.2255346136993295,0.6604160260175368,796
vet,38,0.2893684362651614,0.7066741142769475,0.7990865398527203,1.2144322316553862,0.6236112726325946,0.749460485367565,0.503731343283582,1.2144322316553862,0.6613685114900713,1072
atom,38,0.22214697203060707,0.35222335700325863,0.36550526009519846,1.103846982370984,0.30671867357408905,0.7419356986383748,0.4812108559498956,1.103846982370984,0.646083028961427,958
pol,38,-0.3717721719314103,-0.1667659199924526,-0.1583913807827334,0.954497565779694,-0.13121603825999997,0.5642993744285065,0.4778761061946903,0.954497565779694,0.4440063551860959,226
tao,38,1.9417427576044437,0.7578725684083395,1.0978994097734123,1.1940891204378135,0.90389273588553,0.6391779087179686,0.4690082644628099,1.1940891204378135,0.7623290414667537,484
ltc,38,0.21893723771307894,0.6182011408934829,0.6591042444997997,1.2008177814972416,0.46641029507104664,0.877140433099263,0.4896288209606987,1.2008177814972416,0.6617705810592525,1832
xlm,38,2.624329269772308,0.48215510875910894,0.60743085178307,1.1758448518750297,0.4414417976769369,0.8005285005503926,0.4816053511705686,1.1758448518750297,0.7329316519824428,1196
avax,38,0.4927268062334962,0.8779309043625779,1.055470953408529,1.290762859221069,0.8915640356502884,0.7720521208687523,0.5139593908629442,1.290762859221069,0.784041091609452,788
link,38,0.22987426676934364,0.6456690644479913,0.789016732253595,1.1754335121727384,0.6103961319909728,0.8266279531237473,0.4924433249370277,1.1754335121727384,0.7814692277594688,1588
ada,38,0.3803293966331638,0.8224539211305564,0.9181050585499286,1.2640436166018862,0.6995195951810081,0.7209214258371994,0.5068610634648371,1.2640436166018862,0.6131634259409173,1166
trx,38,0.17861637648400275,0.5419152161620187,0.6991758633479396,1.1957391099321228,0.5012781497162827,0.8394106133139134,0.5148688046647231,1.1957391099321228,0.7764650014337423,1715
sui,38,0.7945658703611138,1.2117111056887568,1.986747769908319,1.3426723712293858,1.8048277910764814,0.4362760181414757,0.4928571428571429,1.3426723712293858,0.6498274039292142,420
sol,38,1.0177113871494328,1.265489222336239,1.5860959045954797,1.3788258097197863,1.3940619303898536,0.7288153772839895,0.49761677788369874,1.3788258097197863,0.8028624454648845,1049
bnb,38,0.5275190435573069,0.9493048591743714,1.2015811002207804,1.3093827845515362,0.8473745523930624,0.7351555150355241,0.5249088699878494,1.3093827845515362,0.6562192002622971,1646
btc,38,0.47288061046152063,1.1336937534127498,1.2327580202383885,1.3221165465716755,0.7743555019672764,0.6125794546060199,0.538942107455227,1.3221165465716755,0.4184148229081618,2401
xrp,39,0.14405870457184689,0.33937630868839397,0.34695621973794855,1.114626479963867,0.2521975823423726,0.9002635234537248,0.4884645982498011,1.114626479963867,0.6690045187995758,1257
eth,39,0.26464478471398256,0.7211810239489528,0.7445495360750877,1.1913949332202394,0.5110667778670788,0.7062550869934734,0.51994851994852,1.1913949332202394,0.5004894744534161,1554
algo,39,0.25549533091849397,0.6621439200089968,0.7000045603419427,1.2215079878810766,0.6503858594436346,0.6725966229193939,0.5075757575757576,1.2215079878810766,0.6606529478521413,792
vet,39,0.2891865511281275,0.7064691586067017,0.7982363202909003,1.214527824318737,0.6131271586267242,0.7619113267167046,0.5042016806722689,1.214527824318737,0.661244048921599,1071
atom,39,0.05889969602594691,0.3289497447826218,0.3424215642122538,1.096455445884062,0.2758402554587718,0.771272061656526,0.48020833333333335,1.096455445884062,0.6467488906432768,960
pol,39,-0.3930637822209574,-0.19775345754307722,-0.18681548954082527,0.9459992449716983,-0.15519775503581418,0.564375623297184,0.47533632286995514,0.9459992449716983,0.44292439091023916,223
tao,39,1.7431836472863003,0.7331156408519438,1.0604642405608777,1.1871142643811248,0.9030587551404979,0.6198100528080628,0.4669421487603306,1.1871142643811248,0.7634878640182424,484
ltc,39,0.23416617690623176,0.636941756091716,0.6788965858023083,1.2077555332443635,0.4841788871069662,0.8704965875980138,0.4896174863387978,1.2077555332443635,0.6617183831686612,1830
xlm,39,1.524279411933866,0.4399427318225969,0.5486030817939009,1.159197660825121,0.3955354842247881,0.8180566947423143,0.47983193277310926,1.159197660825121,0.7354831151266933,1190
avax,39,0.4917745235675506,0.8770965879032948,1.0541160906395328,1.2907843108416581,0.8906893516315071,0.7720521208687523,0.5127226463104325,1.2907843108416581,0.7840169628366374,786
link,39,0.22730523131480274,0.6433849885887798,0.78352066875393,1.1746877788872128,0.6015973950758449,0.8372285678636692,0.4933920704845815,1.1746877788872128,0.7828509126621661,1589
ada,39,0.38177595664336095,0.8241323050311742,0.9197699555632947,1.26468334011668,0.7157332265487966,0.7061249578520021,0.5072961373390558,1.26468334011668,0.6132475226910671,1165
trx,39,0.14906054019908566,0.5082917883595763,0.6520082882686119,1.1828272076261543,0.4678557570700689,0.8394106133139135,0.5154699357851722,1.1828272076261543,0.772633154771352,1713
sui,39,0.7957907875976913,1.2124211496650743,1.9890660286830075,1.3426723712293858,1.8069337744966405,0.4362760181414757,0.4928571428571429,1.3426723712293858,0.6502046524019411,420
sol,39,0.9884087553864713,1.247104247275412,1.5650839364030988,1.3723149587565167,1.3741222208544737,0.7288153772839895,0.49571020019065776,1.3723149587565167,0.8030454607257852,1049
bnb,39,0.5423028387716307,0.9640448463937334,1.2198042598126027,1.315007432388482,0.8714169025390518,0.7258625227054287,0.5254854368932039,1.315007432388482,0.6561197578839715,1648
btc,39,0.46718963389590984,1.1222839127620938,1.2249579752650943,1.318644157085209,0.7437480664954473,0.6332116298636152,0.5378535773710482,1.318644157085209,0.41963528126712846,2404
xrp,40,-0.048030594981777086,0.31532199761073804,0.3226857233551278,1.1060937867376641,0.23076665998165344,0.9145797417970892,0.48687350835322196,1.1060937867376641,0.6693301257146735,1257
eth,40,0.2842640224472299,0.7518878224127273,0.7767214899780991,1.2002807486930307,0.5344007980692914,0.7043064081135242,0.5215157353885678,1.2002807486930307,0.5005825275549938,1557
algo,40,0.27408037498292415,0.6844551025201902,0.7195810767677007,1.230553650030643,0.6697335776714787,0.6745275286556521,0.5108005082592122,1.230553650030643,0.6600195299020726,787
vet,40,0.2890883297152149,0.7063683251886493,0.7979241061497778,1.2144478709428788,0.5991183589032729,0.779526541182529,0.5055970149253731,1.2144478709428788,0.6611687492500351,1072
atom,40,0.008433319406649487,0.3201651534519017,0.3326964107162126,1.0941102207986357,0.2660103903233645,0.7766800325606843,0.4790794979079498,1.0941102207986357,0.6453074495781105,956
pol,40,-0.3897079109332845,-0.19289981398548312,-0.18247346495109823,0.9473322584296205,-0.15848417890984784,0.5398270025717671,0.47533632286995514,0.9473322584296205,0.443515405683021,223
tao,40,1.6007565217870514,0.714274277062917,1.0377820952016803,1.181179042132103,0.88095886041505,0.6200456095264305,0.4621676891615542,1.181179042132103,0.7647407881183492,489
ltc,40,0.22311591091684035,0.6232938478790608,0.6630468546823679,1.2036083924754908,0.4753324111564962,0.8665310796147816,0.4881803188565146,1.2036083924754908,0.6608284500431263,1819
xlm,40,1.5591264919997752,0.4418152818569204,0.5502545048435078,1.1598787956442242,0.3900939858305047,0.8335398004114578,0.48063973063973064,1.1598787956442242,0.7359611051121812,1188
avax,40,0.4708244066495868,0.8590052978065573,1.031204530581076,1.2841283100746907,0.8368009596635955,0.8052589730470515,0.5114795918367347,1.2841283100746907,0.7844439180341808,784
link,40,0.22507278051045954,0.6409584442991647,0.7792599841476928,1.1741038573626346,0.593799943710532,0.8439296104978657,0.4927444794952681,1.1741038573626346,0.7818375117239047,1585
ada,40,0.37472277312694446,0.8157911895529552,0.9099660763884354,1.2620093707312976,0.7008718939562879,0.7137259991796151,0.506872852233677,1.2620093707312976,0.6131844756560583,1164
trx,40,0.13591192154307552,0.4935574949135182,0.6327864150186073,1.1769816009983576,0.4468051407170384,0.8539951989498306,0.5148861646234676,1.1769816009983576,0.7731002952458728,1713
sui,40,0.780472398894861,1.199641536279652,1.9666571126675478,1.338416461055376,1.649740938074824,0.47246242187950294,0.4916467780429594,1.338416461055376,0.6497279191364184,419
sol,40,1.0157941909197752,1.2632694351477927,1.5866521578315598,1.3780670992254704,1.4687990215682634,0.6919022144736872,0.49569377990430624,1.3780670992254704,0.804472321869302,1045
bnb,40,0.5373529079359096,0.9578716337438838,1.2084038516227835,1.3117702136904568,0.8403517750988196,0.751113761725598,0.5263476680799516,1.3117702136904568,0.6589607215950072,1651
btc,40,0.4780464068609267,1.13907989617541,1.2446394477098888,1.3233555918957876,0.753277889697498,0.6352629543701707,0.5388127853881278,1.3233555918957876,0.42010182014244773,2409
xrp,41,-0.049168073715054494,0.31524170747898855,0.32275574747434704,1.105932222796805,0.2298091831874396,0.9183379591032318,0.48772763262074426,1.105932222796805,0.6694624831189268,1263
eth,41,0.2782765238801306,0.7422174008209603,0.7675442700315629,1.1972771936938806,0.5241329026998272,0.7098149914906625,0.5224935732647815,1.1972771936938806,0.5012512391360626,1556
algo,41,0.23982727507575863,0.6432920280905478,0.6767089835980593,1.2148131227465484,0.6182854540678683,0.6853929555709333,0.5088832487309645,1.2148131227465484,0.6587497998505345,788
vet,41,0.27726459529276215,0.6924317018755618,0.7815152962914947,1.2100870654587466,0.5706874037461008,0.802100127201072,0.5060804490177736,1.2100870654587466,0.6610737750696745,1069
atom,41,0.327802734438271,0.3662890720743195,0.38050649661011027,1.1081794414605581,0.31521247453560447,0.751890381557791,0.48329853862212946,1.1081794414605581,0.6470442222263817,958
pol,41,-0.3220389269059434,-0.10488180343197126,-0.09885241911024117,0.9710806192659991,-0.08838204760965687,0.5264943206424478,0.4798206278026906,0.9710806192659991,0.4436674865475298,223
tao,41,1.2983750907803033,0.6702481943017139,0.9804489603396077,1.1682895503005835,0.7839557541473002,0.655351655670439,0.46028513238289204,1.1682895503005835,0.7665320187666592,491
ltc,41,0.2086581344370111,0.6054797184309962,0.6447268307860414,1.1966320949529425,0.4615027524626546,0.8689957454515719,0.48712328767123286,1.1966320949529425,0.6623573279109628,1825
xlm,41,0.7577854332447405,0.396605807160862,0.4889444422746368,1.1427731166449406,0.3407562545717153,0.8552585905933815,0.48135593220338985,1.1427731166449406,0.7348221048681716,1180
avax,41,0.5050133602978566,0.8884004906346575,1.0603020620087034,1.296358223711,0.8810658828258972,0.790556893714891,0.5141388174807198,1.296358223711,0.7840300797081041,778
link,41,0.23755851371567815,0.6535028573349834,0.7972405553740166,1.1779498910620585,0.6159015002623625,0.8277429673574117,0.49242424242424243,1.1779498910620585,0.7801161535942966,1584
ada,41,0.3909713216266062,0.8347892390565832,0.9278865134096809,1.2690042802989672,0.7710913711255194,0.6646089391280171,0.5081685296646603,1.2690042802989672,0.6138965311935021,1163
trx,41,1.689653349241294,0.4428648609415302,0.5673783933090998,1.1563669424674878,0.3833888128247878,0.896039952872268,0.5133565621370499,1.1563669424674878,0.7757032089765028,1722
sui,41,0.7816741102673082,1.2003460685081566,1.9689572964250537,1.338416461055376,1.651670459639824,0.47246242187950294,0.4916467780429594,1.338416461055376,0.6501060369016074,419
sol,41,0.8477153923949443,1.1534539886718245,1.4227507490929445,1.3400700486216632,1.2321565206764933,0.7579978081556702,0.49283667621776506,1.3400700486216632,0.8097175536693454,1047
bnb,41,0.567196890887053,0.9872136591092522,1.2489937742298494,1.3223331048871398,0.869771846696285,0.7475448997283801,0.5274924471299094,1.3223331048871398,0.6586147810310912,1655
btc,41,0.49614654967997485,1.1690094834562548,1.2782825751138296,1.3334621866173217,0.8207739289683313,0.5975986117296986,0.539227895392279,1.3334621866173217,0.41958030917356515,2409
xrp,42,-0.3908676254087463,0.25004230405532457,0.24927119083995622,1.0813647968954097,0.17701368525808728,0.9195642953157622,0.4865506329113924,1.0813647968954097,0.65099170062672,1264
eth,42,0.2607399569933171,0.7148793746007917,0.7393204940740944,1.1894410925899468,0.4912522116631548,0.7286517014316065,0.5212082262210797,1.1894410925899468,0.5007163062443752,1556
algo,42,0.19998385407918207,0.5943925058375014,0.6204196395409863,1.1965622777248315,0.5747823076212818,0.685392955570933,0.5076142131979695,1.1965622777248315,0.6627804704155077,788
vet,42,0.23074929309176695,0.6364460997692393,0.7152927378437034,1.1918178058880504,0.5193566658218757,0.8060451518613967,0.5032863849765258,1.1918178058880504,0.6577539287685261,1065
atom,42,0.5767537376921623,0.39507657407952573,0.41065579399493385,1.117571400021693,0.33038826996177406,0.7759074859242148,0.4832285115303983,1.117571400021693,0.6488634071057059,954
pol,42,-0.24452406644832891,-0.017736077106456537,-0.016654186004915195,0.9950242093128323,-0.015686524333133955,0.49790696595169265,0.481981981981982,0.9950242093128323,0.44036963135409823,222
tao,42,1.616255373625711,0.7173235617323267,1.0490585416558011,1.1808265494966883,0.8403872622444813,0.655351655670439,0.4634146341463415,1.1808265494966883,0.7677834844658057,492
ltc,42,0.21279863087378992,0.6106623120764629,0.650543685588861,1.1983566095462284,0.4622454440930042,0.8754271834344458,0.4868421052631579,1.1983566095462284,0.6626612109100884,1824
xlm,42,0.5651739647457887,0.38286164842359105,0.4723459608797166,1.1374135842077766,0.3283129134770169,0.8573656956975679,0.4800339847068819,1.1374135842077766,0.7352113501801807,1177
avax,42,0.48390442839176795,0.870305204576478,1.0404970730379954,1.2893419036303946,0.8546128521439131,0.798727798547837,0.512853470437018,1.2893419036303946,0.784326048395603,778
link,42,0.23333902178762056,0.6493617135779081,0.7937492814076506,1.176419086519164,0.5960870507127385,0.8516542702799037,0.4914826498422713,1.176419086519164,0.781783205851341,1585
ada,42,0.3962609002179387,0.840840816225518,0.9305702687460685,1.2714405649947949,0.7726610173269435,0.6686271265336614,0.5094664371772806,1.2714405649947949,0.6144113199915464,1162
trx,42,2.2135736049546,0.46337758886961034,0.5947512718188088,1.1637587299573124,0.4035864529966788,0.8913222612215645,0.5138728323699422,1.1637587299573124,0.7763120153499989,1730
sui,42,0.7967790705892959,1.213189131937014,1.9867755993843843,1.3428748639733834,1.72107368621633,0.45839444495439463,0.49282296650717705,1.3428748639733834,0.6502948273688525,418
sol,42,0.8936670079698619,1.1838812659583973,1.4613687418401677,1.3508697166511288,1.2817073143970272,0.7477097039932479,0.4937679769894535,1.3508697166511288,0.8094941817311088,1043
bnb,42,0.5475192134550873,0.9678274649014816,1.2277898618544922,1.3145663472645004,0.8270303441167612,0.7711243203281964,0.5253317249698432,1.3145663472645004,0.6589430814125015,1658
btc,42,0.4892974888899497,1.1570510136549585,1.2614566619259888,1.3297435281509733,0.8126909672450638,0.5982122014494995,0.5396759451599501,1.3297435281509733,0.42017304930927607,2407
xrp,43,-0.53837820943864,0.21422998160168125,0.212648497082498,1.069219519944766,0.14825393022557956,0.9440050595875059,0.4854215918045705,1.069219519944766,0.6532813903559699,1269
eth,43,0.2953721834896301,0.7702544397432398,0.8078365372826652,1.2047432712355504,0.586225826929484,0.6539074356653682,0.5214881334188582,1.2047432712355504,0.4976763617695632,1559
algo,43,0.1951905238065308,0.5882958694935326,0.6121869712044966,1.1948855275073862,0.5682892496199702,0.6853929555709332,0.5076530612244898,1.1948855275073862,0.6620842821003371,784
vet,43,0.24783222270901617,0.6573819102591393,0.7386304175574696,1.1989003910828773,0.5278453004280117,0.8187096393499428,0.5042412818096136,1.1989003910828773,0.6573835221228187,1061
atom,43,0.6924147720046203,0.4068616482340014,0.4229947695052406,1.1211465935089657,0.34240213618811627,0.7714037970543536,0.48430962343096234,1.1211465935089657,0.649189495056864,956
pol,43,-0.3910375971246579,-0.19692990253108567,-0.18708638162742358,0.9464812749258839,-0.158813210120749,0.5496800795024878,0.4732142857142857,0.9464812749258839,0.44328696070643075,224
tao,43,2.2583683964123358,0.7961112225006849,1.180595694138235,1.2008052555447708,1.107074887591852,0.5578392872922733,0.4647887323943662,1.2008052555447708,0.7757331498651007,497
ltc,43,0.21790748650368297,0.616945582343135,0.6560516538924125,1.2007448213246,0.4689762018323429,0.8690458939088181,0.486784140969163,1.2007448213246,0.6606123039173843,1816
xlm,43,0.6257730784638182,0.38685867949092945,0.47984452130037486,1.1390368263710584,0.3332519099576935,0.8524339214006607,0.47993168232280103,1.1390368263710584,0.7343126766428338,1171
avax,43,0.49996250935096853,0.8840196450508055,1.0544253195911013,1.295021041463382,0.8696825485700928,0.7973932901659345,0.5135483870967742,1.295021041463382,0.7844611063641538,775
link,43,0.24539891377135925,0.6619460715025732,0.8122230948340052,1.1801102220602118,0.6199889089222721,0.8375764287629736,0.4911727616645649,1.1801102220602118,0.7844870127093888,1586
ada,43,0.3887709844153431,0.8315989571947219,0.9204813809255937,1.2676520752380835,0.684079761146245,0.7485611438553236,0.5103270223752151,1.2676520752380835,0.6157722109456727,1162
trx,43,2.86591762720066,0.483830512404926,0.623189104475082,1.1718225762241599,0.4268019070448982,0.8786046061725076,0.5147484094852516,1.1718225762241599,0.7750443840115282,1729
sui,43,0.7274947538921348,1.1514873204251967,1.880185490084109,1.322250729299536,1.6372167009382192,0.4583944449543949,0.4892601431980907,1.322250729299536,0.6517579721325244,419
sol,43,0.8857980483511654,1.1782794400456171,1.4599271459744037,1.3473787929629522,1.2643756665185262,0.7552781677888702,0.4947569113441373,1.3473787929629522,0.8104659254412289,1049
bnb,43,0.5522598824648048,0.9728643538534821,1.246162540819221,1.3158712863746302,0.8097069532215833,0.7902076681351783,0.5241254523522316,1.3158712863746302,0.6576833048139716,1658
btc,43,0.4715955493071906,1.1276760458971673,1.2277862756405786,1.3198653616340086,0.7597465817329659,0.6244711228137315,0.5385572139303483,1.3198653616340086,0.4207234894053463,2412
xrp,44,-0.5786004492419148,0.2023134453116423,0.20117583375754977,1.0650630896014674,0.13971091219604853,0.9469190586894509,0.48625294579732914,1.0650630896014674,0.653910694178237,1273
eth,44,0.2958305568402042,0.7709752969513956,0.808196838526633,1.2050352844598824,0.5867596758242556,0.6539074356653682,0.521181001283697,1.2050352844598824,0.49766382462221803,1558
algo,44,0.18416781887387934,0.5742072269612308,0.5954759236810382,1.1907784445504783,0.5433082848021358,0.6990994598524821,0.5064432989690721,1.1907784445504783,0.6614798814857074,776
vet,44,0.2589699237407519,0.6708507355853124,0.7544769993941446,1.2039887983345412,0.5517193122862784,0.797513182333684,0.5042573320719016,1.2039887983345412,0.6558887113874619,1057
atom,44,0.6340764088467477,0.40104228779646656,0.41649007355899437,1.1194623856259092,0.3368047652026878,0.7727100295698917,0.4848167539267016,1.1194623856259092,0.6489400943451886,955
pol,44,-0.4294413120375633,-0.25369562676360424,-0.23970795379306628,0.9311878855017057,-0.2044908785313004,0.5490407793118697,0.4727272727272727,0.9311878855017057,0.44255327828576163,220
tao,44,2.4098576478498437,0.812781734826382,1.204636164957983,1.2052685064554627,1.1252030403254227,0.5606630267589782,0.46680080482897385,1.2052685064554627,0.7761736211284493,497
ltc,44,0.21838970308867922,0.6175375265760857,0.6550910840681461,1.201429124232281,0.4739456818327418,0.8606384527577811,0.48698060941828253,1.201429124232281,0.6605199858303775,1805
xlm,44,0.25919958748926386,0.355929744285937,0.44132623532186743,1.12748853135792,0.29965331084903635,0.871720445491798,0.4781491002570694,1.12748853135792,0.7338917913434269,1167
avax,44,0.4868925131679702,0.8727218385762875,1.0445963637035167,1.2897251204052511,0.8447436203623919,0.8114671533395347,0.5128865979381443,1.2897251204052511,0.7854526730251893,776
link,44,0.22137623693246655,0.637120501108097,0.7751942588869446,1.171890920072586,0.5834300795778757,0.8493796285399918,0.4914933837429111,1.171890920072586,0.7778020380901789,1587
ada,44,0.41266355210537986,0.8584135731490502,0.9519424924801064,1.2776306592205047,0.6902514810327032,0.7681324042965183,0.5111876075731497,1.2776306592205047,0.617656274643762,1162
trx,44,1.7314914337746559,0.4428332089437475,0.567199636449507,1.1556005104377565,0.3871435151058985,0.8799590680836177,0.5135603000577034,1.1556005104377565,0.7692974236954242,1733
