asset,bbpct_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
vet,26,0.2892354452542336,0.7090469373425048,0.8190803908196,1.2099063529313085,0.6377201768385997,0.7017423227654929,0.5017361111111112,1.2099063529313085,0.6311503718589053,1152
atom,26,-0.11431361607529267,0.2994882117100425,0.33604454941792294,1.08268885981644,0.2797410784300036,0.6963362000398129,0.47557603686635946,1.08268885981644,0.6504223937120532,1085
tao,26,0.6512528554190031,1.0499549403135222,1.321451010638671,1.3167079926272032,1.2188955247537367,0.6119943502117274,0.49635036496350365,1.3167079926272032,0.7104658933505268,411
ltc,26,0.36230578151482806,0.7833672256147673,0.9401186015811865,1.2561062981853959,0.6990838902665005,0.7267991792034213,0.48841893252769386,1.2561062981853959,0.6486020617486108,1986
xlm,26,0.5042848873915959,0.883615121928267,1.139198209171935,1.3520953185842135,0.9506178650338016,0.6786857679826442,0.5061124694376528,1.3520953185842135,0.730149133686808,1227
avax,26,0.5622867997680001,0.9391733937772725,1.1803994270105436,1.305025665882212,0.8717309912843604,0.8297331323872194,0.5058962264150944,1.305025665882212,0.7701496771414307,848
link,26,0.483409092532892,0.8862285312290807,1.1592654276450949,1.2516363860509705,0.7534732440211968,0.8761023954112896,0.49274406332453824,1.2516363860509705,0.7448639833901395,1516
ada,26,0.666325320505974,1.032355223790267,1.3612108909028462,1.3745230052733066,1.1045245106056205,0.6695969873984784,0.5089078233927188,1.3745230052733066,0.7164067830198304,1291
trx,26,0.40250313195292464,0.7252681437383492,1.1142389213450568,1.3266478617691786,0.7302233296282542,0.8804203640965677,0.5136162127929069,1.3266478617691786,0.8864355828856755,1579
sui,26,0.5002387166232074,0.9442216171528106,1.412913746122595,1.27155006063637,1.271953828151174,0.4707573650678158,0.47044334975369456,1.27155006063637,0.6341537005199306,406
sol,26,1.0297429201275166,1.301270278456271,1.6242496525556973,1.384409501270607,1.3195452217301853,0.7542034162736891,0.4985835694050991,1.384409501270607,0.7647953931116948,1059
bnb,26,0.6876385124187809,1.1031772725160902,1.4869792168627487,1.374481071665752,1.0768588375937003,0.6648553919833716,0.5253399258343634,1.374481071665752,0.6489939762321156,1618
btc,26,0.4543222021643114,1.1543332122378298,1.2651146514221674,1.3371446538383076,0.8684670517554551,0.5180194977573064,0.5351736420302761,1.3371446538383076,0.38973397039921526,2246
xrp,27,0.41952153932852365,0.8047611912887687,1.0215354610181688,1.3262458128123014,0.7780318367993269,0.7471005665493247,0.491579791499599,1.3262458128123014,0.722286353216572,1247
eth,27,0.46392317679201156,1.001309463317461,1.0749095335357803,1.2978789803724897,0.8705508675137164,0.5857743442078718,0.5135322692574601,1.2978789803724897,0.5092794807191038,1441
algo,27,0.08413708575275436,0.3361214341232386,0.379173865329814,1.0977993413076255,0.24295667458423667,0.9259662521281014,0.4939271255060729,1.0977993413076255,0.6693107268838662,988
vet,27,0.3597500157132181,0.7927637021082278,0.9132895798266598,1.2392707471538715,0.7375957324126924,0.6798247103118173,0.5056867891513561,1.2392707471538715,0.6325161000449482,1143
atom,27,0.5874948893983849,0.38998536822445107,0.45479918343027476,1.108191246776645,0.37234782291922774,0.6766734624411165,0.4756657483930211,1.108191246776645,0.6460701121026531,1089
tao,27,0.6044158887484079,1.0100563542420564,1.2670482750534808,1.3045766895494775,1.0850851516381586,0.6599217625999708,0.4963144963144963,1.3045766895494775,0.708941934608637,407
ltc,27,0.35935689408348437,0.779969999448053,0.9368475924950979,1.2550073481118484,0.6678278836129594,0.7576461277885319,0.4866093986862052,1.2550073481118484,0.6487136818167681,1979
xlm,27,0.47579683326614974,0.8581447301850373,1.1159175099755134,1.3389871940041804,0.8972666159537794,0.6954896626627205,0.502454991816694,1.3389871940041804,0.7271962806479699,1222
avax,27,0.5184546420071396,0.9019384659267353,1.133967819673137,1.290539239184616,0.8314122967116209,0.8372230982505489,0.5047169811320755,1.290539239184616,0.7717572819796449,848
link,27,0.5002269589454664,0.9045349274285576,1.1680641251594976,1.2565419950898906,0.7808766082844176,0.8536585682419388,0.495364238410596,1.2565419950898906,0.7369555195582507,1510
ada,27,0.6394006947913302,1.0109523293622895,1.3335676300462747,1.3683685997301411,1.0030376849888565,0.7186941599823949,0.5058456742010912,1.3683685997301411,0.7130675754993147,1283
trx,27,0.389812567272938,0.7150869027628626,1.1028894895554142,1.3219452639431672,0.7384273480607723,0.860233753094601,0.5098412698412699,1.3219452639431672,0.8883117933718656,1575
sui,27,0.5633768934265166,1.0062123695002083,1.5197631032556351,1.2917408222958613,1.412455038459079,0.45518886746694415,0.47512437810945274,1.2917408222958613,0.6389643268085805,402
sol,27,1.0366126528291937,1.3056636632901033,1.624901849357561,1.388850684725481,1.3223394019989687,0.7550379480721815,0.4961759082217973,1.388850684725481,0.7646811784777842,1046
bnb,27,0.6741420989228282,1.090362740238111,1.4697916105136284,1.3684030219994923,1.057442331361825,0.6698622281942855,0.5243977764051884,1.3684030219994923,0.6496376390468975,1619
btc,27,0.45583046043133213,1.154959009865195,1.2637144208891364,1.3366605318899865,0.8372183284371854,0.5391049703444096,0.5346051464063887,1.3366605318899865,0.39079184479162227,2254
xrp,28,0.3738168079970976,0.7592496351414617,0.9677795465704374,1.3032517266455226,0.7048871695367209,0.7801557922992178,0.4888535031847134,1.3032517266455226,0.7242964405626793,1256
eth,28,0.46641277359177247,1.0045667544439032,1.0748149132288245,1.2995489559982814,0.890856737386191,0.5744279213997824,0.5125173852573018,1.2995489559982814,0.5094066488443776,1438
algo,28,0.28511068455968513,0.36320812486802934,0.40509993013820567,1.107010509479807,0.26249613518589343,0.9237515599183342,0.49641025641025643,1.107010509479807,0.6676095542703179,975
vet,28,0.4530063904067807,0.8963643940381311,1.0505493291728185,1.2742763907952588,0.9737909134343434,0.5839370371213973,0.5056768558951965,1.2742763907952588,0.634376582279104,1145
atom,28,1.444369225742859,0.4611113535273883,0.5427724691377406,1.1300242899192843,0.4613145239944209,0.6533587419271335,0.47689463955637706,1.1300242899192843,0.6536466185966662,1082
tao,28,0.7059840933573684,1.098285009495943,1.3720087254929556,1.337903146450233,1.2908783998079736,0.6007155070362511,0.5024875621890548,1.337903146450233,0.706055956111687,402
ltc,28,0.329126599150956,0.745888228080787,0.8893397110854798,1.2425936137219398,0.6246760359338265,0.7723326282552755,0.4876200101061142,1.2425936137219398,0.6468230312231233,1979
xlm,28,0.4556772305380148,0.839851196624316,1.0877292351557837,1.3299937082653883,0.8733842453757885,0.6975749853156546,0.5020508613617719,1.3299937082653883,0.7254273192581653,1219
avax,28,0.48805817865858825,0.8758327288827868,1.0979973607776286,1.2829672749169696,0.809623504796212,0.8335089229522793,0.5023809523809524,1.2829672749169696,0.7704991983347689,840
link,28,0.4812807738329168,0.8872765235364064,1.14530242938039,1.2504984425266765,0.7748382136474792,0.8442852069044935,0.4957152274225445,1.2504984425266765,0.7372948840340052,1517
ada,28,0.6309444296648334,1.0041307106990462,1.3205581068329884,1.367915157710789,0.9857333750621124,0.7252089454358271,0.5047095761381476,1.367915157710789,0.711921917926429,1274
trx,28,0.4361471321887167,0.7523105917819688,1.1626704450275058,1.3387257263347094,0.7916475134852282,0.8466028623882086,0.5129174543163201,1.3387257263347094,0.8908701515574828,1587
sui,28,0.6431688132587727,1.0883809111860134,1.757863505281297,1.3180154649494273,1.6085384335163888,0.4274954723050995,0.47880299251870323,1.3180154649494273,0.6318035260354448,401
sol,28,1.200189528794224,1.409543335962739,1.7752229273013507,1.424621359490824,1.493317826733051,0.7183463836663893,0.501432664756447,1.424621359490824,0.7610404257387061,1047
bnb,28,0.6338381502314854,1.0517572901143821,1.4174064402008606,1.3514942407108494,0.9543761576314257,0.71780524131772,0.5237801111797405,1.3514942407108494,0.6513443876980418,1619
btc,28,0.41013407995304707,1.0710482957868641,1.1608319227885056,1.3085462096769136,0.6821829032181753,0.6157419137353736,0.5313881520778072,1.3085462096769136,0.3921845616088829,2262
xrp,29,0.356842977440746,0.7421668004892069,0.9347102205892922,1.295553125879385,0.6994444868884767,0.7715958329464032,0.4883534136546185,1.295553125879385,0.7271794576431371,1245
eth,29,0.5098034001078156,1.063141098836563,1.1367722305149652,1.3207597577578818,0.9296878570974586,0.5811338317989058,0.5136268343815513,1.3207597577578818,0.5081856654429047,1431
algo,29,0.650381783854457,0.4045882824066567,0.45042191802991527,1.1205310013179914,0.2976973250210066,0.9091974573830348,0.49741468459152016,1.1205310013179914,0.6689903359751302,967
vet,29,0.45328594877680417,0.8968021382468873,1.0490779424798402,1.2752174503843225,0.9881886200163157,0.5753886727534091,0.5035211267605634,1.2752174503843225,0.634022282342818,1136
atom,29,1.3910709967219428,0.45853424789587743,0.5367488623716006,1.1289402254830905,0.4687501116283939,0.6417853345925233,0.47878228782287824,1.1289402254830905,0.6560839209114531,1084
tao,29,0.5862915228157304,1.0063458552221358,1.2180176209294944,1.303425067195024,1.1478984234101142,0.6021024221306176,0.5050505050505051,1.303425067195024,0.6867941250104174,396
ltc,29,0.3163598764603155,0.7315746583458473,0.8494674522582367,1.2388029503618607,0.6286134491980131,0.7593925923372403,0.4878048780487805,1.2388029503618607,0.6525163102886791,1968
xlm,29,0.4541015227621379,0.8383160610499975,1.0912207417735609,1.3287964825874385,0.855911188793945,0.7102888503363466,0.502047502047502,1.3287964825874385,0.7251968589472234,1221
avax,29,0.5221231299164208,0.9053030978676325,1.1288300291563595,1.2948064065544835,0.8474000370191197,0.8229076152891754,0.5047846889952153,1.2948064065544835,0.7702745581031052,836
link,29,0.5168320453264705,0.9126419259434373,1.2013855328698884,1.2621292826573773,0.8010266426484735,0.8567480573783748,0.4953947368421053,1.2621292826573773,0.7519685437286546,1520
ada,29,0.6607597750987297,1.0301107092089328,1.3561934853302935,1.3797551074365497,1.0268253376662053,0.7130016941413172,0.5066981875492513,1.3797551074365497,0.7107276905270384,1269
trx,29,0.4458797034334352,0.7596391522386873,1.1761055443098025,1.3435685342297319,0.8153982280375707,0.8201324969187774,0.5151706700379267,1.3435685342297319,0.8803319086079379,1582
sui,29,0.6459699101544685,1.091458237358913,1.7838120144804401,1.31886422692072,1.4992288508229639,0.4594767502319182,0.4775,1.31886422692072,0.6311380286037871,400
sol,29,1.1414924437223863,1.373837578798902,1.722084927186214,1.4132061130701807,1.424049190478651,0.7343890744951281,0.5,1.4132061130701807,0.7612298449031105,1040
bnb,29,0.627115369890201,1.0457163898685689,1.4136780886324087,1.3492932234545811,0.9285753089043879,0.7328796669559441,0.5216316440049443,1.3492932234545811,0.6507825350417371,1618
btc,29,0.4346532255193116,1.1155036112374268,1.2089195205786833,1.3230940833854201,0.7057384763471309,0.6195092105658933,0.5330979699911739,1.3230940833854201,0.39194089731613624,2266
xrp,30,0.32665183999933367,0.7112728489490868,0.8935862933582476,1.2811233508907238,0.658492902179926,0.7857546728427367,0.48753016894609813,1.2811233508907238,0.727447808089591,1243
eth,30,0.48699740771405753,1.0351644409990317,1.1039601027102441,1.3097923636984898,0.897164204878796,0.5843928892715533,0.5128919860627178,1.3097923636984898,0.5064860818964567,1435
algo,30,0.7368579930170849,0.41276662573113587,0.45811104115601087,1.1232372282262768,0.3042278258730288,0.9067955575538369,0.49896907216494846,1.1232372282262768,0.6683496770051851,970
vet,30,0.44413125478937276,0.8868978252442504,1.0366866714410126,1.2720227391450825,0.9770303569272638,0.5753886727534091,0.5061728395061729,1.2720227391450825,0.6338635458457083,1134
atom,30,1.1458971960518185,0.4419137900074702,0.5183972005017393,1.1234278901120132,0.4499308743465623,0.6461692230486595,0.47842056932966026,1.1234278901120132,0.6578918560047824,1089
tao,30,0.5848339573732768,1.0046246337937934,1.2113507338478038,1.3032583118327052,1.1590092315553728,0.5960875221903724,0.5063291139240507,1.3032583118327052,0.6876906237354081,395
ltc,30,0.24727865283427186,0.6514302440923374,0.7317669582136196,1.209679239431785,0.53111548769498,0.805192462524258,0.48582995951417,1.209679239431785,0.6564788652356085,1976
xlm,30,0.40836003567335544,0.7942108060837512,1.0274321641176742,1.308679029652899,0.7826462289635395,0.7375145576153525,0.5,1.308679029652899,0.7267755398212252,1226
avax,30,0.5584207464956008,0.9357693601150978,1.176264495954072,1.3059113195940848,0.9116632866112218,0.7901324129058066,0.5047961630695443,1.3059113195940848,0.7697780490688034,834
link,30,0.4887285024939374,0.887642714276309,1.1584071964960367,1.2544167939551858,0.7900476699502713,0.8471854745578751,0.49605263157894736,1.2544167939551858,0.7540386457583387,1520
ada,30,0.5714888342984727,0.9516154530495887,1.2512145743196228,1.3437028549653565,0.913511179455012,0.742705161298191,0.5027450980392156,1.3437028549653565,0.7129660050292188,1275
trx,30,0.47225050155042636,0.7803040939774538,1.2133718912538967,1.3516844507440826,0.8340398457647694,0.8249878960138305,0.514752040175769,1.3516844507440826,0.8818008041478481,1593
sui,30,0.6123087814065613,1.0578277127044284,1.7133727970454176,1.3066732016784055,1.6137015573152236,0.4146428695657327,0.4801980198019802,1.3066732016784055,0.6325319674573836,404
sol,30,1.0348139526850342,1.3064852955023774,1.635097928116884,1.390312962999739,1.3150486631249902,0.756376821374166,0.49710982658959535,1.390312962999739,0.7613344988964068,1038
bnb,30,0.6882714969810828,1.1022035031529818,1.4861403970557405,1.3716575696926705,1.0250235786163164,0.7002283076363298,0.5266418835192069,1.3716575696926705,0.651196012069122,1614
btc,30,0.4392708145691182,1.1221125429508356,1.218756834292364,1.324448845617692,0.712741712086848,0.6184066688896556,0.5325991189427313,1.324448845617692,0.3927985929033941,2270
xrp,31,0.3153165166759082,0.6994416474062336,0.8802822955778242,1.27721432333234,0.6041100521997171,0.8367728393067678,0.48742903487429035,1.27721432333234,0.722723454497588,1233
eth,31,0.5055602612776113,1.0613238323305347,1.135152038877271,1.3190998293658396,0.9597436535534013,0.5583683982024499,0.5139470013947002,1.3190998293658396,0.504926498581334,1434
algo,31,1.0378920070324171,0.43962389105870947,0.48855135014913165,1.13150715729795,0.33426355962609633,0.8815344722391385,0.500515995872033,1.13150715729795,0.6702657808567908,969
vet,31,0.4152746566694925,0.8549767816247905,0.9948725473838107,1.261284808647428,0.9152814456898476,0.592535964967129,0.5088967971530249,1.261284808647428,0.6343297108111987,1124
atom,31,1.562423751474899,0.47113448718951284,0.5572763135697972,1.1316255434282518,0.45821161545750666,0.6802776420719426,0.4789762340036563,1.1316255434282518,0.6616181277513298,1094
tao,31,0.4758181171118707,0.8987958800228993,1.088902981295775,1.2638425240331403,1.0419614316902053,0.5996726341933735,0.5025,1.2638425240331403,0.6951920567922993,400
ltc,31,0.2239955998953438,0.6227753324418149,0.6973074695179042,1.2001146164873382,0.49894743477948367,0.819228042105762,0.48429584599797365,1.2001146164873382,0.656338985851335,1974
xlm,31,0.3839503108484341,0.7702184933563132,0.9929724845971662,1.2982232303431525,0.7177950617525258,0.7794143182798354,0.5,1.2982232303431525,0.7263649906438482,1224
avax,31,0.5740514979326228,0.9488283448398451,1.1964501949682576,1.3101536152016107,0.9238343959847989,0.7901324129058066,0.5047732696897375,1.3101536152016107,0.769318817670922,838
link,31,0.4808394903160693,0.8804540882097172,1.1381231303145511,1.2521398529477406,0.7782728842330203,0.8560280700251616,0.49736842105263157,1.2521398529477406,0.7566816304954441,1520
ada,31,0.533956079040464,0.9170811521125315,1.2053907698959019,1.3279105499614416,0.8444731879971514,0.7766474276640509,0.5003915426781519,1.3279105499614416,0.7151580072041109,1277
trx,31,0.46662301248120386,0.7759488470958056,1.2138424988551788,1.3477013379475435,0.8526181022737479,0.8028844685163314,0.5118898623279099,1.3477013379475435,0.8822151543282596,1598
sui,31,0.6310080287787561,1.0773934014793372,1.7259275073038673,1.3161820149791432,1.683073827013765,0.40373826376102034,0.48370927318295737,1.3161820149791432,0.6307086193094581,399
sol,31,0.9457266069227268,1.2495519828200425,1.5585274435993688,1.37112527362518,1.1742858502657392,0.8070613488338656,0.4956521739130435,1.37112527362518,0.7584484161220195,1035
bnb,31,0.6917549354443742,1.1051354878418942,1.4896688317680165,1.3731584421906264,0.9500338964052977,0.7578718931573383,0.5269349845201239,1.3731584421906264,0.6515074355619034,1615
btc,31,0.44841278013591435,1.1339698759201537,1.2378581580467245,1.327479850924163,0.6965111118050145,0.6431518324053875,0.5330105633802817,1.327479850924163,0.39503906352416296,2272
xrp,32,0.3229902361761101,0.7075283877007454,0.8875467005038628,1.2809512449625462,0.6225661929209692,0.8205578381414781,0.49147034930950445,1.2809512449625462,0.7220227177361955,1231
eth,32,0.5109538557762094,1.0675920862079717,1.1406069558478082,1.321418246487736,0.9874794223240487,0.5466865268215239,0.5146648044692738,1.321418246487736,0.5056628862954079,1432
algo,32,0.8539397234651702,0.42480827292822765,0.473645359808837,1.126574398500946,0.31790594040236414,0.898160975558377,0.49897119341563784,1.126574398500946,0.6721401812620342,972
vet,32,0.4550441707912085,0.8985140312735168,1.0441584710536085,1.2766677682662826,0.9923046922422912,0.5746805377674348,0.5106761565836299,1.2766677682662826,0.6346681012412108,1124
atom,32,0.7515135296354476,0.4093430202221715,0.4776253164848416,1.1130394978594853,0.38773710036421954,0.6921406655993788,0.47584320875113945,1.1130394978594853,0.6556081366136562,1097
tao,32,0.48626570001946434,0.9093694474360011,1.0971373546922043,1.2676496380911482,1.0421857420261955,0.6055012093199581,0.5024875621890548,1.2676496380911482,0.693936583103965,402
ltc,32,0.21918854273566324,0.6170794018821779,0.6876589585658356,1.198117923628497,0.5133992554792667,0.7928009271752631,0.4850934815563416,1.198117923628497,0.6595964871191202,1979
xlm,32,0.36170760826407466,0.7478929260656539,0.9691371314085656,1.2877648395260843,0.6713164135317711,0.8082716212146633,0.49877949552481693,1.2877648395260843,0.7255129537964171,1229
avax,32,0.5775717727968268,0.9516807272983797,1.1980856640124997,1.3114988110898493,0.9268748545582173,0.7901324129058066,0.5047846889952153,1.3114988110898493,0.7695373503809418,836
link,32,0.43512261735475644,0.8389540941127686,1.0882846082586681,1.2386171459577113,0.7335866760468563,0.8651831917099998,0.4941022280471822,1.2386171459577113,0.7565215620639631,1526
ada,32,0.5354328989428769,0.9185265935334629,1.2180134876976747,1.329372983016498,0.8119205181012732,0.8075632454234628,0.4988216810683425,1.329372983016498,0.7138358031654274,1273
trx,32,0.5198640246679764,0.8164264321602169,1.274552780711242,1.3689119924567432,0.906368635526466,0.7950509966798378,0.5147335423197492,1.3689119924567432,0.8826383598678587,1595
sui,32,0.6624572041916299,1.1065407747857468,1.7681087080822158,1.324917978315551,1.5515119407755482,0.4509791815428652,0.4875,1.324917978315551,0.6323305938187573,400
sol,32,0.9371915174827048,1.2437145187030103,1.5564242480391222,1.3681250695172114,1.1725685641137453,0.8044946101115813,0.4951923076923077,1.3681250695172114,0.7584739710199068,1040
bnb,32,0.7046228743197336,1.1174471205750092,1.5050637808134937,1.3786849952602422,0.985185650523266,0.7379423988680441,0.5272952853598015,1.3786849952602422,0.6505992533261108,1612
btc,32,0.4694045261541484,1.1694453848752238,1.2779912823572186,1.3396631994414443,0.7213602660922499,0.6412055741983589,0.5337748344370861,1.3396631994414443,0.39552101329889267,2265
xrp,33,0.30779813033305947,0.691506412966636,0.8695484072302089,1.2732478557508515,0.5970987470344573,0.8372084597987117,0.48984565393988627,1.2732478557508515,0.7229088739869398,1231
eth,33,0.5257632780581607,1.0878214309300662,1.1609378655763192,1.3265177971829931,1.0242991364987455,0.5363592525009045,0.5156358582348853,1.3265177971829931,0.5050390657592297,1439
algo,33,0.5295028916151843,0.39253600967327396,0.43622909852699115,1.116271552489961,0.29047280355837307,0.9042378101637832,0.5,1.116271552489961,0.6691271254843073,970
vet,33,0.5099246449111332,0.9561638245735151,1.112590252414487,1.2969669937077954,1.1787564739320866,0.5158480597190019,0.5142857142857142,1.2969669937077954,0.6359362531104922,1120
atom,33,0.0620040482130213,0.3294140727693836,0.38503320396144947,1.0896786516258434,0.2834380474155209,0.7623633131435369,0.47330316742081446,1.0896786516258434,0.6559609523722648,1105
tao,33,0.5387171378934983,0.9580292106651686,1.1592413481741561,1.283476367724382,1.101215061960876,0.6065142250477632,0.5037406483790524,1.283476367724382,0.6971630848838047,401
ltc,33,0.20851423995612706,0.6039473546228346,0.6731387841789802,1.1927960505643957,0.5048073801773033,0.7903485416443657,0.4844064386317907,1.1927960505643957,0.6606101900779149,1988
xlm,33,0.3399230896190739,0.726836514307147,0.9324810656113197,1.2762728302597686,0.6631478445608512,0.7888882685679109,0.49919093851132684,1.2762728302597686,0.7197623462806372,1236
avax,33,0.6599267537833979,1.0181424209914332,1.2763529208611386,1.3377469268692412,1.0319078257799064,0.7585200266656734,0.5084337349397591,1.3377469268692412,0.7687753062728712,830
link,33,0.38605924153572957,0.7929826744801638,1.0259994671874841,1.2247718509701566,0.6779096338388819,0.8846819601470586,0.4917600527356625,1.2247718509701566,0.7563020516940171,1517
ada,33,0.5126273528851679,0.8982388801533124,1.1847837886519086,1.3222447881914754,0.7965989264642225,0.802444440795772,0.499211356466877,1.3222447881914754,0.7116440784393473,1268
trx,33,0.48007279230502053,0.7863779740153274,1.2268589302660806,1.352174987248525,0.8585386402249425,0.8076108557818468,0.5125628140703518,1.352174987248525,0.8817199220540916,1592
sui,33,0.6923095228614344,1.1337947342723127,1.8258001374234814,1.3338568717449206,1.5118938055487035,0.47494025668849754,0.486284289276808,1.3338568717449206,0.6333238375409392,401
sol,33,1.0059944090852224,1.290511094585469,1.6115809148727385,1.38497192629131,1.2422227724219175,0.7869581668258671,0.4980769230769231,1.38497192629131,0.7575117795391837,1040
bnb,33,0.6874340306413169,1.1028141886844458,1.4865159478174774,1.3744873046499626,0.9801871257660612,0.7303507867033245,0.526774595267746,1.3744873046499626,0.649139669914559,1606
btc,33,0.5006539380611015,1.2173463562716882,1.343609340313824,1.3562455730609715,0.8380103861513375,0.5781607866750246,0.5347100175746925,1.3562455730609715,0.398000734633132,2276
xrp,34,0.2806335420406254,0.6640970676133927,0.8285519211929284,1.2581387154320471,0.6007125611986082,0.7911534225153013,0.4882591093117409,1.2581387154320471,0.7156420678804799,1235
eth,34,0.5200580556714969,1.0870330522860567,1.1431017935394066,1.3236430666843417,1.0941622391199815,0.4968077233594997,0.51875,1.3236430666843417,0.5000659822256106,1440
algo,34,0.7593795207010985,0.4106635237898813,0.4764562172788896,1.1210718997468143,0.31270539916401235,0.8688634336293317,0.49948506694129763,1.1210718997468143,0.6616080345404398,971
vet,34,0.5827747805516605,1.030190038379841,1.212142601645734,1.324449438543619,1.2442968119777014,0.5261139028339759,0.515695067264574,1.324449438543619,0.6354573696548301,1115
atom,34,0.03321321555412182,0.3262643520048825,0.37901394709648234,1.0888910232535485,0.27274867821026777,0.787269876104461,0.4727272727272727,1.0888910232535485,0.6581375402576608,1100
tao,34,0.5561610616555945,0.9745289146020211,1.1876360047428238,1.2885061751082332,1.1774019412917556,0.5761000683110479,0.5024752475247525,1.2885061751082332,0.6960299778121474,404
ltc,34,0.16734465695957623,0.5514498160119928,0.6141777791453171,1.1745926902294848,0.42536075876477786,0.8557028292451287,0.4831573655103067,1.1745926902294848,0.6600462891748599,1989
xlm,34,0.3727717634764469,0.7598850102148675,0.9832314455568406,1.2891517085494282,0.7088549241129207,0.7758468669549838,0.4987951807228916,1.2891517085494282,0.7237448621905479,1245
avax,34,0.6852197723848721,1.0380456720030962,1.300814643186485,1.3460507774748784,1.038095286053755,0.7680593809568671,0.5096852300242131,1.3460507774748784,0.7680960908416663,826
link,34,0.3977389682870309,0.8041711840815852,1.039728413988386,1.2282870092474814,0.695217349114527,0.8738653789643014,0.4927536231884058,1.2282870092474814,0.7554689651561652,1518
ada,34,0.5424507731392427,0.9250193561058242,1.22386520935294,1.332424504473614,0.846183276278313,0.7800684353737053,0.5,1.332424504473614,0.7135860022915075,1266
trx,34,0.4162769291137598,0.7372516686562071,1.1285510878740508,1.324978986174669,0.7446780620946064,0.8648849106910831,0.5134965473948525,1.324978986174669,0.8735969637101478,1593
sui,34,0.7216675980472818,1.160006701458458,1.8717459180641134,1.3420464236192615,1.6420508631498525,0.44823688955654856,0.48877805486284287,1.3420464236192615,0.6345030338760453,401
sol,34,1.063516265089537,1.3262286569426658,1.6652143103534243,1.3950617788823554,1.3014567348164858,0.774174968614325,0.4980879541108987,1.3950617788823554,0.7597145647208047,1046
bnb,34,0.7172434012956215,1.1301474625165335,1.52055153245715,1.3856707390545462,1.0066996296917465,0.7282831374063335,0.5301804604853765,1.3856707390545462,0.6487315939330117,1607
btc,34,0.5026743945213545,1.2187255532123924,1.339539671243744,1.3569105925331724,0.7683371306935539,0.6329016522878484,0.5344449319877139,1.3569105925331724,0.3990084873893741,2279
xrp,35,0.24959378880215954,0.6299914698584933,0.7801526129174569,1.2425428698428973,0.5816491552811567,0.7714148011119342,0.48906882591093115,1.2425428698428973,0.7122203853631891,1235
eth,35,0.495061820216107,1.0543538715527887,1.111043876613848,1.3119980484689813,0.9771040670203957,0.5391089826957961,0.516597510373444,1.3119980484689813,0.49960984994867236,1446
algo,35,0.917768985578274,0.42484749443612335,0.492586599622361,1.125641235044337,0.33236597335563456,0.8451953492272409,0.49793388429752067,1.125641235044337,0.661211796233868,968
vet,35,0.5910836798683554,1.0357860521717601,1.2086314428489524,1.3264212369872896,1.2847346975232268,0.5159022131193763,0.5179533213644524,1.3264212369872896,0.6398980487657466,1114
atom,35,0.053071604578518894,0.3290139089069971,0.38321832541411804,1.0896694124931277,0.291040527840785,0.7435381261955759,0.4717153284671533,1.0896694124931277,0.657722129245541,1096
tao,35,0.5293125032236561,0.9488132049593418,1.1594029001917474,1.2790300182095455,1.0913405964445546,0.6066669528373944,0.4975369458128079,1.2790300182095455,0.697798334479476,406
ltc,35,0.19435381131279894,0.586211343094092,0.6543112986044461,1.18619899595449,0.46383178363447863,0.8363937630721486,0.4859154929577465,1.18619899595449,0.6617852341424918,1988
xlm,35,0.4032642228728043,0.790303713298127,1.0196596000598495,1.3035442458093978,0.7813789866318968,0.731469244259909,0.500402900886382,1.3035442458093978,0.7232089223609645,1241
avax,35,0.7240319064734209,1.0682778232407204,1.3286741533262383,1.3600689439062754,1.0665026155873476,0.768059380956867,0.5140073081607796,1.3600689439062754,0.7667830604514172,821
link,35,0.41081097755016316,0.8159461313150229,1.0575021998932475,1.2311044648013227,0.6980878393118565,0.8884309238551635,0.4944408109875736,1.2311044648013227,0.7601026589982542,1529
ada,35,0.5364469506697367,0.9196521546771079,1.2125099944620024,1.3312829314570245,0.8413614360060844,0.7796582275688954,0.4988085782366958,1.3312829314570245,0.713285303149905,1259
trx,35,0.2960718984785571,0.6504270537636034,0.8939605603540492,1.2621420166738135,0.5838816530727874,0.8998389298631305,0.5134627426424546,1.2621420166738135,0.8077761200546375,1597
sui,35,0.70638083135689,1.1450423586843084,1.8583117927860695,1.3348638020712857,1.5147866065432647,0.48042718671669055,0.48641975308641977,1.3348638020712857,0.6355613504935362,405
sol,35,1.0834438768969972,1.3394245421055992,1.6795796975457187,1.401003191029115,1.334918979024823,0.7615658530300948,0.4971209213051823,1.401003191029115,0.7590040939439142,1042
bnb,35,0.7162369724826232,1.1300314778365468,1.519448695690622,1.3866904987462012,1.029031573760128,0.711232182242535,0.5302557704304429,1.3866904987462012,0.6476637033183149,1603
btc,35,0.4990840095685347,1.2135657157563573,1.3315898569564806,1.3551362610675286,0.730895449865353,0.6618305047588705,0.5359333917616126,1.3551362610675286,0.39860132684192,2282
xrp,36,0.1531291003056432,0.5240886260984923,0.5917362487845592,1.1882305374422428,0.42876266426852905,0.8239339773067715,0.48792270531400966,1.1882305374422428,0.6740694411197286,1242
eth,36,0.4196466560400145,0.9511122281894865,0.9887868135052003,1.2763400462779864,0.8900490438515516,0.5340295942241411,0.5141672425708362,1.2763400462779864,0.4997438952419127,1447
