total_return,annualized_return,volatility,sharpe_ratio,sortino_ratio,max_drawdown,win_rate,omega_ratio,calmar_ratio,num_trades,avg_return,std_return,asset,fast_period,slow_period,adosc_combination,period_ratio
10.0,0.3902475060652939,0.7527332238403716,0.5184406556074265,0.669127833750285,0.7570677352410246,0.21864776444929115,1.3616604013667866,0.5154723783613,1834,0.003151309115454413,0.04741773604422712,avax,6,18,6-18,3.0
10.0,0.23345088224637234,0.8071125723394801,0.2892420341931936,0.3950436483682877,0.945875204483452,0.29097222222222224,1.1936319947049803,0.246809390012355,2880,0.0023634492913751394,0.050843313010568894,link,6,18,6-18,3.0
10.0,0.23354077698726683,0.8253344201926385,0.28296502759785164,0.4015692964624919,0.8087808228291343,0.2681486627301146,1.2834062693207315,0.28875657087211304,2879,0.002908200115065078,0.05199118153074778,ada,6,18,6-18,3.0
4.576794245812373,0.16239581887722454,0.7855510246211961,0.2067285431338265,0.27350224609808443,0.9452220425389627,0.3366921473245309,1.1719402248051654,0.17180705862615395,2878,0.001678308716240181,0.049485063173801476,trx,6,18,6-18,3.0
0.5579266901097237,0.13553674653185133,0.6411362530479439,0.21140084636848006,0.29684113801783246,0.7172194564140328,0.22525597269624573,1.1323995525669015,0.1889752785144877,879,0.0012967790559734122,0.040387787668396104,sui,6,18,6-18,3.0
10.0,0.35335769687935614,0.7476695111422507,0.4726121523124764,0.5949035596939745,0.7398569206225785,0.25338007010515773,1.351689036620442,0.4776027459228346,1997,0.003542759434478309,0.04709875212732455,sol,6,18,6-18,3.0
10.0,0.23345088224637234,0.7189401558562976,0.3247153192720462,0.4604239090345239,0.7650780186284567,0.38645833333333335,1.3183552827659344,0.30513343288162437,2880,0.003235911523214729,0.0452889728555662,bnb,6,18,6-18,3.0
10.0,0.16168141877174813,0.4581119061044441,0.3529299645289871,0.40946808234979326,0.7464664018791102,0.36830357142857145,1.2478471682996874,0.21659570794444455,4032,0.001786426349821778,0.028858337528336463,btc,6,18,6-18,3.0
6.441208083455412,0.19205225389547032,0.8144472295666636,0.23580687234660253,0.33324305383376074,0.9205063443471871,0.31990274400833624,1.1764263861655824,0.20863762110371073,2879,0.001886434209503905,0.05130535298616485,xrp,6,19,6-19,3.17
10.0,0.23354077698726683,0.5948485652494881,0.3926054304078491,0.4723224571486983,0.7485774333881072,0.3459534560611323,1.210609305944039,0.3119794513845375,2879,0.002038923447709889,0.037471937414136285,eth,6,19,6-19,3.17
2.756820110272554,0.1567921832806236,0.66646805871979,0.235258361191088,0.27108557535801736,0.8216547772352478,0.2318777292576419,1.1572210975725064,0.19082489096966873,2290,0.0014264939278104995,0.04198354143191802,algo,6,19,6-19,3.17
10.0,0.26029226203818157,0.715128371250467,0.36397977272673,0.46500018945202043,0.7606986641230306,0.29402756508422667,1.2039283098249667,0.34217525850168123,2612,0.0022182606391052797,0.04504885299560496,vet,6,19,6-19,3.17
-0.20225460067355627,-0.02355382815271112,0.7115856374778123,-0.03310048279810249,-0.04243954430902708,0.8979488779368694,0.28714943491000416,1.0751591804586238,-0.026230700579334184,2389,0.0008923657021317743,0.04482568174503939,atom,6,19,6-19,3.17
-0.5698490105285398,-0.262561840941828,0.5170360370260623,-0.5078211616583952,-0.5569155128919517,0.728269391911154,0.20487106017191978,0.9219760154145256,-0.3605284580926882,698,-0.0006778336996243862,0.032570208876889155,pol,6,19,6-19,3.17
10.0,0.9057930002005463,0.7275462763599017,1.2449970945249809,1.7517329853905457,0.5045727470094334,0.21664887940234792,1.4759660174602665,1.7951682994555624,937,0.004227552784886858,0.04583110748903264,tao,6,19,6-19,3.17
10.0,0.1618543208123342,0.7183194930393293,0.22532358147138906,0.271485960023438,0.8959269558576307,0.30337636544190666,1.173622496483868,0.18065571055108876,4028,0.0017467535305103004,0.045249874773144225,ltc,6,19,6-19,3.17
10.0,0.23354077698726683,0.7663968436156559,0.3047256508592647,0.4285526124892498,0.8417739685309592,0.2962834317471344,1.2172800179101304,0.2774388205361539,2879,0.0021536026013796164,0.04827846318552108,xlm,6,19,6-19,3.17
10.0,0.3904974255481246,0.7560895815178094,0.5164697875669996,0.6691923305352125,0.8167239413359233,0.220949263502455,1.3320158793130377,0.47812658082409604,1833,0.002969563229623651,0.047629166704357656,avax,6,19,6-19,3.17
10.0,0.23354077698726683,0.8077284752781317,0.2891327768367332,0.3960854783516886,0.9468348918070969,0.29315734630079887,1.1914104571230884,0.24665417276874835,2879,0.002347057269623842,0.05088211124884095,link,6,19,6-19,3.17
10.0,0.23363074075686785,0.8185314099282276,0.28542672635782373,0.40047883469038453,0.8147444136477874,0.2658095899930507,1.2649812858840719,0.2867534122889562,2878,0.0027302876774049655,0.05156263216583704,ada,6,19,6-19,3.17
3.479832861059773,0.1403674962451622,0.7963348557548541,0.17626692493838714,0.2244135716924958,0.9630629560093464,0.337851929092805,1.166466988077188,0.14575111146087935,2877,0.0016472031908532333,0.050164380682377066,trx,6,19,6-19,3.17
0.5429703191899091,0.1325610627638163,0.6406996966805738,0.20690046124667627,0.28971633980054406,0.7172194564140328,0.22323462414578588,1.1317371690184574,0.18482636183156206,878,0.0012851895612614017,0.04036028720217413,sui,6,19,6-19,3.17
10.0,0.3535628781273843,0.748270232748654,0.47250694021146106,0.5950134526738668,0.7446029304952694,0.2560120240480962,1.3460853442693925,0.4748341211767908,1996,0.0035067089267042145,0.04713659403155614,sol,6,19,6-19,3.17
10.0,0.23354077698726683,0.7222959437711592,0.32333114840425875,0.4538980703722458,0.7669679950217019,0.38867662382771795,1.3177811606343082,0.3044987255050436,2879,0.003249138610282813,0.0455003676240281,bnb,6,19,6-19,3.17
10.0,0.16172460970088975,0.4592542010280352,0.35214617381587604,0.409182608904201,0.7150768286410772,0.36988340362193006,1.2522318197938855,0.22616396339988964,4031,0.0018217181030556226,0.02893029534480584,btc,6,19,6-19,3.17
6.4541235326774204,0.19230605177216198,0.8164201522265065,0.23554789926205646,0.3341008751984854,0.9345828206249579,0.3224461431549687,1.1755230934809144,0.20576673091804365,2878,0.001893726765622248,0.0514296354317341,xrp,6,20,6-20,3.33
10.0,0.23363074075686785,0.5971275472901201,0.3912576832489628,0.46992107484844176,0.7818210834788649,0.34954829742876997,1.2016022874706926,0.2988289081656412,2878,0.0019725057918586375,0.03761549978846711,eth,6,20,6-20,3.33
2.3118995807682055,0.14092264773207552,0.6676148605786557,0.21108374910937527,0.24264087563933623,0.8474878034667219,0.23328964613368283,1.1508095520820498,0.1662828033107017,2289,0.0013748229693439581,0.042055783158623385,algo,6,20,6-20,3.33
10.0,0.2604039332471242,0.7160861447066419,0.3636488922066821,0.46681907806886563,0.7840127048281683,0.2952891612409039,1.2026580826720104,0.3321424916247968,2611,0.002214206676644903,0.04510918705220918,vet,6,20,6-20,3.33
-0.17939447718693602,-0.020648010789775628,0.7154877171788058,-0.028858651649802586,-0.03716463876797851,0.8979756827289239,0.28936348408710216,1.076262812412722,-0.022993953162547653,2388,0.0009151737386946682,0.04507148966134372,atom,6,20,6-20,3.33
-0.5658067046711586,-0.260387041934537,0.5177423811825229,-0.5029278100429277,-0.5488588645291983,0.7274641942369895,0.20516499282639886,0.923332155544719,-0.35793794938271484,697,-0.0006646425389901427,0.03261470437636579,pol,6,20,6-20,3.33
10.0,0.9071065322139114,0.7271905326877496,1.2474124612997628,1.75640922336697,0.5045727470094333,0.21581196581196582,1.4594988003465512,1.7977715554204365,936,0.004103818669950194,0.04580869774410408,tao,6,20,6-20,3.33
10.0,0.16189760401893305,0.7162888769134683,0.22602278108318466,0.27230487992515146,0.9083303975334602,0.30444499627514277,1.1650549015518183,0.17823647040609936,4027,0.0016680698494007055,0.04512195798082838,ltc,6,20,6-20,3.33
10.0,0.23363074075686785,0.7597547797765577,0.3075080894200865,0.4290185611170765,0.8384930550632659,0.29638637943015983,1.1992529796124722,0.2786316944977439,2878,0.001986273824462509,0.047860052492414686,xlm,6,20,6-20,3.33
10.0,0.3907476628694897,0.7544536486240573,0.5179213641316731,0.6683580054454148,0.8271727714846108,0.21888646288209607,1.325272484771897,0.47238941650385236,1832,0.0028978653892192145,0.04752611261868008,avax,6,20,6-20,3.33
10.0,0.23363074075686785,0.8083851198318569,0.28900920492631377,0.39565068231436684,0.9508024287750206,0.2943015983321751,1.1842743147234382,0.24571954560304313,2878,0.0022703549469973243,0.050923475967624796,link,6,20,6-20,3.33
10.0,0.23363074075686785,0.8197803216183225,0.28499188696754646,0.39877781081186897,0.8207407805189307,0.26476719944405835,1.257007406034333,0.2846583797251428,2878,0.0026623281253494832,0.051641306207300675,ada,6,20,6-20,3.33
3.128132655559048,0.13227880833234407,0.7965151959412584,0.16607192054387296,0.21208460565160597,0.9688493353427928,0.33936022253129344,1.1625622958923298,0.1365318667278044,2876,0.00161978358455273,0.05017574104629652,trx,6,20,6-20,3.33
0.4338248089489183,0.10909332077179812,0.6397958720717416,0.17051269871207494,0.23912320130771306,0.7272368695654505,0.22462941847206386,1.1221356842762986,0.15001071224150833,877,0.001200070161502882,0.04030335160351246,sui,6,20,6-20,3.33
10.0,0.3537682962250246,0.7489264777204461,0.4723671905709771,0.5935575230633396,0.7458883864700843,0.2571428571428571,1.3586467591060756,0.47429119777455253,1995,0.0036129588499246995,0.04717793357904419,sol,6,20,6-20,3.33
10.0,0.23363074075686785,0.7223823205410593,0.323417024632995,0.4538424551758984,0.7620559836470866,0.3898540653231411,1.319876361824706,0.30657949779325383,2878,0.0032684502600684906,0.04550580884908069,bnb,6,20,6-20,3.33
10.0,0.16176782367175546,0.4598785616288284,0.35176204582965437,0.40792907551811086,0.7523812947268583,0.3707196029776675,1.2438553691865923,0.21500776907336996,4030,0.0017703102239068364,0.02896962636571359,btc,6,20,6-20,3.33
8.834297327066198,0.2216748139063045,0.8204391063820713,0.2701904531145941,0.388778447606458,0.9202297784072551,0.32533889468196037,1.1842839933882896,0.24089072002210357,2877,0.002001273815708042,0.05168280574664348,xrp,6,21,6-21,3.5
10.0,0.23372077363447552,0.594681133332945,0.39301864568086425,0.4715566531452672,0.8086667590186387,0.35175530066041016,1.2082019730340892,0.2890198849252917,2877,0.0020277085691350677,0.037461390194786094,eth,6,21,6-21,3.5
2.6665102082694205,0.15384304157355788,0.6662056098030522,0.23092426618718792,0.26351458152133034,0.7961342341222275,0.23208041958041958,1.1568134921418587,0.19323756595290303,2288,0.0014160185916388625,0.04196700870416691,algo,6,21,6-21,3.5
10.0,0.2605156999341456,0.7167167071563787,0.36348489903041187,0.46852283856128785,0.824083598055491,0.2950191570881226,1.189273651662058,0.316127757607188,2610,0.002087349532595186,0.04514890875287822,vet,6,21,6-21,3.5
-0.23297830611770864,-0.027613478117113455,0.7168544224298322,-0.03852034283825088,-0.04976415176582028,0.905427917520473,0.2890657729367407,1.0737862857606437,-0.030497710069216057,2387,0.0008907038170130416,0.04515758399967091,atom,6,21,6-21,3.5
-0.5734470810450691,-0.26544439443061785,0.5188917392523549,-0.5115602626726788,-0.5613891150500623,0.7277956282301642,0.20545977011494254,0.9210073106769755,-0.364723810001606,696,-0.0006895429932412795,0.032687107129226275,pol,6,21,6-21,3.5
10.0,0.9084237821559911,0.7275667839412427,1.24857786557413,1.7552349339146585,0.5045727470094337,0.21711229946524063,1.4688863925640574,1.800382179854448,935,0.004177716472532182,0.04583239934522835,tao,6,21,6-21,3.5
10.0,0.1619409103410283,0.7179937831839495,0.2255463962694774,0.2722598021051336,0.9215590618904974,0.30625931445603577,1.16569066927964,0.17572493943993212,4026,0.001684064941176973,0.04522935698083713,ltc,6,21,6-21,3.5
10.0,0.23372077363447552,0.7613650967911385,0.30697594967187075,0.43274411040290117,0.8155707478088542,0.2975321515467501,1.2126026813551005,0.28657326695740293,2877,0.0021196056534088913,0.047961492929380324,xlm,6,21,6-21,3.5
10.0,0.3909982186320389,0.7510668153288287,0.5205904596661667,0.6681446098884056,0.8026901413990095,0.2184598580010923,1.3308189969154234,0.4871097805568755,1831,0.00292060073426864,0.04731276217507988,avax,6,21,6-21,3.5
10.0,0.23372077363447552,0.8078825645199766,0.2893004304076626,0.3990918812598457,0.9584808482482557,0.29683698296836986,1.1850659345395185,0.24384501167825065,2877,0.002285029761427758,0.05089181795868933,link,6,21,6-21,3.5
10.0,0.23372077363447552,0.8165380158500157,0.2862337932804908,0.40703042077007207,0.8265901671228275,0.264859228362878,1.265864195896852,0.28275290818907806,2877,0.0027329925611648434,0.0514370601421252,ada,6,21,6-21,3.5
3.8891634887571316,0.1492457530140845,0.7961616979117453,0.18745658501977874,0.2396892496907103,0.9704409776859528,0.3412173913043478,1.1688106759780585,0.15379168485853278,2875,0.0016775957601850564,0.050153472763557395,trx,6,21,6-21,3.5
0.4697365920474734,0.117146155122267,0.6400112970086549,0.18303763647578683,0.25633422090403635,0.7272368695654505,0.22488584474885845,1.1253259504565716,0.161083905429968,876,0.0012293275119871889,0.04031692209897137,sui,6,21,6-21,3.5
10.0,0.3539739515802529,0.7495680739209891,0.4722372308743299,0.5937928197357089,0.701487511582748,0.25827482447342026,1.3703127039169882,0.5046047801786103,1994,0.0037223011657245685,0.04721835034068135,sol,6,21,6-21,3.5
10.0,0.23372077363447552,0.7257712427630019,0.32203090982869964,0.4548827382936326,0.7570184746399857,0.39172749391727496,1.3350562144022855,0.30873853342301294,2877,0.0034183024716095156,0.04571929088269498,bnb,6,21,6-21,3.5
10.0,0.1618110607027592,0.4635683115725948,0.3490554825756669,0.4083321762299273,0.7209285963185279,0.37354182179200796,1.2521986732642407,0.22444810974215568,4029,0.0018446063367956607,0.029202058764552175,btc,6,21,6-21,3.5
7.26465118239115,0.20328573882079937,0.8231035284076534,0.24697469006610706,0.35587892279007766,0.9288834555257105,0.32614742698191934,1.177838481115226,0.21884956353943008,2876,0.0019496211655469092,0.05185064855777237,xrp,6,22,6-22,3.67
10.0,0.23381087569951098,0.5956600129825012,0.39252404157332565,0.4709771225372305,0.83603000412345,0.35222531293463144,1.198832893267942,0.2796680436662725,2876,0.0019498141184877524,0.03752305381660008,eth,6,22,6-22,3.67
3.216692838675855,0.1718294896932493,0.6654626324764003,0.2582105760827119,0.2935432832344307,0.8062454017381198,0.23218189768255357,1.1644639333360023,0.2131230631800391,2287,0.0014755293091048961,0.04192020553187928,algo,6,22,6-22,3.67
10.0,0.2606275622213077,0.719677674808081,0.36214484809579534,0.4637965818576437,0.8178242869887038,0.29743196627060176,1.1869974548827953,0.31868405764881325,2609,0.0020774760940823417,0.045335432182557055,vet,6,22,6-22,3.67
-0.35770177122603386,-0.04568026751702092,0.7220407349031088,-0.06326549917318833,-0.08091119954071668,0.9248433933723758,0.2917015926236379,1.068106916721501,-0.0493924353510826,2386,0.000832424744534099,0.04548429097647477,atom,6,22,6-22,3.67
-0.5951645952214839,-0.2795511794458072,0.5163112518249158,-0.5414392548249262,-0.5888161471756531,0.7398151466812684,0.20575539568345325,0.9112752119278558,-0.3778662557800336,695,-0.0007714564393385934,0.03252455170078978,pol,6,22,6-22,3.67
10.0,0.9097447655191184,0.7125759156950403,1.2766987284881237,1.7577873067076497,0.5045727470094334,0.21627408993576017,1.4340232279661236,1.8030002034614643,934,0.003871230586279432,0.04488806340912391,tao,6,22,6-22,3.67
10.0,0.16198423979711252,0.7195443061928939,0.2251205914673559,0.27250370864289825,0.9124584271138435,0.30906832298136644,1.1680311980281288,0.17752506304257348,4025,0.0017174971288410803,0.04532703074949786,ltc,6,22,6-22,3.67
10.0,0.23381087569951098,0.7614351771019386,0.3070660283773691,0.433095517600674,0.8183480715224487,0.29902642559109877,1.2039938878271894,0.28571079206495953,2876,0.0020490245599472496,0.04796590757400364,xlm,6,22,6-22,3.67
10.0,0.39124909343993775,0.7506522284231676,0.521212192045046,0.6672506450548122,0.8026901413990093,0.21693989071038253,1.335969269056365,0.4874223230872493,1830,0.0029513061690672722,0.047286645654860765,avax,6,22,6-22,3.67
10.0,0.23381087569951098,0.8107874009654252,0.28837507270229706,0.40050754116483006,0.9577874342543924,0.29833101529902645,1.1764827295205125,0.24411562246222768,2876,0.0022079132308666627,0.051074805454736326,link,6,22,6-22,3.67
10.0,0.23381087569951098,0.8105267106117939,0.2884678230073727,0.40617896080939814,0.8297069008763883,0.26564673157162727,1.2614083874716373,0.2817993624646792,2876,0.002677570901634394,0.05105838350604818,ada,6,22,6-22,3.67
2.937214289390873,0.1276849038031418,0.7965784354514602,0.1602916902097362,0.20492508050241343,0.9760359143982245,0.34237995824634654,1.160473259223806,0.13081988266985647,2874,0.0016038180678739314,0.05017972476098765,trx,6,22,6-22,3.67
0.707012280987571,0.16649841746080551,0.6403844496327986,0.25999759606323514,0.3628044108138293,0.7176832248939983,0.22742857142857142,1.1441087896359041,0.23199430011116298,875,0.001401919684275598,0.04034042850479412,sui,6,22,6-22,3.67
10.0,0.3541798446019784,0.7487524534666554,0.47302662310107707,0.594312665721014,0.701487511582748,0.2599096838936277,1.3874978136133007,0.5048982893549332,1993,0.0038604242407787436,0.04716697108148172,sol,6,22,6-22,3.67
10.0,0.23381087569951098,0.72619814269249,0.3219656756937186,0.45556073547685316,0.746716335387212,0.3932545201668985,1.3250212355177842,0.31311873682027813,2876,0.003343722168226392,0.04574618305050776,bnb,6,22,6-22,3.67
10.0,0.1618543208123342,0.46251504997417486,0.34994390089873084,0.41008332151416965,0.7276519744203644,0.3746276067527309,1.2478825177459125,0.2224336997659694,4028,0.0018167045355955381,0.029135709520387566,btc,6,22,6-22,3.67
6.703495824084765,0.19596953714620668,0.8247962975984547,0.237597498578507,0.3437804376384201,0.9212269056881498,0.32869565217391306,1.1746877762028183,0.21272667562810582,2875,0.001930816146493879,0.051957282993626945,xrp,6,23,6-23,3.83
10.0,0.23390104703151682,0.5920106180994531,0.39509603355158623,0.47941784524466263,0.8014448865278462,0.3537391304347826,1.206011782842361,0.2918491975722275,2875,0.0020052347403529394,0.03729316354763778,eth,6,23,6-23,3.83
2.945825980018034,0.16336499520465364,0.6671792755817267,0.2448592172804116,0.28024757592932603,0.8185635139617444,0.2327209098862642,1.1602502571847504,0.19957522222556393,2286,0.0014511809315845702,0.042028343882987554,algo,6,23,6-23,3.83
10.0,0.26073952023087976,0.7193576760117556,0.3624615805540091,0.46273108905132665,0.7834432448359429,0.2979294478527607,1.1908596879370106,0.3328122642572277,2608,0.00211252109554539,0.04531527415315427,vet,6,23,6-23,3.83
-0.3034330511804477,-0.03748524248638341,0.7281462668046494,-0.051480374473223976,-0.06627207347316855,0.9186897642502541,0.29350104821802936,1.0716429972926482,-0.04080293908246082,2385,0.0008827354477093547,0.045868903334409246,atom,6,23,6-23,3.83
-0.6289152193479322,-0.30229736505117843,0.5085417513439149,-0.5944396192688254,-0.6399570240954935,0.774807800229551,0.20605187319884727,0.8945161871639355,-0.3901578752325639,694,-0.0009135424331846492,0.032035119174982044,pol,6,23,6-23,3.83
10.0,0.9110694978804303,0.7275855134130386,1.252182019961729,1.7623609463947965,0.5045727470094334,0.21757770632368703,1.4718428947430409,1.8056256571134173,933,0.004225757352845813,0.04583357919105119,tao,6,23,6-23,3.83
10.0,0.16202759240569709,0.7197643272757014,0.22511200717458368,0.2728404830916578,0.9176835305360924,0.3106361829025845,1.1679317439581542,0.1765615127810388,4024,0.0017192449582877243,0.04534089077493357,ltc,6,23,6-23,3.83
10.0,0.23390104703151682,0.7605864291910504,0.3075272422100548,0.434640455170004,0.8144970867101747,0.29982608695652174,1.1943237071926158,0.28717235561426463,2875,0.00196934048686121,0.04791244148119421,xlm,6,23,6-23,3.83
10.0,0.39150028789887203,0.7481404667157991,0.5232978368587482,0.670931386029086,0.8414419219124945,0.21596500820120285,1.321219401223386,0.465273095746216,1829,0.0028207459257734847,0.04712841953985238,avax,6,23,6-23,3.83
10.0,0.23390104703151682,0.8141338367881295,0.28730048606539776,0.40120606897472677,0.9533649936442535,0.3012173913043478,1.184877574410878,0.24534260077814077,2875,0.002325293295701701,0.05128561109676759,link,6,23,6-23,3.83
10.0,0.23390104703151682,0.8102755268502203,0.2886685322223159,0.4051867159859813,0.8707750203461755,0.26643478260869563,1.244629742037129,0.26861249067357235,2875,0.0025254985259843227,0.05104256041636958,ada,6,23,6-23,3.83
2.4394974351148377,0.11444255672375081,0.7983615787881607,0.14334677389844344,0.18369743891859958,0.9775923256481214,0.3424991298294466,1.1549199893134834,0.11706572742157935,2873,0.001562589595344928,0.05029205223291363,trx,6,23,6-23,3.83
0.7998145559961938,0.1846490141358943,0.6385615989821063,0.2891639810947487,0.39972369576979616,0.7232315423321698,0.22654462242562928,1.1518767532552947,0.25531106337047405,874,0.0014586267533793756,0.040225599707200216,sui,6,23,6-23,3.83
10.0,0.35438597570004515,0.7524404991509216,0.47098205917935815,0.5959399172825558,0.6974465925640624,0.2620481927710843,1.4019604441691573,0.5081191584823662,1992,0.004013493577632521,0.04739929612206299,sol,6,23,6-23,3.83
10.0,0.23390104703151682,0.7281745257272302,0.3212156409865054,0.45282018240521066,0.7712868948388346,0.39443478260869563,1.3132887671538764,0.30326075627201204,2875,0.0032527216251140223,0.04587068347920609,bnb,6,23,6-23,3.83
10.0,0.16189760401893305,0.46199039056498914,0.3504350032496154,0.41223888419344207,0.7276519744203647,0.3749689595232183,1.2520069345414482,0.22249318315654673,4027,0.0018444292712398258,0.029102659084203862,btc,6,23,6-23,3.83
10.0,0.23399128771015731,0.8263864583267476,0.2831499540589504,0.4103410990742258,0.9093682773407838,0.3312456506610995,1.187747528850426,0.2573119093118195,2874,0.0020733509077410636,0.052057453703905146,xrp,6,24,6-24,4.0
10.0,0.23399128771015731,0.5924328917418961,0.3949667396456775,0.4794705593207058,0.7762905105790399,0.3556019485038274,1.210322977618384,0.3014223213106415,2874,0.0020480573024498367,0.03731976428675972,eth,6,24,6-24,4.0
4.5202224886314575,0.20733081083651017,0.6683850817445334,0.3101966463634433,0.3570845878701247,0.793462333018036,0.2350109409190372,1.1771425602572165,0.26129886978742994,2285,0.0016013221731199644,0.04210430253146697,algo,6,24,6-24,4.0
10.0,0.26085157408533943,0.7198602657644015,0.3623641788428865,0.462917539876217,0.7854395899363729,0.2991944764096663,1.202867517503331,0.3321090220400917,2607,0.002238339953082601,0.04534693433165404,vet,6,24,6-24,4.0
-0.5851621341696847,-0.08881208571506316,0.7310471541796953,-0.12148612467374802,-0.15365683269542058,0.9227981592974337,0.29278523489932884,1.0543437827811974,-0.0962421574211631,2384,0.0006768498337221491,0.04605164206240397,atom,6,24,6-24,4.0
-0.6665304700194381,-0.32924197792019216,0.5230363670035856,-0.6294819991320701,-0.6834196701979677,0.8045886561039434,0.21212121212121213,0.8855019036049208,-0.4092053441499901,693,-0.0010394506518899905,0.0329481941365285,pol,6,24,6-24,4.0
10.0,0.9123979949024379,0.7299411734233067,1.2499609942859342,1.7731899719416615,0.47333488997288053,0.21781115879828325,1.467934202255413,1.9275950584473358,932,0.004232132675753361,0.04598197182344617,tao,6,24,6-24,4.0
10.0,0.16207096818531364,0.720982657607927,0.22479177061350125,0.2723689710530227,0.8880577055776555,0.31419338801889135,1.1720232335758003,0.18250049199211804,4023,0.0017660451316026588,0.045417638371928706,ltc,6,24,6-24,4.0
8.87827277257592,0.22240829805768003,0.7626475109683992,0.29162659663737583,0.41122688453163203,0.8659492876038252,0.3002783576896312,1.180419894363504,0.2568375553181731,2874,0.0018502718314831836,0.04804227742916164,xlm,6,24,6-24,4.0
10.0,0.3917518026160527,0.7471488520865885,0.5243289894938523,0.6703921216486656,0.8345981687088261,0.21663019693654267,1.3271581513830486,0.4693897222685217,1828,0.0028594909816777423,0.04706595368972608,avax,6,24,6-24,4.0
10.0,0.23399128771015731,0.8145790587413089,0.287254239105682,0.4006792702682988,0.9659984652540163,0.3013221990257481,1.16573090577684,0.24222739075328406,2874,0.0021095569760511633,0.05131365744358519,link,6,24,6-24,4.0
10.0,0.23399128771015731,0.8098113546024297,0.2889454270804013,0.4057953436531089,0.8886615310785424,0.267571329157968,1.2414386856012538,0.26330754682963375,2874,0.002497088604537447,0.051013320313199294,ada,6,24,6-24,4.0
2.573050824756335,0.1182160542393349,0.8006507060531793,0.14764997188609608,0.18997141699920866,0.9745387960677344,0.34435933147632314,1.155899384572761,0.12130461580014758,2872,0.0015828342678285785,0.05043625369630927,trx,6,24,6-24,4.0
0.7275602981076681,0.1709474976073675,0.6411811270887408,0.2666134269789697,0.3677912114705749,0.7334976082156552,0.2279495990836197,1.146268977438719,0.23305801640338453,873,0.0014193413334727563,0.04039061446725971,sui,6,24,6-24,4.0
10.0,0.3545923452852362,0.7549748465200842,0.4696743830866201,0.596938942181528,0.6974465925640625,0.2621798091411351,1.4138983308563353,0.5084150515118703,1991,0.004135161725662547,0.04755894500003097,sol,6,24,6-24,4.0
10.0,0.23399128771015731,0.7311027226219404,0.3200525459281544,0.45346553244056215,0.7520274395836948,0.39526791927627003,1.3106239115943004,0.3111472738809764,2874,0.003253909744875792,0.04605514254523549,bnb,6,24,6-24,4.0
10.0,0.1619409103410283,0.46325402047578446,0.34957259555935877,0.4116294321073809,0.7253809317775236,0.37655240933929457,1.2480767398093224,0.22324947244504637,4026,0.0018279473662970625,0.029182260286422602,btc,6,24,6-24,4.0
8.468388013758137,0.21795793206782266,0.827030576935029,0.26354277356415723,0.38167112587513163,0.9073540808533193,0.3320570831883049,1.1810755294813986,0.2402126542075444,2873,0.0020104988344924308,0.05209802936229423,xrp,6,25,6-25,4.17
10.0,0.23408159781521887,0.592742645218436,0.3949126989655953,0.48046476746875943,0.7794517419654309,0.3567699269056735,1.2056122208272007,0.3003157029644569,2873,0.0020118762265507926,0.03733927692168025,eth,6,25,6-25,4.17
2.533437962586451,0.14943425123493448,0.6710544641354426,0.22268572704818987,0.2555511664324696,0.8175976722577933,0.23423817863397547,1.1538067386366246,0.18277235406293693,2284,0.001413927764453908,0.04227245781624032,algo,6,25,6-25,4.17
10.0,0.26096372390737255,0.7167823914344811,0.3640766389156289,0.4629033797867088,0.7873660412672726,0.2996930161166539,1.2006078133832379,0.33143888640072555,2606,0.0022053237006715433,0.04515304647347121,vet,6,25,6-25,4.17
-0.6201699850995654,-0.0973030743589548,0.7310161273241578,-0.13310660424842755,-0.1682760936071964,0.9233504645342906,0.2912295425933697,1.0513613480691155,-0.10538043581104545,2383,0.000639570176281868,0.04604968755422024,atom,6,25,6-25,4.17
-0.6635913394602617,-0.3274833009087187,0.5261881084147396,-0.622369254781025,-0.6817396743859631,0.7944677691715135,0.21820809248554912,0.8890557855010551,-0.4122046401583096,692,-0.00102241845813843,0.03314673518344986,pol,6,25,6-25,4.17
10.0,0.9137302723336058,0.7324375428758851,1.2475197117093184,1.7663290542962564,0.4733348899728804,0.21911922663802363,1.45460061879187,1.9304097198200574,931,0.004164313644771381,0.046139228317542864,tao,6,25,6-25,4.17
10.0,0.16211436715451377,0.7216468892090616,0.22464500239472263,0.2725542547094579,0.8703718009354439,0.31501740427647934,1.1732305213147827,0.186258753994878,4022,0.0017811888148139981,0.04545948102977519,ltc,6,25,6-25,4.17
10.0,0.23408159781521887,0.7618404416195584,0.3072580359708872,0.4347480169429803,0.8602796482692784,0.3038635572572224,1.189860908308386,0.2720994252114963,2873,0.0019399983739341968,0.047991436838975554,xlm,6,25,6-25,4.17
10.0,0.39200363820022033,0.7464298156970576,0.5251714628174996,0.6709986843788541,0.8410059435020346,0.21510673234811165,1.3161745672606657,0.46611280363593766,1827,0.002765206869117523,0.04702065865471883,avax,6,25,6-25,4.17
10.0,0.23408159781521887,0.8171728288352244,0.28645298712253114,0.40159996274261833,0.9624078098970555,0.303515489035851,1.1707070031504765,0.24322495662234653,2873,0.0021860700313576925,0.05147704960136083,link,6,25,6-25,4.17
