time,totalexst_market_cap,symbols_count,totalexst_index
2020-04-05,196526992145.09973,56,196526992145.09973
2020-04-06,213665333095.51617,56,213665333095.51617
2020-04-07,212813409983.56226,56,212813409983.56226
2020-04-08,217077707652.1033,56,217077707652.1033
2020-04-09,216396388883.183,56,216396388883.183
2020-04-10,202546374515.3561,57,202546374515.3561
2020-04-11,203091799300.83762,57,203091799300.83762
2020-04-12,205705977377.29163,57,205705977377.29163
2020-04-13,202310038334.10193,57,202310038334.10193
2020-04-14,202224664653.98737,57,202224664653.98737
2020-04-15,196014748180.44083,57,196014748180.44083
2020-04-16,211211674722.24554,57,211211674722.24554
2020-04-17,210719407483.8754,57,210719407483.8754
2020-04-18,217621787159.93405,57,217621787159.93405
2020-04-19,214480465577.43954,57,214480465577.43954
2020-04-20,205219188546.5341,57,205219188546.5341
2020-04-21,205403186372.65485,57,205403186372.65485
2020-04-22,213040963178.54404,57,213040963178.54404
2020-04-23,220843795454.08975,57,220843795454.08975
2020-04-24,225101168881.66794,57,225101168881.66794
2020-04-25,226754686826.9213,57,226754686826.9213
2020-04-26,229804809189.132,57,229804809189.132
2020-04-27,232006997187.40762,57,232006997187.40762
2020-04-28,233784306650.6706,57,233784306650.6706
2020-04-29,259884134452.6439,57,259884134452.6439
2020-04-30,252385886383.03955,57,252385886383.03955
2020-05-01,259744877603.02606,57,259744877603.02606
2020-05-02,262813421671.82626,57,262813421671.82626
2020-05-03,258829927254.62628,57,258829927254.62628
2020-05-04,258792450384.4592,57,258792450384.4592
2020-05-05,260194473983.34933,57,260194473983.34933
2020-05-06,264715164864.69876,57,264715164864.69876
2020-05-07,280410277441.6021,57,280410277441.6021
2020-05-08,278879968046.8771,57,278879968046.8771
2020-05-09,274451958647.21945,57,274451958647.21945
2020-05-10,248901294053.63794,57,248901294053.63794
2020-05-11,244967542248.71457,57,244967542248.71457
2020-05-12,251063607261.91656,57,251063607261.91656
2020-05-13,262092183251.8122,57,262092183251.8122
2020-05-14,272381298587.39948,57,272381298587.39948
2020-05-15,262072320067.5775,57,262072320067.5775
2020-05-16,264486723717.3822,57,264486723717.3822
2020-05-17,272321379578.03357,57,272321379578.03357
2020-05-18,275270348059.5892,57,275270348059.5892
2020-05-19,275494932940.2232,57,275494932940.2232
2020-05-20,271305912549.0077,57,271305912549.0077
2020-05-21,258718998567.72543,57,258718998567.72543
2020-05-22,262890942714.027,57,262890942714.027
2020-05-23,263716931840.26096,57,263716931840.26096
2020-05-24,254746230256.06827,57,254746230256.06827
2020-05-25,257160447502.6654,57,257160447502.6654
2020-05-26,255272902574.73178,57,255272902574.73178
2020-05-27,265625872224.01413,58,265625872224.01413
2020-05-28,275674279892.94965,58,275674279892.94965
2020-05-29,274482004192.32098,58,274482004192.32098
2020-05-30,286176851903.7071,58,286176851903.7071
2020-05-31,278788567473.1453,58,278788567473.1453
2020-06-01,297771285545.7104,58,297771285545.7104
2020-06-02,282330786240.4051,58,282330786240.4051
2020-06-03,286642065597.25226,58,286642065597.25226
2020-06-04,290975157998.6733,58,290975157998.6733
2020-06-05,285412278913.3472,58,285412278913.3472
2020-06-06,287163782681.4414,58,287163782681.4414
2020-06-07,289038364156.2056,58,289038364156.2056
2020-06-08,290820446536.06195,58,290820446536.06195
2020-06-09,292344302994.89026,58,292344302994.89026
2020-06-10,294951653853.81934,58,294951653853.81934
2020-06-11,275753746689.62115,59,275753746689.62115
2020-06-12,281841920190.5163,59,281841920190.5163
2020-06-13,282291557466.10486,59,282291557466.10486
2020-06-14,278868373468.9985,59,278868373468.9985
2020-06-15,279640322168.81055,59,279640322168.81055
2020-06-16,280965755117.7735,59,280965755117.7735
2020-06-17,281786985087.13116,60,281786985087.13116
2020-06-18,279950160423.0823,60,279950160423.0823
2020-06-19,277158677944.35156,60,277158677944.35156
2020-06-20,279194257323.30414,60,279194257323.30414
2020-06-21,279334113196.45416,60,279334113196.45416
2020-06-22,288898047465.35394,60,288898047465.35394
2020-06-23,289010013836.6033,60,289010013836.6033
2020-06-24,279263250783.85974,60,279263250783.85974
2020-06-25,279192406767.73413,60,279192406767.73413
2020-06-26,275824015933.10547,60,275824015933.10547
2020-06-27,268609871728.29886,60,268609871728.29886
2020-06-28,272250558561.99432,60,272250558561.99432
2020-06-29,274842914956.61932,60,274842914956.61932
2020-06-30,274198687708.22348,60,274198687708.22348
2020-07-01,277691703378.1619,60,277691703378.1619
2020-07-02,275810742192.9587,60,275810742192.9587
2020-07-03,279412873635.7027,60,279412873635.7027
2020-07-04,281910866214.97516,60,281910866214.97516
2020-07-05,279936728840.5619,60,279936728840.5619
2020-07-06,291188182255.8306,60,291188182255.8306
2020-07-07,289696910769.3206,60,289696910769.3206
2020-07-08,300026640488.5663,60,300026640488.5663
2020-07-09,294947546579.5031,60,294947546579.5031
2020-07-10,293039839946.3091,60,293039839946.3091
2020-07-11,291561572310.79553,60,291561572310.79553
2020-07-12,293944666254.9391,60,293944666254.9391
2020-07-13,293139001918.3841,61,293139001918.3841
2020-07-14,293687300850.2508,61,293687300850.2508
2020-07-15,290641931326.64795,60,290641931326.64795
2020-07-16,287728323522.915,60,287728323522.915
2020-07-17,288589560715.7886,60,288589560715.7886
2020-07-18,288476608116.81067,60,288476608116.81067
2020-07-19,290216508566.4548,60,290216508566.4548
2020-07-20,286943736730.81024,60,286943736730.81024
2020-07-21,293937242911.4754,60,293937242911.4754
2020-07-22,300896718562.36676,60,300896718562.36676
2020-07-23,304062886545.79095,60,304062886545.79095
2020-07-24,301973603804.0614,60,301973603804.0614
2020-07-25,311382272525.7487,60,311382272525.7487
2020-07-26,317874173901.7573,60,317874173901.7573
2020-07-27,340929765010.62604,60,340929765010.62604
2020-07-28,340954468410.14557,60,340954468410.14557
2020-07-29,344827341856.0797,60,344827341856.0797
2020-07-30,348060141978.4954,60,348060141978.4954
2020-07-31,355484075220.3925,60,355484075220.3925
2020-08-01,375917577156.9757,61,375917577156.9757
2020-08-02,356164018271.03107,61,356164018271.03107
2020-08-03,364903743712.88495,61,364903743712.88495
2020-08-04,364978274669.9133,61,364978274669.9133
2020-08-05,378408157478.2077,61,378408157478.2077
2020-08-06,381049211462.65344,61,381049211462.65344
2020-08-07,373541908873.8481,61,373541908873.8481
2020-08-08,382220571596.9899,61,382220571596.9899
2020-08-09,381802149252.27136,61,381802149252.27136
2020-08-10,389341538839.4194,61,389341538839.4194
2020-08-11,372653032441.9771,61,372653032441.9771
2020-08-12,383430540423.2636,61,383430540423.2636
2020-08-13,395829858988.7839,61,395829858988.7839
2020-08-14,412404387304.0807,63,412404387304.0807
2020-08-15,408994044251.95776,63,408994044251.95776
2020-08-16,410453034459.03033,63,410453034459.03033
2020-08-17,413926868367.02716,63,413926868367.02716
2020-08-18,403981224474.2482,63,403981224474.2482
2020-08-19,395336842616.09265,63,395336842616.09265
2020-08-20,400888670706.7459,63,400888670706.7459
2020-08-21,384603538444.9438,63,384603538444.9438
2020-08-22,391408177206.44135,63,391408177206.44135
2020-08-23,392003723863.2385,63,392003723863.2385
2020-08-24,399164962976.6101,63,399164962976.6101
2020-08-25,383815254122.2041,63,383815254122.2041
2020-08-26,387794138986.09906,63,387794138986.09906
2020-08-27,380620495366.137,63,380620495366.137
2020-08-28,391368489758.5972,63,391368489758.5972
2020-08-29,392223451114.18,63,392223451114.18
2020-08-30,402539280936.256,63,402539280936.256
2020-08-31,403305346112.556,63,403305346112.556
2020-09-01,418747042631.74713,63,418747042631.74713
2020-09-02,395231180240.2256,63,395231180240.2256
2020-09-03,348899446984.6966,63,348899446984.6966
2020-09-04,356955886995.05707,64,356955886995.05707
2020-09-05,333415783749.95734,64,333415783749.95734
2020-09-06,343105751429.0372,64,343105751429.0372
2020-09-07,344400482548.3474,64,344400482548.3474
2020-09-08,335516967535.9342,64,335516967535.9342
2020-09-09,342826527525.30896,64,342826527525.30896
2020-09-10,347766919455.79004,64,347766919455.79004
2020-09-11,350077975035.95856,65,350077975035.95856
2020-09-12,354099368961.4847,65,354099368961.4847
2020-09-13,346078778712.7542,65,346078778712.7542
2020-09-14,355781672360.8662,65,355781672360.8662
2020-09-15,352452131657.256,65,352452131657.256
2020-09-16,355553578635.3197,65,355553578635.3197
2020-09-17,359096112877.2248,65,359096112877.2248
2020-09-18,361811548513.2569,67,361811548513.2569
2020-09-19,364308865550.7139,67,364308865550.7139
2020-09-20,355429153024.76196,67,355429153024.76196
2020-09-21,334912699631.7068,67,334912699631.7068
2020-09-22,340313080673.795,67,340313080673.795
2020-09-23,326915521884.09894,67,326915521884.09894
2020-09-24,347125060852.85815,67,347125060852.85815
2020-09-25,348529507318.6921,67,348529507318.6921
2020-09-26,350162552932.23615,67,350162552932.23615
2020-09-27,350477980468.6997,67,350477980468.6997
2020-09-28,349648121701.1753,67,349648121701.1753
2020-09-29,356579598531.946,67,356579598531.946
2020-09-30,355649608777.85455,67,355649608777.85455
2020-10-01,349583519303.171,67,349583519303.171
2020-10-02,344369056867.5688,69,344369056867.5688
2020-10-03,344826745019.06586,69,344826745019.06586
2020-10-04,350256676199.2331,69,350256676199.2331
2020-10-05,352761772907.7465,68,352761772907.7465
2020-10-06,341974232119.1036,68,341974232119.1036
2020-10-07,344517198011.2535,69,344517198011.2535
2020-10-08,353124478495.7224,69,353124478495.7224
2020-10-09,362004036500.39716,70,362004036500.39716
2020-10-10,370695879108.3605,69,370695879108.3605
2020-10-11,374577747370.53253,69,374577747370.53253
2020-10-12,381776754100.9454,70,381776754100.9454
2020-10-13,382029424523.2368,70,382029424523.2368
2020-10-14,379514486115.23224,70,379514486115.23224
2020-10-15,400052070940.37164,70,400052070940.37164
2020-10-16,381512633927.02795,70,381512633927.02795
2020-10-17,381617184941.5336,70,381617184941.5336
2020-10-18,379379612421.8614,70,379379612421.8614
2020-10-19,384960826242.67926,70,384960826242.67926
2020-10-20,381299799282.54956,71,381299799282.54956
2020-10-21,402699745654.9949,72,402699745654.9949
2020-10-22,408761782710.67017,72,408761782710.67017
2020-10-23,408100350636.20496,71,408100350636.20496
2020-10-24,413999003120.63513,71,413999003120.63513
2020-10-25,419168762196.79706,71,419168762196.79706
2020-10-26,413588149512.2421,71,413588149512.2421
2020-10-27,428489362470.84375,71,428489362470.84375
2020-10-28,414519756122.5794,73,414519756122.5794
2020-10-29,415986835328.24225,75,415986835328.24225
2020-10-30,413180334519.2784,75,413180334519.2784
2020-10-31,419885516441.0323,75,419885516441.0323
2020-11-01,421421937243.33203,75,421421937243.33203
2020-11-02,411824426408.0987,75,411824426408.0987
2020-11-03,418378917908.0595,75,418378917908.0595
2020-11-04,423455964633.7695,76,423455964633.7695
2020-11-05,457213300832.5266,76,457213300832.5266
2020-11-06,469023043444.6122,76,469023043444.6122
2020-11-07,447516083565.0353,75,447516083565.0353
2020-11-08,466683140290.67847,75,466683140290.67847
2020-11-09,461855618978.2745,76,461855618978.2745
2020-11-10,463243853900.6429,75,463243853900.6429
2020-11-11,472589914163.175,76,472589914163.175
2020-11-12,482811180876.39716,77,482811180876.39716
2020-11-13,489183886075.2383,77,489183886075.2383
2020-11-14,481493244437.1626,77,481493244437.1626
2020-11-15,475458637491.08936,77,475458637491.08936
2020-11-16,495599848438.19885,77,495599848438.19885
2020-11-17,522389243979.3863,77,522389243979.3863
2020-11-18,522852149853.36755,77,522852149853.36755
2020-11-19,522869200280.0781,77,522869200280.0781
2020-11-20,548238692813.9704,77,548238692813.9704
2020-11-21,568210018739.1692,77,568210018739.1692
2020-11-22,559606826260.4141,77,559606826260.4141
2020-11-23,581721625737.1975,76,581721625737.1975
2020-11-24,606997928909.1165,76,606997928909.1165
2020-11-25,587670184040.6738,76,587670184040.6738
2020-11-26,533730488597.2385,76,533730488597.2385
2020-11-27,535288571319.4003,77,535288571319.4003
2020-11-28,557019395060.7136,77,557019395060.7136
2020-11-29,571178907002.8363,77,571178907002.8363
2020-11-30,612884106046.5438,77,612884106046.5438
2020-12-01,585498899159.6498,76,585498899159.6498
2020-12-02,599439150683.7538,76,599439150683.7538
2020-12-03,607561574231.326,76,607561574231.326
2020-12-04,574891330122.5416,77,574891330122.5416
2020-12-05,593133890801.4559,77,593133890801.4559
2020-12-06,599027399697.1459,77,599027399697.1459
2020-12-07,594447819496.7379,76,594447819496.7379
2020-12-08,563624513869.2024,77,563624513869.2024
2020-12-09,574699292097.5,76,574699292097.5
2020-12-10,564068363570.4979,76,564068363570.4979
2020-12-11,554267852612.4535,77,554267852612.4535
2020-12-12,572622632652.3552,77,572622632652.3552
2020-12-13,585428819832.3097,77,585428819832.3097
2020-12-14,586418522768.8035,77,586418522768.8035
2020-12-15,588872718876.9833,76,588872718876.9833
2020-12-16,642920635991.5016,76,642920635991.5016
2020-12-17,674248778253.242,76,674248778253.242
2020-12-18,687173611453.6166,77,687173611453.6166
2020-12-19,705686250112.5321,78,705686250112.5321
2020-12-20,695448916264.2925,78,695448916264.2925
2020-12-21,666541630114.3383,77,666541630114.3383
2020-12-22,687479884519.862,77,687479884519.862
2020-12-23,645321007625.4178,78,645321007625.4178
2020-12-24,671426547601.1074,78,671426547601.1074
2020-12-25,695320399686.5667,79,695320399686.5667
2020-12-26,730342847146.3251,80,730342847146.3251
2020-12-27,730525223790.8226,80,730525223790.8226
2020-12-28,755106328532.2103,79,755106328532.2103
2020-12-29,756952187806.5486,80,756952187806.5486
2020-12-30,788970591171.5276,79,788970591171.5276
2020-12-31,793878127750.0583,79,793878127750.0583
2021-01-01,801032510762.8124,79,801032510762.8124
2021-01-02,862453010374.7971,80,862453010374.7971
2021-01-03,908102960510.7122,80,908102960510.7122
2021-01-04,902663145032.2467,79,902663145032.2467
2021-01-05,959294938617.373,81,959294938617.373
2021-01-06,1044875980949.4879,80,1044875980949.4879
2021-01-07,1097808380615.9426,80,1097808380615.9426
2021-01-08,1126120760658.495,80,1126120760658.495
2021-01-09,1132165415493.7092,81,1132165415493.7092
2021-01-10,1089670465813.1757,81,1089670465813.1757
2021-01-11,994259779791.4818,81,994259779791.4818
2021-01-12,955321564006.1256,81,955321564006.1256
2021-01-13,1047724704969.6794,80,1047724704969.6794
2021-01-14,1099642359296.6575,81,1099642359296.6575
2021-01-15,1046629752079.6124,81,1046629752079.6124
2021-01-16,1050937976880.3418,81,1050937976880.3418
2021-01-17,1050953740285.2294,81,1050953740285.2294
2021-01-18,1074840360476.6665,81,1074840360476.6665
2021-01-19,1073224592466.094,81,1073224592466.094
2021-01-20,1066629067715.2043,80,1066629067715.2043
2021-01-21,916651101031.6814,80,916651101031.6814
2021-01-22,988716399950.7356,81,988716399950.7356
2021-01-23,974734631745.8016,80,974734631745.8016
2021-01-24,1004487931890.761,80,1004487931890.761
2021-01-25,992689440659.6986,81,992689440659.6986
2021-01-26,1004181096454.1211,81,1004181096454.1211
2021-01-27,936564907659.3937,81,936564907659.3937
2021-01-28,1025175621961.2032,81,1025175621961.2032
2021-01-29,1054271109169.1262,81,1054271109169.1262
2021-01-30,1068267056369.4596,81,1068267056369.4596
2021-01-31,1041099398130.2526,81,1041099398130.2526
2021-02-01,1058653826377.2225,81,1058653826377.2225
2021-02-02,1118355391771.8904,81,1118355391771.8904
2021-02-03,1188262458793.096,81,1188262458793.096
2021-02-04,1176367565216.8203,81,1176367565216.8203
2021-02-05,1238708839583.5095,81,1238708839583.5095
2021-02-06,1254373249435.6958,81,1254373249435.6958
2021-02-07,1246842958480.3337,81,1246842958480.3337
2021-02-08,1432126613610.067,82,1432126613610.067
2021-02-09,1468208582626.427,82,1468208582626.427
2021-02-10,1459136491188.8633,82,1459136491188.8633
2021-02-11,1545008642718.2896,82,1545008642718.2896
2021-02-12,1574498256110.5383,82,1574498256110.5383
2021-02-13,1571645180100.2732,82,1571645180100.2732
2021-02-14,1587167133997.2583,82,1587167133997.2583
2021-02-15,1556430257940.0344,82,1556430257940.0344
2021-02-16,1577902837992.869,82,1577902837992.869
2021-02-17,1662651656836.9158,82,1662651656836.9158
2021-02-18,1677256008313.67,82,1677256008313.67
2021-02-19,1791221267548.607,82,1791221267548.607
2021-02-20,1782875659572.8342,82,1782875659572.8342
2021-02-21,1827186952085.9907,83,1827186952085.9907
2021-02-22,1721417074662.0728,83,1721417074662.0728
2021-02-23,1531369326789.9631,84,1531369326789.9631
2021-02-24,1578685309547.598,84,1578685309547.598
2021-02-25,1483734864405.9343,84,1483734864405.9343
2021-02-26,1469691950579.5818,84,1469691950579.5818
2021-02-27,1479862965307.5874,84,1479862965307.5874
2021-02-28,1434740906561.8918,84,1434740906561.8918
2021-03-01,1578811096628.0774,84,1578811096628.0774
2021-03-02,1540017345521.8389,84,1540017345521.8389
2021-03-03,1608354097251.7698,84,1608354097251.7698
2021-03-04,1553644013166.7837,84,1553644013166.7837
2021-03-05,1555655911662.9526,84,1555655911662.9526
2021-03-06,1571336156552.4517,84,1571336156552.4517
2021-03-07,1642929731911.7458,84,1642929731911.7458
2021-03-08,1688152416269.183,84,1688152416269.183
2021-03-09,1773631010831.9507,84,1773631010831.9507
2021-03-10,1773580942278.017,84,1773580942278.017
2021-03-11,1821186179891.754,84,1821186179891.754
2021-03-12,1796525393182.5867,84,1796525393182.5867
2021-03-13,1917481629484.7546,84,1917481629484.7546
2021-03-14,1863038026290.1543,84,1863038026290.1543
2021-03-15,1779661897055.2766,84,1779661897055.2766
2021-03-16,1819041143789.91,84,1819041143789.91
2021-03-17,1900562695957.2415,84,1900562695957.2415
2021-03-18,1860417267941.7231,84,1860417267941.7231
2021-03-19,1888199998204.419,84,1888199998204.419
2021-03-20,1881729295755.1777,84,1881729295755.1777
2021-03-21,1860971295645.2852,84,1860971295645.2852
2021-03-22,1771324811596.947,84,1771324811596.947
2021-03-23,1778710271649.6323,84,1778710271649.6323
2021-03-24,1706860572820.2454,84,1706860572820.2454
2021-03-25,1687432504624.5085,84,1687432504624.5085
2021-03-26,1828275941196.8718,84,1828275941196.8718
2021-03-27,1852860182320.5396,84,1852860182320.5396
2021-03-28,1852375188468.4517,84,1852375188468.4517
2021-03-29,1922358754893.806,84,1922358754893.806
2021-03-30,1972516275496.363,84,1972516275496.363
2021-03-31,2007246702518.1318,84,2007246702518.1318
2021-04-01,2024818735776.173,84,2024818735776.173
2021-04-02,2056657419327.889,85,2056657419327.889
2021-04-03,1990172703642.3115,85,1990172703642.3115
2021-04-04,2052953622703.6726,85,2052953622703.6726
2021-04-05,2089998411869.3916,85,2089998411869.3916
2021-04-06,2089105772841.4094,85,2089105772841.4094
2021-04-07,1979778489499.9685,85,1979778489499.9685
2021-04-08,2077980508165.3132,85,2077980508165.3132
2021-04-09,2091976445954.3096,85,2091976445954.3096
2021-04-10,2166548775212.9065,85,2166548775212.9065
2021-04-11,2198101934258.6458,85,2198101934258.6458
2021-04-12,2204211160330.022,85,2204211160330.022
2021-04-13,2327338922828.269,85,2327338922828.269
2021-04-14,2362493390750.151,85,2362493390750.151
2021-04-15,2403076578064.093,85,2403076578064.093
2021-04-16,2381406081133.3086,85,2381406081133.3086
2021-04-17,2331542839503.094,85,2331542839503.094
2021-04-18,2167258193398.2117,85,2167258193398.2117
2021-04-19,2129491933346.532,85,2129491933346.532
2021-04-20,2183988621433.5671,85,2183988621433.5671
2021-04-21,2101806351965.9395,85,2101806351965.9395
2021-04-22,2022470098806.6855,85,2022470098806.6855
2021-04-23,1995400355214.5693,85,1995400355214.5693
2021-04-24,1917545159094.9614,85,1917545159094.9614
2021-04-25,1913794855316.688,85,1913794855316.688
2021-04-26,2131514749031.0762,85,2131514749031.0762
2021-04-27,2195830613086.0435,85,2195830613086.0435
2021-04-28,2205606334191.518,85,2205606334191.518
2021-04-29,2179823093007.85,86,2179823093007.85
2021-04-30,2320268353945.5703,86,2320268353945.5703
2021-05-01,2367939774874.1333,86,2367939774874.1333
2021-05-02,2326991100850.4023,86,2326991100850.4023
2021-05-03,2428181825545.226,86,2428181825545.226
2021-05-04,2282523476670.3486,86,2282523476670.3486
2021-05-05,2503177259046.3574,86,2503177259046.3574
2021-05-06,2483304324897.702,86,2483304324897.702
2021-05-07,2513241903851.318,86,2513241903851.318
2021-05-08,2599115362935.587,86,2599115362935.587
2021-05-09,2588093059945.8716,86,2588093059945.8716
2021-05-10,2704354431872.114,87,2704354431872.114
2021-05-11,2768435367420.112,87,2768435367420.112
2021-05-12,2376162035358.918,87,2376162035358.918
2021-05-13,2450721790767.29,87,2450721790767.29
2021-05-14,2546767545769.521,87,2546767545769.521
2021-05-15,2355201040553.44,87,2355201040553.44
2021-05-16,2340272868866.703,87,2340272868866.703
2021-05-17,2175181738789.8503,87,2175181738789.8503
2021-05-18,2185947828903.978,88,2185947828903.978
2021-05-19,1658617650018.076,88,1658617650018.076
2021-05-20,1896631801974.8562,88,1896631801974.8562
2021-05-21,1678944207052.645,88,1678944207052.645
2021-05-22,1627166159249.9321,88,1627166159249.9321
2021-05-23,1483409101886.478,88,1483409101886.478
2021-05-24,1736751168433.606,88,1736751168433.606
2021-05-25,1724993539508.0715,88,1724993539508.0715
2021-05-26,1820199737000.6284,88,1820199737000.6284
2021-05-27,1745756491745.0635,88,1745756491745.0635
2021-05-28,1591722512168.0732,88,1591722512168.0732
2021-05-29,1522587408266.7458,88,1522587408266.7458
2021-05-30,1585316432545.7146,88,1585316432545.7146
2021-05-31,1713865047568.057,88,1713865047568.057
2021-06-01,1687236863802.1523,89,1687236863802.1523
2021-06-02,1743454633297.8154,89,1743454633297.8154
2021-06-03,1844478712677.725,89,1844478712677.725
2021-06-04,1722876194415.922,89,1722876194415.922
2021-06-05,1673049418622.8162,89,1673049418622.8162
2021-06-06,1698328102401.413,89,1698328102401.413
2021-06-07,1578896783571.0176,89,1578896783571.0176
2021-06-08,1561300684680.4626,89,1561300684680.4626
2021-06-09,1676655942209.0112,89,1676655942209.0112
2021-06-10,1607996416870.6692,89,1607996416870.6692
2021-06-11,1575485372232.8843,89,1575485372232.8843
2021-06-12,1538009951410.1487,90,1538009951410.1487
2021-06-13,1661117328722.9724,90,1661117328722.9724
2021-06-14,1695443554456.5017,90,1695443554456.5017
2021-06-15,1716931871745.79,90,1716931871745.79
2021-06-16,1609263826049.8074,90,1609263826049.8074
2021-06-17,1606035185905.044,90,1606035185905.044
2021-06-18,1509005522223.0737,90,1509005522223.0737
2021-06-19,1490646142290.3237,90,1490646142290.3237
2021-06-20,1504725854321.263,90,1504725854321.263
2021-06-21,1262648437660.472,90,1262648437660.472
2021-06-22,1267891831980.3643,90,1267891831980.3643
2021-06-23,1351838527233.6196,90,1351838527233.6196
2021-06-24,1389023179874.6624,90,1389023179874.6624
2021-06-25,1266070985489.877,90,1266070985489.877
2021-06-26,1281279088134.0308,90,1281279088134.0308
2021-06-27,1379119577875.5276,90,1379119577875.5276
2021-06-28,1396200657772.1216,90,1396200657772.1216
2021-06-29,1462765311428.651,90,1462765311428.651
2021-06-30,1458973228622.7722,90,1458973228622.7722
2021-07-01,1384491934228.0063,90,1384491934228.0063
2021-07-02,1398236186709.46,90,1398236186709.46
2021-07-03,1437021749867.385,90,1437021749867.385
2021-07-04,1470123417388.3125,90,1470123417388.3125
2021-07-05,1407550096852.7412,90,1407550096852.7412
2021-07-06,1448649341685.3699,90,1448649341685.3699
2021-07-07,1438029939497.979,90,1438029939497.979
2021-07-08,1366289767512.474,91,1366289767512.474
2021-07-09,1398680319551.4644,91,1398680319551.4644
2021-07-10,1381572168530.0042,92,1381572168530.0042
2021-07-11,1406612478918.6692,92,1406612478918.6692
2021-07-12,1357119575248.686,92,1357119575248.686
2021-07-13,1323202763786.9902,92,1323202763786.9902
2021-07-14,1331302545949.3687,92,1331302545949.3687
2021-07-15,1283861443748.4353,92,1283861443748.4353
2021-07-16,1254606355876.3752,92,1254606355876.3752
2021-07-17,1260033466322.764,92,1260033466322.764
2021-07-18,1267149360390.0957,92,1267149360390.0957
2021-07-19,1213375876473.2637,92,1213375876473.2637
2021-07-20,1170630581940.1858,92,1170630581940.1858
2021-07-21,1280604320710.0305,92,1280604320710.0305
2021-07-22,1299321533745.299,92,1299321533745.299
2021-07-23,1351641400986.0513,92,1351641400986.0513
2021-07-24,1387103133679.017,92,1387103133679.017
2021-07-25,1410374345582.3357,92,1410374345582.3357
2021-07-26,1459666382645.6096,92,1459666382645.6096
2021-07-27,1520124209414.05,92,1520124209414.05
2021-07-28,1538008505220.786,92,1538008505220.786
2021-07-29,1556974090636.25,93,1556974090636.25
2021-07-30,1626663545944.3772,93,1626663545944.3772
2021-07-31,1631953370526.91,93,1631953370526.91
2021-08-01,1593393726382.7449,93,1593393726382.7449
2021-08-02,1587783815582.6396,93,1587783815582.6396
2021-08-03,1546115761230.059,93,1546115761230.059
2021-08-04,1625605740206.4954,93,1625605740206.4954
2021-08-05,1671832923498.5244,93,1671832923498.5244
2021-08-06,1733661677055.0332,93,1733661677055.0332
2021-08-07,1841488499081.674,93,1841488499081.674
2021-08-08,1778648135486.214,93,1778648135486.214
2021-08-09,1879920998113.6665,93,1879920998113.6665
2021-08-10,1885487112303.777,94,1885487112303.777
2021-08-11,1918015855483.0703,94,1918015855483.0703
2021-08-12,1866144733331.6582,94,1866144733331.6582
2021-08-13,2024102752812.5493,94,2024102752812.5493
2021-08-14,2015136638247.7048,94,2015136638247.7048
2021-08-15,2039163165213.011,94,2039163165213.011
2021-08-16,1985389239606.7124,94,1985389239606.7124
2021-08-17,1907597221480.6099,94,1907597221480.6099
2021-08-18,1931678813332.2239,94,1931678813332.2239
2021-08-19,2036990338862.0574,94,2036990338862.0574
2021-08-20,2131999814923.4175,94,2131999814923.4175
2021-08-21,2111344118223.4932,94,2111344118223.4932
2021-08-22,2132878285886.416,94,2132878285886.416
2021-08-23,2174506002736.4854,94,2174506002736.4854
2021-08-24,2066432684568.0266,94,2066432684568.0266
2021-08-25,2116748976676.4956,94,2116748976676.4956
2021-08-26,2013675922591.1904,94,2013675922591.1904
2021-08-27,2144513631227.833,96,2144513631227.833
2021-08-28,2135501899505.9314,96,2135501899505.9314
2021-08-29,2130550908453.7988,96,2130550908453.7988
2021-08-30,2076192465025.8855,96,2076192465025.8855
2021-08-31,2125071485935.1995,96,2125071485935.1995
2021-09-01,2248615310498.41,96,2248615310498.41
2021-09-02,2264820176636.513,96,2264820176636.513
2021-09-03,2321540656234.947,96,2321540656234.947
2021-09-04,2326126216087.483,96,2326126216087.483
2021-09-05,2412375868495.5713,96,2412375868495.5713
2021-09-06,2441358395845.9883,96,2441358395845.9883
2021-09-07,2135969526575.387,96,2135969526575.387
2021-09-08,2163170775680.5913,97,2163170775680.5913
2021-09-09,2180540513499.322,97,2180540513499.322
2021-09-10,2089711521844.4524,97,2089711521844.4524
2021-09-11,2123265129844.9587,97,2123265129844.9587
2021-09-12,2181938893091.272,97,2181938893091.272
2021-09-13,2103227453312.245,97,2103227453312.245
2021-09-14,2179898926055.933,98,2179898926055.933
2021-09-15,2254991266948.5884,98,2254991266948.5884
2021-09-16,2231947748800.657,98,2231947748800.657
2021-09-17,2171928954807.5679,99,2171928954807.5679
2021-09-18,2223784716854.2627,99,2223784716854.2627
2021-09-19,2163637836738.6685,99,2163637836738.6685
2021-09-20,1917564509402.9714,99,1917564509402.9714
2021-09-21,1817305604093.1653,99,1817305604093.1653
2021-09-22,2008349664248.6777,99,2008349664248.6777
2021-09-23,2063736950095.2913,99,2063736950095.2913
2021-09-24,1940136682729.3364,99,1940136682729.3364
2021-09-25,1926168373457.7703,99,1926168373457.7703
2021-09-26,1950009984085.9395,99,1950009984085.9395
2021-09-27,1900642593607.0312,99,1900642593607.0312
2021-09-28,1834762009702.893,99,1834762009702.893
2021-09-29,1875101747794.2063,99,1875101747794.2063
2021-09-30,1962406692990.225,99,1962406692990.225
2021-10-01,2159277708391.404,99,2159277708391.404
2021-10-02,2170426386765.3237,99,2170426386765.3237
