time,total_market_cap,symbols_count,total_index
2020-05-27,533073301471.24304,65,533073301471.24304
2020-05-28,542273967578.76306,65,542273967578.76306
2020-05-29,541692454569.6501,65,541692454569.6501
2020-05-30,552951465398.9371,65,552951465398.9371
2020-05-31,544976861225.86975,65,544976861225.86975
2020-06-01,564662163234.8177,65,564662163234.8177
2020-06-02,548158813093.6916,65,548158813093.6916
2020-06-03,553026547544.1349,65,553026547544.1349
2020-06-04,557958325513.0543,65,557958325513.0543
2020-06-05,552555485835.3802,65,552555485835.3802
2020-06-06,553265708217.252,65,553265708217.252
2020-06-07,556123876129.8257,65,556123876129.8257
2020-06-08,557480106302.6927,65,557480106302.6927
2020-06-09,559615513691.8185,65,559615513691.8185
2020-06-10,561601435013.607,65,561601435013.607
2020-06-11,542465485299.8044,66,542465485299.8044
2020-06-12,548905799785.67053,66,548905799785.67053
2020-06-13,549130977794.66364,66,549130977794.66364
2020-06-14,546661471533.89355,66,546661471533.89355
2020-06-15,546551603496.42224,66,546551603496.42224
2020-06-16,547483761482.10706,66,547483761482.10706
2020-06-17,548375302583.1348,67,548375302583.1348
2020-06-18,546931541629.61206,67,546931541629.61206
2020-06-19,542314658797.0499,67,542314658797.0499
2020-06-20,545358755254.9955,67,545358755254.9955
2020-06-21,546167524519.6889,67,546167524519.6889
2020-06-22,554688930744.7906,67,554688930744.7906
2020-06-23,556184338859.9747,67,556184338859.9747
2020-06-24,545860719665.8528,67,545860719665.8528
2020-06-25,545637358198.1472,67,545637358198.1472
2020-06-26,542030814850.1274,67,542030814850.1274
2020-06-27,536078884435.52826,67,536078884435.52826
2020-06-28,539393134215.13336,67,539393134215.13336
2020-06-29,541622934573.42395,67,541622934573.42395
2020-06-30,540608700275.33716,67,540608700275.33716
2020-07-01,544476097010.34406,67,544476097010.34406
2020-07-02,545635883654.2287,67,545635883654.2287
2020-07-03,545831576513.76587,67,545831576513.76587
2020-07-04,548570108394.28265,67,548570108394.28265
2020-07-05,546037315148.3375,67,546037315148.3375
2020-07-06,557706592539.5798,67,557706592539.5798
2020-07-07,556038139824.9487,67,556038139824.9487
2020-07-08,566475579702.9741,67,566475579702.9741
2020-07-09,562324323639.5721,67,562324323639.5721
2020-07-10,559561120025.0454,67,559561120025.0454
2020-07-11,558337803357.47,67,558337803357.47
2020-07-12,560091958150.559,67,560091958150.559
2020-07-13,559757855246.1287,68,559757855246.1287
2020-07-14,559916075791.9685,68,559916075791.9685
2020-07-15,556978019000.642,67,556978019000.642
2020-07-16,554210945470.3939,67,554210945470.3939
2020-07-17,554928677484.5409,67,554928677484.5409
2020-07-18,554547107204.1597,67,554547107204.1597
2020-07-19,556184127313.7574,67,556184127313.7574
2020-07-20,553462023410.1721,67,553462023410.1721
2020-07-21,560082237519.6152,67,560082237519.6152
2020-07-22,567753708140.795,67,567753708140.795
2020-07-23,570213750540.1786,67,570213750540.1786
2020-07-24,568328749335.6267,67,568328749335.6267
2020-07-25,577434903211.7385,67,577434903211.7385
2020-07-26,584029306426.3932,67,584029306426.3932
2020-07-27,607647662609.1676,67,607647662609.1676
2020-07-28,607676158012.5657,67,607676158012.5657
2020-07-29,612032978008.8302,67,612032978008.8302
2020-07-30,615130993827.5968,67,615130993827.5968
2020-07-31,622718250558.0667,67,622718250558.0667
2020-08-01,641748891743.191,68,641748891743.191
2020-08-02,622188041699.7062,68,622188041699.7062
2020-08-03,631786938192.2477,68,631786938192.2477
2020-08-04,631692002555.5087,68,631692002555.5087
2020-08-05,645705622939.7677,68,645705622939.7677
2020-08-06,647823314400.6835,68,647823314400.6835
2020-08-07,640765483800.8458,68,640765483800.8458
2020-08-08,648881178700.7229,68,648881178700.7229
2020-08-09,649234983613.3069,68,649234983613.3069
2020-08-10,656416380603.2339,68,656416380603.2339
2020-08-11,640107141744.6332,68,640107141744.6332
2020-08-12,652880801602.6909,68,652880801602.6909
2020-08-13,666642596677.9077,68,666642596677.9077
2020-08-14,679161229478.0281,70,679161229478.0281
2020-08-15,675670365871.2383,70,675670365871.2383
2020-08-16,677352709745.6891,70,677352709745.6891
2020-08-17,680401749417.4105,70,680401749417.4105
2020-08-18,671206505003.3546,70,671206505003.3546
2020-08-19,662480683626.4744,70,662480683626.4744
2020-08-20,667548851314.4153,70,667548851314.4153
2020-08-21,652206641517.8904,70,652206641517.8904
2020-08-22,658132435922.2489,70,658132435922.2489
2020-08-23,658952392777.5156,70,658952392777.5156
2020-08-24,666198219920.9652,70,666198219920.9652
2020-08-25,651016829775.8278,70,651016829775.8278
2020-08-26,654868314512.4055,70,654868314512.4055
2020-08-27,647719117186.5925,70,647719117186.5925
2020-08-28,658521133525.6458,70,658521133525.6458
2020-08-29,659664031370.8365,70,659664031370.8365
2020-08-30,669569775102.9152,70,669569775102.9152
2020-08-31,670886146540.6052,70,670886146540.6052
2020-09-01,686210432394.0707,70,686210432394.0707
2020-09-02,662166885676.2225,70,662166885676.2225
2020-09-03,616827780048.4713,70,616827780048.4713
2020-09-04,624587732167.0813,71,624587732167.0813
2020-09-05,600504756549.1534,71,600504756549.1534
2020-09-06,610358326534.9019,71,610358326534.9019
2020-09-07,611303483630.795,71,611303483630.795
2020-09-08,602667809853.1428,71,602667809853.1428
2020-09-09,610070275013.0585,71,610070275013.0585
2020-09-10,615018146012.2745,71,615018146012.2745
2020-09-11,617252608373.5972,72,617252608373.5972
2020-09-12,621196070605.2631,72,621196070605.2631
2020-09-13,612721990227.4667,72,612721990227.4667
2020-09-14,622889444519.08,72,622889444519.08
2020-09-15,619615624419.8295,72,619615624419.8295
2020-09-16,622675762810.4464,72,622675762810.4464
2020-09-17,626139451818.9021,72,626139451818.9021
2020-09-18,628362905408.3418,74,628362905408.3418
2020-09-19,631443849175.7693,74,631443849175.7693
2020-09-20,622638065497.7988,74,622638065497.7988
2020-09-21,602253661371.2133,74,602253661371.2133
2020-09-22,607183604115.3683,74,607183604115.3683
2020-09-23,593721079734.9131,74,593721079734.9131
2020-09-24,613942065163.2279,74,613942065163.2279
2020-09-25,615383363451.3961,74,615383363451.3961
2020-09-26,617098628518.5704,74,617098628518.5704
2020-09-27,617334814515.464,74,617334814515.464
2020-09-28,616426892545.8545,74,616426892545.8545
2020-09-29,623340152000.5021,74,623340152000.5021
2020-09-30,622540808263.2115,75,622540808263.2115
2020-10-01,616366396941.4567,75,616366396941.4567
2020-10-02,611224448716.958,77,611224448716.958
2020-10-03,611711327451.169,77,611711327451.169
2020-10-04,617146982482.8167,77,617146982482.8167
2020-10-05,619585718485.1067,76,619585718485.1067
2020-10-06,608722640093.2216,76,608722640093.2216
2020-10-07,611238008296.1348,77,611238008296.1348
2020-10-08,619990864656.4908,77,619990864656.4908
2020-10-09,628908359684.3928,78,628908359684.3928
2020-10-10,637513799953.1514,77,637513799953.1514
2020-10-11,641379393110.6135,77,641379393110.6135
2020-10-12,648673817526.968,78,648673817526.968
2020-10-13,648867075267.7355,78,648867075267.7355
2020-10-14,646357112918.0369,78,646357112918.0369
2020-10-15,666848799802.9171,78,666848799802.9171
2020-10-16,648354464083.457,78,648354464083.457
2020-10-17,648368504909.655,78,648368504909.655
2020-10-18,646142153486.9264,78,646142153486.9264
2020-10-19,651783954751.293,78,651783954751.293
2020-10-20,648109628492.8851,79,648109628492.8851
2020-10-21,669645218810.7892,80,669645218810.7892
2020-10-22,675565171709.0074,80,675565171709.0074
2020-10-23,674849381039.7766,79,674849381039.7766
2020-10-24,680720669636.9042,79,680720669636.9042
2020-10-25,685856910487.4639,79,685856910487.4639
2020-10-26,680365124976.6652,79,680365124976.6652
2020-10-27,695112080298.8016,79,695112080298.8016
2020-10-28,681185286477.4701,81,681185286477.4701
2020-10-29,682662595254.9379,83,682662595254.9379
2020-10-30,679953781879.2506,83,679953781879.2506
2020-10-31,686524761824.9146,83,686524761824.9146
2020-11-01,688056373746.1368,83,688056373746.1368
2020-11-02,678488767749.4131,83,678488767749.4131
2020-11-03,685087884380.4733,83,685087884380.4733
2020-11-04,690284650232.1393,84,690284650232.1393
2020-11-05,723921824518.9448,84,723921824518.9448
2020-11-06,735726038923.9133,84,735726038923.9133
2020-11-07,714455491686.6575,83,714455491686.6575
2020-11-08,733476713575.2065,83,733476713575.2065
2020-11-09,728540027675.9352,84,728540027675.9352
2020-11-10,730048586076.8191,83,730048586076.8191
2020-11-11,739360578887.6471,84,739360578887.6471
2020-11-12,749421700883.4332,85,749421700883.4332
2020-11-13,755822646250.2676,85,755822646250.2676
2020-11-14,748133394677.9305,85,748133394677.9305
2020-11-15,742152288232.5992,85,742152288232.5992
2020-11-16,762250932730.0726,85,762250932730.0726
2020-11-17,789106616936.291,85,789106616936.291
2020-11-18,789473796534.8958,85,789473796534.8958
2020-11-19,789567985789.457,85,789567985789.457
2020-11-20,814876594570.103,85,814876594570.103
2020-11-21,834554126226.1792,85,834554126226.1792
2020-11-22,826004368246.0999,85,826004368246.0999
2020-11-23,848257379564.8757,84,848257379564.8757
2020-11-24,873453484884.864,84,873453484884.864
2020-11-25,854191528910.9592,84,854191528910.9592
2020-11-26,800645937582.7937,84,800645937582.7937
2020-11-27,802071250046.7126,85,802071250046.7126
2020-11-28,823697888763.9138,85,823697888763.9138
2020-11-29,837846642794.9474,85,837846642794.9474
2020-11-30,879476431314.6708,85,879476431314.6708
2020-12-01,852282659880.4713,84,852282659880.4713
2020-12-02,866092581016.7001,84,866092581016.7001
2020-12-03,874247507706.2473,84,874247507706.2473
2020-12-04,841466731665.3027,85,841466731665.3027
2020-12-05,859771355087.4661,85,859771355087.4661
2020-12-06,865803912640.8185,85,865803912640.8185
2020-12-07,861108017370.0,84,861108017370.0
2020-12-08,830136382334.4192,85,830136382334.4192
2020-12-09,841368804508.4454,84,841368804508.4454
2020-12-10,830651524263.3308,84,830651524263.3308
2020-12-11,820879838519.7081,85,820879838519.7081
2020-12-12,839235143260.9943,85,839235143260.9943
2020-12-13,851937843524.2047,85,851937843524.2047
2020-12-14,852924265460.7726,85,852924265460.7726
2020-12-15,855595698261.3778,84,855595698261.3778
2020-12-16,909446152759.2413,84,909446152759.2413
2020-12-17,940779697035.3927,84,940779697035.3927
2020-12-18,953894509705.6575,85,953894509705.6575
2020-12-19,972342597074.4763,86,972342597074.4763
2020-12-20,961938766670.4274,86,961938766670.4274
2020-12-21,933062060921.9285,85,933062060921.9285
2020-12-22,953956590626.082,85,953956590626.082
2020-12-23,911773495489.2487,86,911773495489.2487
2020-12-24,937987674099.4738,86,937987674099.4738
2020-12-25,961941983587.4225,87,961941983587.4225
2020-12-26,996617890755.4731,88,996617890755.4731
2020-12-27,997190143984.0991,89,997190143984.0991
2020-12-28,1021732310900.3545,88,1021732310900.3545
2020-12-29,1023563141337.1166,89,1023563141337.1166
2020-12-30,1055894402786.1877,88,1055894402786.1877
2020-12-31,1060855154191.5411,88,1060855154191.5411
2021-01-01,1068259389666.4215,88,1068259389666.4215
2021-01-02,1129454568860.7732,89,1129454568860.7732
2021-01-03,1175053331982.2585,89,1175053331982.2585
2021-01-04,1169539620036.211,88,1169539620036.211
2021-01-05,1226594635294.5862,90,1226594635294.5862
2021-01-06,1312023906858.7668,89,1312023906858.7668
2021-01-07,1364594520642.3867,89,1364594520642.3867
2021-01-08,1392938556111.1328,89,1392938556111.1328
2021-01-09,1399522352239.145,90,1399522352239.145
2021-01-10,1356540789768.5884,90,1356540789768.5884
2021-01-11,1261192050303.651,90,1261192050303.651
2021-01-12,1222268578836.0605,90,1222268578836.0605
2021-01-13,1314536723283.0454,89,1314536723283.0454
2021-01-14,1366293307701.9043,90,1366293307701.9043
2021-01-15,1313419364126.0305,90,1313419364126.0305
2021-01-16,1317794072540.5713,90,1317794072540.5713
2021-01-17,1317867034212.556,90,1317867034212.556
2021-01-18,1341847044157.7627,90,1341847044157.7627
2021-01-19,1340117816488.696,90,1340117816488.696
2021-01-20,1333589234052.9387,89,1333589234052.9387
2021-01-21,1183448821139.3345,89,1183448821139.3345
2021-01-22,1255806722804.6392,90,1255806722804.6392
2021-01-23,1241668537230.9397,89,1241668537230.9397
2021-01-24,1271590529045.9321,89,1271590529045.9321
2021-01-25,1259504394232.0347,90,1259504394232.0347
2021-01-26,1271204918855.224,90,1271204918855.224
2021-01-27,1203698218745.9421,90,1203698218745.9421
2021-01-28,1292236017946.3997,90,1292236017946.3997
2021-01-29,1321172912959.122,90,1321172912959.122
2021-01-30,1335314077856.4985,90,1335314077856.4985
2021-01-31,1308065938551.1338,90,1308065938551.1338
2021-02-01,1325590252029.4504,90,1325590252029.4504
2021-02-02,1385463857209.59,90,1385463857209.59
2021-02-03,1455238662736.2249,90,1455238662736.2249
2021-02-04,1443270767210.4434,90,1443270767210.4434
2021-02-05,1505514720655.3586,90,1505514720655.3586
2021-02-06,1521370393442.6091,90,1521370393442.6091
2021-02-07,1513860877516.7412,90,1513860877516.7412
2021-02-08,1699113896351.2573,91,1699113896351.2573
2021-02-09,1735254842588.5955,91,1735254842588.5955
2021-02-10,1726087765134.6702,91,1726087765134.6702
2021-02-11,1811865964697.6736,91,1811865964697.6736
2021-02-12,1841603825569.0828,91,1841603825569.0828
2021-02-13,1838593521487.565,91,1838593521487.565
2021-02-14,1854112372086.205,91,1854112372086.205
2021-02-15,1823274358541.0664,91,1823274358541.0664
2021-02-16,1844769915418.7869,91,1844769915418.7869
2021-02-17,1929479368546.1846,91,1929479368546.1846
2021-02-18,1944028599228.4556,91,1944028599228.4556
2021-02-19,2058041848316.625,91,2058041848316.625
2021-02-20,2049649448731.4617,91,2049649448731.4617
2021-02-21,2094020902724.4355,92,2094020902724.4355
2021-02-22,1988233557206.5571,92,1988233557206.5571
2021-02-23,1798184268101.4128,93,1798184268101.4128
2021-02-24,1845625456468.7544,93,1845625456468.7544
2021-02-25,1750513883149.4883,93,1750513883149.4883
2021-02-26,1736429783858.7422,93,1736429783858.7422
2021-02-27,1746827558254.9355,93,1746827558254.9355
2021-02-28,1701902849278.1772,93,1701902849278.1772
2021-03-01,1845605943240.6313,93,1845605943240.6313
2021-03-02,1806953967062.6582,93,1806953967062.6582
2021-03-03,1875150760287.0444,93,1875150760287.0444
2021-03-04,1820383820871.0718,93,1820383820871.0718
2021-03-05,1822545215194.3398,93,1822545215194.3398
2021-03-06,1838079579949.838,93,1838079579949.838
2021-03-07,1909707061812.702,93,1909707061812.702
2021-03-08,1954935417064.0037,93,1954935417064.0037
2021-03-09,2040486818461.8445,93,2040486818461.8445
2021-03-10,2040412096450.139,93,2040412096450.139
2021-03-11,2088034398610.7422,93,2088034398610.7422
2021-03-12,2063335281783.9702,93,2063335281783.9702
2021-03-13,2184203395904.3533,93,2184203395904.3533
2021-03-14,2129726838060.2227,93,2129726838060.2227
2021-03-15,2046468495053.1199,93,2046468495053.1199
2021-03-16,2085786942161.2002,93,2085786942161.2002
2021-03-17,2167084085677.6294,93,2167084085677.6294
2021-03-18,2127408477386.033,93,2127408477386.033
2021-03-19,2155630093303.3794,93,2155630093303.3794
2021-03-20,2149067633174.7874,93,2149067633174.7874
2021-03-21,2128013942772.638,93,2128013942772.638
2021-03-22,2038489046338.8896,93,2038489046338.8896
2021-03-23,2045745403642.3203,93,2045745403642.3203
2021-03-24,1973958916394.688,93,1973958916394.688
2021-03-25,1954421871805.9482,93,1954421871805.9482
2021-03-26,2095321372383.566,93,2095321372383.566
2021-03-27,2119732247786.085,93,2119732247786.085
2021-03-28,2119288220062.8728,93,2119288220062.8728
2021-03-29,2189053376566.8743,93,2189053376566.8743
2021-03-30,2239445604180.3794,93,2239445604180.3794
2021-03-31,2273955105813.3306,93,2273955105813.3306
2021-04-01,2291713520004.5625,93,2291713520004.5625
2021-04-02,2323549623904.092,94,2323549623904.092
2021-04-03,2257706538532.195,94,2257706538532.195
2021-04-04,2320576719475.3013,94,2320576719475.3013
2021-04-05,2356778666622.722,94,2356778666622.722
2021-04-06,2356269220704.391,94,2356269220704.391
2021-04-07,2247040019623.165,94,2247040019623.165
2021-04-08,2344813169059.0894,94,2344813169059.0894
2021-04-09,2359041538961.5605,94,2359041538961.5605
2021-04-10,2433426739247.3677,94,2433426739247.3677
2021-04-11,2465480226955.3345,94,2465480226955.3345
2021-04-12,2470960200962.7666,94,2470960200962.7666
2021-04-13,2593902215039.177,94,2593902215039.177
2021-04-14,2629643117554.5527,94,2629643117554.5527
2021-04-15,2670025447783.974,94,2670025447783.974
2021-04-16,2648697472460.0625,94,2648697472460.0625
2021-04-17,2601289713335.348,94,2601289713335.348
2021-04-18,2434045358727.8994,94,2434045358727.8994
2021-04-19,2396216817842.582,94,2396216817842.582
2021-04-20,2450741686315.849,94,2450741686315.849
2021-04-21,2368583155940.21,94,2368583155940.21
2021-04-22,2289250702685.9414,94,2289250702685.9414
2021-04-23,2262200043911.055,94,2262200043911.055
2021-04-24,2184289760424.272,94,2184289760424.272
2021-04-25,2180558602308.1663,94,2180558602308.1663
2021-04-26,2398291954051.5034,94,2398291954051.5034
2021-04-27,2462605500251.476,94,2462605500251.476
2021-04-28,2472401823288.3896,94,2472401823288.3896
2021-04-29,2446588927502.5317,95,2446588927502.5317
2021-04-30,2587016996283.8066,95,2587016996283.8066
2021-05-01,2634740725743.5874,95,2634740725743.5874
2021-05-02,2593765654459.378,95,2593765654459.378
2021-05-03,2695000161181.136,95,2695000161181.136
2021-05-04,2549292817104.9893,95,2549292817104.9893
2021-05-05,2769934993153.6875,95,2769934993153.6875
2021-05-06,2750131178484.381,95,2750131178484.381
2021-05-07,2780086328432.8066,95,2780086328432.8066
2021-05-08,2865948444040.963,95,2865948444040.963
2021-05-09,2854926722612.7954,95,2854926722612.7954
2021-05-10,2971198424633.4536,96,2971198424633.4536
2021-05-11,3035256551306.3345,96,3035256551306.3345
2021-05-12,2642958790603.2075,96,2642958790603.2075
2021-05-13,2717493847387.54,96,2717493847387.54
2021-05-14,2813571492612.754,96,2813571492612.754
2021-05-15,2621986412828.7295,96,2621986412828.7295
2021-05-16,2607124852026.503,96,2607124852026.503
2021-05-17,2441984982951.0415,96,2441984982951.0415
2021-05-18,2452903342838.7324,97,2452903342838.7324
2021-05-19,1925734126994.0303,97,1925734126994.0303
2021-05-20,2163800345982.2942,97,2163800345982.2942
2021-05-21,1946170451248.0964,97,1946170451248.0964
2021-05-22,1894354373270.953,97,1894354373270.953
2021-05-23,1750596071126.5542,97,1750596071126.5542
2021-05-24,2003885214616.4927,97,2003885214616.4927
2021-05-25,1992052764710.1643,97,1992052764710.1643
2021-05-26,2087414315425.1938,97,2087414315425.1938
2021-05-27,2012805161187.0627,97,2012805161187.0627
2021-05-28,1858681905908.0537,97,1858681905908.0537
2021-05-29,1789509165470.0955,97,1789509165470.0955
2021-05-30,1852143746687.7222,97,1852143746687.7222
2021-05-31,1980847374540.982,97,1980847374540.982
2021-06-01,1954112022202.2397,98,1954112022202.2397
2021-06-02,2010438647007.4785,98,2010438647007.4785
2021-06-03,2111438853596.767,98,2111438853596.767
2021-06-04,1989974879008.8374,98,1989974879008.8374
2021-06-05,1939968421391.9712,98,1939968421391.9712
2021-06-06,1965378173698.0317,98,1965378173698.0317
2021-06-07,1845932164612.2139,98,1845932164612.2139
2021-06-08,1828404004663.6443,98,1828404004663.6443
2021-06-09,1943602496780.0493,98,1943602496780.0493
2021-06-10,1875004888821.933,98,1875004888821.933
2021-06-11,1842448768343.6582,98,1842448768343.6582
2021-06-12,1805143373752.4177,99,1805143373752.4177
2021-06-13,1927872059823.9866,99,1927872059823.9866
2021-06-14,1962418982633.4353,99,1962418982633.4353
2021-06-15,1983864330145.79,99,1983864330145.79
2021-06-16,1876070083426.1191,99,1876070083426.1191
2021-06-17,1873001025836.4392,99,1873001025836.4392
2021-06-18,1776197289469.551,99,1776197289469.551
2021-06-19,1757778293534.6868,99,1757778293534.6868
2021-06-20,1771726628569.354,99,1771726628569.354
2021-06-21,1529453551047.961,99,1529453551047.961
2021-06-22,1534907251158.3462,99,1534907251158.3462
2021-06-23,1618785797933.9158,99,1618785797933.9158
2021-06-24,1655821343767.499,99,1655821343767.499
2021-06-25,1532805728058.7456,99,1532805728058.7456
2021-06-26,1548391496456.6575,99,1548391496456.6575
2021-06-27,1646061482613.0017,99,1646061482613.0017
2021-06-28,1662945914927.176,99,1662945914927.176
2021-06-29,1729533278948.7634,99,1729533278948.7634
2021-06-30,1725783620359.403,99,1725783620359.403
2021-07-01,1651308612704.2864,99,1651308612704.2864
2021-07-02,1665019639275.71,99,1665019639275.71
2021-07-03,1703785264416.5454,99,1703785264416.5454
2021-07-04,1736761949002.1099,99,1736761949002.1099
2021-07-05,1674486139659.6106,99,1674486139659.6106
2021-07-06,1715446933699.3823,99,1715446933699.3823
2021-07-07,1704967735518.568,99,1704967735518.568
2021-07-08,1633044987039.8398,100,1633044987039.8398
2021-07-09,1665383814258.9785,100,1665383814258.9785
2021-07-10,1648362546203.9668,101,1648362546203.9668
2021-07-11,1673458957006.8967,101,1673458957006.8967
2021-07-12,1623978038659.8428,101,1623978038659.8428
2021-07-13,1589978419353.9067,101,1589978419353.9067
2021-07-14,1598123874148.1772,101,1598123874148.1772
2021-07-15,1550663953529.9885,101,1550663953529.9885
2021-07-16,1521485625587.939,101,1521485625587.939
2021-07-17,1526962632029.3936,101,1526962632029.3936
2021-07-18,1534100843128.307,101,1534100843128.307
2021-07-19,1480197361505.6804,101,1480197361505.6804
2021-07-20,1437493326662.8818,101,1437493326662.8818
2021-07-21,1547456249346.71,101,1547456249346.71
2021-07-22,1566175890322.102,101,1566175890322.102
2021-07-23,1618493952774.7498,101,1618493952774.7498
2021-07-24,1654035494300.1567,101,1654035494300.1567
2021-07-25,1677158902816.7312,101,1677158902816.7312
2021-07-26,1726499261370.4832,101,1726499261370.4832
2021-07-27,1786939947509.6091,101,1786939947509.6091
2021-07-28,1804800898282.0999,101,1804800898282.0999
2021-07-29,1823846516255.123,102,1823846516255.123
2021-07-30,1893503830929.482,102,1893503830929.482
2021-07-31,1898781645725.7263,102,1898781645725.7263
2021-08-01,1860258530814.5947,102,1860258530814.5947
2021-08-02,1854697025038.9473,102,1854697025038.9473
2021-08-03,1812975266888.8047,102,1812975266888.8047
2021-08-04,1892417516545.7202,102,1892417516545.7202
2021-08-05,1938600820207.8875,102,1938600820207.8875
2021-08-06,2000477732409.6897,102,2000477732409.6897
2021-08-07,2108308796111.9536,102,2108308796111.9536
2021-08-08,2045384679818.3503,102,2045384679818.3503
2021-08-09,2146670392335.646,102,2146670392335.646
2021-08-10,2152272339954.2502,103,2152272339954.2502
2021-08-11,2184852879517.8494,103,2184852879517.8494
2021-08-12,2133003027875.258,103,2133003027875.258
2021-08-13,2290887202921.0903,103,2290887202921.0903
2021-08-14,2282007980494.1553,103,2282007980494.1553
2021-08-15,2306036265925.879,103,2306036265925.879
2021-08-16,2252245847705.285,103,2252245847705.285
2021-08-17,2174426867398.1821,103,2174426867398.1821
2021-08-18,2198553324466.732,103,2198553324466.732
2021-08-19,2303674153274.085,103,2303674153274.085
2021-08-20,2398918068067.1753,103,2398918068067.1753
2021-08-21,2378230737952.318,103,2378230737952.318
2021-08-22,2399821444221.1978,103,2399821444221.1978
2021-08-23,2441474344948.1777,103,2441474344948.1777
2021-08-24,2333275106162.4985,103,2333275106162.4985
2021-08-25,2383592243877.6216,103,2383592243877.6216
2021-08-26,2280538590890.462,103,2280538590890.462
2021-08-27,2411363546637.71,105,2411363546637.71
2021-08-28,2402410194426.946,105,2402410194426.946
2021-08-29,2397606298156.0664,105,2397606298156.0664
2021-08-30,2343094108659.1797,105,2343094108659.1797
2021-08-31,2391972700587.827,105,2391972700587.827
2021-09-01,2515454989245.433,105,2515454989245.433
2021-09-02,2531655260621.9443,105,2531655260621.9443
2021-09-03,2588362568654.61,105,2588362568654.61
2021-09-04,2592987500689.721,105,2592987500689.721
2021-09-05,2679188434814.457,105,2679188434814.457
2021-09-06,2708093928171.5605,105,2708093928171.5605
2021-09-07,2402848120396.3623,105,2402848120396.3623
2021-09-08,2430004863188.4946,106,2430004863188.4946
2021-09-09,2447354306298.9214,106,2447354306298.9214
2021-09-10,2356551532314.1357,106,2356551532314.1357
2021-09-11,2390292008667.369,106,2390292008667.369
2021-09-12,2448611393330.1787,106,2448611393330.1787
2021-09-13,2370048681927.4165,106,2370048681927.4165
2021-09-14,2446787321892.4854,107,2446787321892.4854
2021-09-15,2521857785767.849,107,2521857785767.849
2021-09-16,2498779326302.7495,107,2498779326302.7495
2021-09-17,2438594232039.029,108,2438594232039.029
2021-09-18,2490382977264.8174,108,2490382977264.8174
2021-09-19,2430484933617.4873,108,2430484933617.4873
2021-09-20,2184332844766.6333,108,2184332844766.6333
2021-09-21,2084106960351.647,108,2084106960351.647
2021-09-22,2275079699785.344,108,2275079699785.344
2021-09-23,2330577874585.1265,108,2330577874585.1265
2021-09-24,2207043291991.5166,108,2207043291991.5166
2021-09-25,2193142580124.3154,108,2193142580124.3154
2021-09-26,2216906350492.827,108,2216906350492.827
2021-09-27,2167497765441.5515,108,2167497765441.5515
2021-09-28,2101573482859.0747,108,2101573482859.0747
2021-09-29,2141915904320.7349,108,2141915904320.7349
2021-09-30,2229198684479.884,108,2229198684479.884
2021-10-01,2426025987821.4062,108,2426025987821.4062
2021-10-02,2437220636878.3145,108,2437220636878.3145
2021-10-03,2466576385579.6147,108,2466576385579.6147
2021-10-04,2468050967222.054,108,2468050967222.054
2021-10-05,2555658443171.3794,109,2555658443171.3794
2021-10-06,2631562686527.727,109,2631562686527.727
2021-10-07,2598057548553.705,109,2598057548553.705
2021-10-08,2601298368554.7676,109,2601298368554.7676
2021-10-09,2633998218629.251,109,2633998218629.251
2021-10-10,2569905219551.152,109,2569905219551.152
2021-10-11,2642125998351.5117,109,2642125998351.5117
2021-10-12,2600873873390.491,109,2600873873390.491
2021-10-13,2658685633564.8735,109,2658685633564.8735
2021-10-14,2689469553165.2715,109,2689469553165.2715
2021-10-15,2787155260639.721,109,2787155260639.721
2021-10-16,2768199998422.005,109,2768199998422.005
2021-10-17,2773585148356.0835,109,2773585148356.0835
2021-10-18,2768466728846.346,109,2768466728846.346
2021-10-19,2833235574587.1357,109,2833235574587.1357
2021-10-20,2945884473192.8535,109,2945884473192.8535
2021-10-21,2846405285422.5693,109,2846405285422.5693
2021-10-22,2821606456739.2876,109,2821606456739.2876
2021-10-23,2873378617419.284,109,2873378617419.284
2021-10-24,2848056321329.696,109,2848056321329.696
2021-10-25,2943583858379.085,109,2943583858379.085
2021-10-26,2875299340923.4175,109,2875299340923.4175
2021-10-27,2752046187543.627,109,2752046187543.627
2021-10-28,2881699085680.9326,109,2881699085680.9326
2021-10-29,2960278793301.875,109,2960278793301.875
2021-10-30,2926065044337.0723,109,2926065044337.0723
2021-10-31,2921263496867.182,109,2921263496867.182
2021-11-01,2931737573013.9805,109,2931737573013.9805
2021-11-02,3035358328581.1904,109,3035358328581.1904
2021-11-03,3055834392369.1074,109,3055834392369.1074
2021-11-04,3005124433718.9756,109,3005124433718.9756
2021-11-05,3002922424293.9873,109,3002922424293.9873
2021-11-06,3039360401806.457,110,3039360401806.457
2021-11-07,3109057403042.8853,110,3109057403042.8853
2021-11-08,3246502104841.043,110,3246502104841.043
2021-11-09,3224553150352.075,111,3224553150352.075
2021-11-10,3132021977161.084,111,3132021977161.084
2021-11-11,3167620168277.677,111,3167620168277.677
2021-11-12,3124019269005.549,111,3124019269005.549
2021-11-13,3150164691598.926,111,3150164691598.926
2021-11-14,3169666808865.49,111,3169666808865.49
2021-11-15,3107140398698.2847,111,3107140398698.2847
2021-11-16,2924283435444.051,112,2924283435444.051
2021-11-17,2956830177111.4683,112,2956830177111.4683
2021-11-18,2783380276219.8384,112,2783380276219.8384
2021-11-19,2914522797759.8657,112,2914522797759.8657
2021-11-20,2989182946371.069,112,2989182946371.069
